NU_ANO,TP_FAIXA_ETARIA,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2023,6,1.0,PB,100
2023,6,1.0,PE,44
2023,6,1.0,PI,54
2023,6,1.0,PR,49
2023,6,1.0,RJ,132
2023,6,1.0,RN,48
2023,6,1.0,RO,31
2023,6,1.0,RR,3
2023,6,1.0,RS,62
2023,6,1.0,SC,22
2023,6,1.0,SE,31
2023,6,1.0,SP,83
2023,6,1.0,TO,20
2023,6,2.0,AC,2
2023,6,2.0,AL,7
2023,6,2.0,AM,16
2023,6,2.0,AP,3
2023,6,2.0,BA,8
2023,6,2.0,CE,17
2023,6,2.0,GO,1
2023,6,2.0,MA,4
2023,6,2.0,MT,1
2023,6,2.0,PA,9
2023,6,2.0,PB,6
2023,6,2.0,PE,4
2023,6,2.0,PI,3
2023,6,2.0,PR,3
2023,6,2.0,RJ,3
2023,6,2.0,RO,1
2023,6,2.0,RS,1
2023,6,2.0,SE,1
2023,6,2.0,SP,1
2023,6,2.0,TO,5
2023,6,1.0,AC,8
2023,6,1.0,AL,71
2023,6,1.0,AM,74
2023,6,1.0,AP,10
2023,6,1.0,BA,91
2023,6,1.0,CE,209
2023,6,1.0,DF,15
2023,6,1.0,ES,15
2023,6,1.0,GO,80
2023,6,1.0,MA,28
2023,6,1.0,MG,92
2023,6,1.0,MS,12
2023,6,1.0,MT,33
2023,6,1.0,PA,96
2023,6,1.0,PB,88
2023,6,1.0,PE,64
2023,6,1.0,PI,45
2023,6,1.0,PR,37
2023,6,1.0,RJ,108
2023,6,1.0,RN,42
2023,6,1.0,RO,25
2023,6,1.0,RR,2
2023,6,1.0,RS,44
2023,6,1.0,SC,12
2023,6,1.0,SE,20
2023,6,1.0,SP,76
2023,6,1.0,TO,14
2023,6,2.0,AC,2
2023,6,2.0,AL,4
2023,6,2.0,AM,8
2023,6,2.0,AP,2
2023,6,2.0,BA,6
2023,6,2.0,CE,5
2023,6,2.0,GO,2
2023,6,2.0,MA,7
2023,6,2.0,MG,1
2023,6,2.0,MS,3
2023,6,2.0,MT,1
2023,6,2.0,PA,8
2023,6,2.0,PB,3
2023,6,2.0,PE,2
2023,6,2.0,PI,2
2023,6,2.0,PR,1
2023,6,2.0,RJ,4
2023,6,2.0,SE,2
2023,6,2.0,TO,1
2023,6,1.0,AC,37
2023,6,1.0,AL,360
2023,6,1.0,AM,385
2023,6,1.0,AP,28
2023,6,1.0,BA,247
2023,6,1.0,CE,802
2023,6,1.0,DF,47
2023,6,1.0,ES,79
2023,6,1.0,GO,293
2023,6,1.0,MA,96
2023,6,1.0,MG,288
2023,6,1.0,MS,48
2023,6,1.0,MT,57
2023,6,1.0,PA,293
2023,6,1.0,PB,287
2023,6,1.0,PE,207
2023,6,1.0,PI,147
2023,6,1.0,PR,158
2023,6,1.0,RJ,356
2023,6,1.0,RN,121
2023,6,1.0,RO,75
2023,6,1.0,RR,3
2023,6,1.0,RS,122
2023,6,1.0,SC,72
2023,6,1.0,SE,62
2023,6,1.0,SP,293
2023,6,1.0,TO,36
2023,6,2.0,AC,6
2023,6,2.0,AL,34
2023,6,2.0,AM,45
2023,6,2.0,AP,10
2023,6,2.0,BA,26
2023,6,2.0,CE,58
2023,6,2.0,DF,1
2023,6,2.0,ES,3
2023,6,2.0,GO,6
2023,6,2.0,MA,20
2023,6,2.0,MG,1
2023,6,2.0,MS,6
2023,6,2.0,MT,9
2023,6,2.0,PA,25
2023,6,2.0,PB,22
2023,6,2.0,PE,12
2023,6,2.0,PI,10
2023,6,2.0,PR,2
2023,6,2.0,RJ,12
2023,6,2.0,RN,5
2023,6,2.0,RO,3
2023,6,2.0,RR,2
2023,6,2.0,RS,5
2023,6,2.0,SE,3
2023,6,2.0,SP,1
2023,6,2.0,TO,5
2023,6,1.0,AC,17
2023,6,1.0,AL,282
2023,6,1.0,AM,241
2023,6,1.0,AP,7
2023,6,1.0,BA,135
2023,6,1.0,CE,547
2023,6,1.0,DF,36
2023,6,1.0,ES,46
2023,6,1.0,GO,216
2023,6,1.0,MA,62
2023,6,1.0,MG,199
2023,6,1.0,MS,22
2023,6,1.0,MT,34
2023,6,1.0,PA,186
2023,6,1.0,PB,204
2023,6,1.0,PE,151
2023,6,1.0,PI,118
2023,6,1.0,PR,116
2023,6,1.0,RJ,250
2023,6,1.0,RN,76
2023,6,1.0,RO,60
2023,6,1.0,RR,4
2023,6,1.0,RS,79
2023,6,1.0,SC,46
2023,6,1.0,SE,36
2023,6,1.0,SP,191
2023,6,1.0,TO,31
2023,6,2.0,AC,3
2023,6,2.0,AL,27
2023,6,2.0,AM,26
2023,6,2.0,AP,1
2023,6,2.0,BA,11
2023,6,2.0,CE,26
2023,6,2.0,DF,1
2023,6,2.0,ES,3
2023,6,2.0,GO,13
2023,6,2.0,MA,16
2023,6,2.0,MG,1
2023,6,2.0,MS,3
2023,6,2.0,MT,1
2023,6,2.0,PA,15
2023,6,2.0,PB,8
2023,6,2.0,PE,11
2023,6,2.0,PI,9
2023,6,2.0,RJ,10
2023,6,2.0,RN,1
2023,6,2.0,RO,3
2023,6,2.0,RR,2
2023,6,2.0,RS,1
2023,6,2.0,SE,2
2023,6,2.0,SP,2
2023,6,2.0,TO,1
2023,6,1.0,AC,7
2023,6,1.0,AL,267
2023,6,1.0,AM,185
2023,6,1.0,AP,12
2023,6,1.0,BA,97
2023,6,1.0,CE,471
2023,6,1.0,DF,21
2023,6,1.0,ES,46
2023,6,1.0,GO,252
2023,6,1.0,MA,57
2023,6,1.0,MG,166
2023,6,1.0,MS,22
2023,6,1.0,MT,29
2023,6,1.0,PA,152
2023,6,1.0,PB,170
2023,6,1.0,PE,121
2023,6,1.0,PI,106
2023,6,1.0,PR,96
2023,6,1.0,RJ,155
2023,6,1.0,RN,53
2023,6,1.0,RO,35
2023,6,1.0,RS,68
2023,6,1.0,SC,39
2023,6,1.0,SE,31
2023,6,1.0,SP,192
2023,6,1.0,TO,26
2023,6,2.0,AC,1
2023,6,2.0,AL,19
2023,6,2.0,AM,12
2023,6,2.0,AP,1
2023,6,2.0,BA,9
2023,6,2.0,CE,34
2023,6,2.0,GO,5
2023,6,2.0,MA,11
2023,6,2.0,MG,1
2023,6,2.0,MS,2
2023,6,2.0,MT,3
2023,6,2.0,PA,18
2023,6,2.0,PB,9
2023,6,2.0,PE,6
2023,6,2.0,PI,10
2023,6,2.0,PR,2
2023,6,2.0,RJ,7
2023,6,2.0,RN,3
2023,6,2.0,RR,1
2023,6,2.0,SP,1
2023,6,2.0,TO,2
2023,6,1.0,AC,6
2023,6,1.0,AL,198
2023,6,1.0,AM,93
2023,6,1.0,AP,5
2023,6,1.0,BA,77
2023,6,1.0,CE,285
2023,6,1.0,DF,23
2023,6,1.0,ES,48
2023,6,1.0,GO,146
2023,6,1.0,MA,39
2023,6,1.0,MG,132
2023,6,1.0,MS,7
2023,6,1.0,MT,18
2023,6,1.0,PA,94
2023,6,1.0,PB,108
2023,6,1.0,PE,75
2023,6,1.0,PI,66
2023,6,1.0,PR,67
2023,6,1.0,RJ,147
2023,6,1.0,RN,38
2023,6,1.0,RO,22
2023,6,1.0,RS,54
2023,6,1.0,SC,16
2023,6,1.0,SE,16
2023,6,1.0,SP,175
2023,6,1.0,TO,8
2023,6,2.0,AC,3
2023,6,2.0,AL,13
2023,6,2.0,AM,7
2023,6,2.0,AP,1
2023,6,2.0,BA,9
2023,6,2.0,CE,19
2023,6,2.0,GO,6
2023,6,2.0,MA,6
2023,6,2.0,MG,1
2023,6,2.0,MT,1
2023,6,2.0,PA,7
2023,6,2.0,PB,8
2023,6,2.0,PE,4
2023,6,2.0,PI,6
2023,6,2.0,PR,1
2023,6,2.0,RJ,3
2023,6,2.0,RN,1
2023,6,2.0,RO,1
2023,6,1.0,AC,4
2023,6,1.0,AL,130
2023,6,1.0,AM,64
2023,6,1.0,AP,4
2023,6,1.0,BA,49
2023,6,1.0,CE,219
2023,6,1.0,DF,22
2023,6,1.0,ES,29
2023,6,1.0,GO,95
2023,6,1.0,MA,19
2023,6,1.0,MG,121
2023,6,1.0,MS,7
2023,6,1.0,MT,13
2023,6,1.0,PA,43
2023,6,1.0,PB,59
2023,6,1.0,PE,50
2023,6,1.0,PI,28
2023,6,1.0,PR,59
2023,6,1.0,RJ,120
2023,6,1.0,RN,24
2023,6,1.0,RO,10
2023,6,1.0,RS,33
2023,6,1.0,SC,21
2023,6,1.0,SE,12
2023,6,1.0,SP,123
2023,6,1.0,TO,5
2023,6,2.0,AL,11
2023,6,2.0,AM,6
2023,6,2.0,BA,3
2023,6,2.0,CE,10
2023,6,2.0,GO,3
2023,6,2.0,MA,1
2023,6,2.0,MS,1
2023,6,2.0,MT,1
2023,6,2.0,PA,5
2023,6,2.0,PB,3
2023,6,2.0,PE,4
2023,6,2.0,PI,3
2023,6,2.0,PR,1
2023,6,2.0,RJ,3
2023,6,2.0,RS,2
2023,6,1.0,AC,1
2023,6,1.0,AL,101
2023,6,1.0,AM,31
2023,6,1.0,BA,24
2023,6,1.0,CE,131
2023,6,1.0,DF,17
2023,6,1.0,ES,32
2023,6,1.0,GO,63
2023,6,1.0,MA,3
2023,6,1.0,MG,75
2023,6,1.0,MS,2
2023,6,1.0,MT,7
2023,6,1.0,PA,40
2023,6,1.0,PB,45
2023,6,1.0,PE,37
2023,6,1.0,PI,33
2023,6,1.0,PR,45
2023,6,1.0,RJ,79
2023,6,1.0,RN,14
2023,6,1.0,RO,4
2023,6,1.0,RS,21
2023,6,1.0,SC,15
2023,6,1.0,SE,10
2023,6,1.0,SP,86
2023,6,1.0,TO,1
2023,6,2.0,AL,6
2023,6,2.0,AM,3
2023,6,2.0,BA,1
2023,6,2.0,CE,8
2023,6,2.0,GO,1
2023,6,2.0,MA,4
2023,6,2.0,MS,1
2023,6,2.0,MT,1
2023,6,2.0,PA,1
2023,6,2.0,PB,2
2023,6,2.0,PI,4
2023,6,2.0,RJ,3
2023,6,2.0,RN,1
2023,6,1.0,AC,1
2023,6,1.0,AL,59
2023,6,1.0,AM,17
2023,6,1.0,BA,9
2023,6,1.0,CE,80
2023,6,1.0,DF,7
2023,6,1.0,ES,12
2023,6,1.0,GO,32
2023,6,1.0,MA,4
2023,6,1.0,MG,45
2023,6,1.0,MS,5
2023,6,1.0,MT,4
2023,6,1.0,PA,21
2023,6,1.0,PB,23
2023,6,1.0,PE,21
2023,6,1.0,PI,19
2023,6,1.0,PR,17
2023,6,1.0,RJ,50
2023,6,1.0,RN,10
2023,6,1.0,RO,2
2023,6,1.0,RS,14
2023,6,1.0,SC,3
2023,6,1.0,SE,3
2023,6,1.0,SP,64
2023,6,1.0,TO,3
2023,6,2.0,AL,3
2023,6,2.0,AM,1
2023,6,2.0,BA,1
2023,6,2.0,CE,6
2023,6,2.0,GO,1
2023,6,2.0,RJ,1
2023,6,1.0,AC,1
2023,6,1.0,AL,25
2023,6,1.0,AM,1
2023,6,1.0,BA,3
2023,6,1.0,CE,32
2023,6,1.0,DF,5
2023,6,1.0,ES,4
2023,6,1.0,GO,11
2023,6,1.0,MA,3
2023,6,1.0,MG,18
2023,6,1.0,MT,2
2023,6,1.0,PA,6
2023,6,1.0,PB,10
2023,6,1.0,PE,7
2023,6,1.0,PI,1
2023,6,1.0,PR,8
2023,6,1.0,RJ,23
2023,6,1.0,RN,2
2023,6,1.0,RO,3
2023,6,1.0,RS,5
2023,6,1.0,SC,1
2023,6,1.0,SE,3
2023,6,1.0,SP,22
2023,6,1.0,TO,1
2023,6,2.0,AL,2
2023,6,2.0,BA,1
2023,6,2.0,CE,2
2023,6,2.0,GO,1
2023,6,2.0,MG,1
2023,6,2.0,PI,2
2023,6,2.0,RJ,1
2023,6,1.0,AL,5
2023,6,1.0,AM,2
2023,6,1.0,AP,1
2023,6,1.0,BA,2
2023,6,1.0,CE,12
2023,6,1.0,ES,1
2023,6,1.0,GO,5
2023,6,1.0,MA,2
2023,6,1.0,MG,12
2023,6,1.0,MS,1
2023,6,1.0,MT,1
2023,6,1.0,PA,1
2023,6,1.0,PB,1
2023,6,1.0,PE,3
2023,6,1.0,PI,1
2023,6,1.0,PR,5
2023,6,1.0,RJ,11
2023,6,1.0,RN,2
2023,6,1.0,RO,2
2023,6,1.0,SC,1
2023,6,1.0,SP,8
2023,6,2.0,AL,1
2023,6,2.0,CE,3
2023,6,2.0,MA,1
2023,6,2.0,RJ,1
2023,6,1.0,AL,2
2023,6,1.0,BA,1
2023,6,1.0,CE,8
2023,6,1.0,DF,1
2023,6,1.0,ES,1
2023,6,1.0,GO,4
2023,6,1.0,MG,7
2023,6,1.0,MT,1
2023,6,1.0,PA,2
2023,6,1.0,PI,3
2023,6,1.0,PR,1
2023,6,1.0,RJ,6
2023,6,1.0,SP,5
2023,6,2.0,CE,2
