NU_ANO,TP_FAIXA_ETARIA,TP_ESCOLA,SG_UF_PROVA,QTD
2022,6,1,MG,14936
2022,6,1,MS,1582
2022,6,1,MT,2226
2022,6,1,PA,11345
2022,6,1,PB,5443
2022,6,1,PE,8950
2022,6,1,PI,4688
2022,6,1,PR,4796
2022,6,1,RJ,11648
2022,6,1,RN,5212
2022,6,1,RO,1208
2022,6,1,RR,352
2022,6,1,RS,7190
2022,6,1,SC,2398
2022,6,1,SE,2965
2022,6,1,SP,18347
2022,6,1,TO,1241
2022,6,2,AC,82
2022,6,2,AL,312
2022,6,2,AM,564
2022,6,2,AP,97
2022,6,2,BA,1603
2022,6,2,CE,1658
2022,6,2,DF,173
2022,6,2,ES,190
2022,6,2,GO,673
2022,6,2,MA,316
2022,6,2,MG,472
2022,6,2,MS,163
2022,6,2,MT,133
2022,6,2,PA,1221
2022,6,2,PB,479
2022,6,2,PE,510
2022,6,2,PI,340
2022,6,2,PR,283
2022,6,2,RJ,1134
2022,6,2,RN,485
2022,6,2,RO,164
2022,6,2,RR,21
2022,6,2,RS,646
2022,6,2,SC,135
2022,6,2,SE,432
2022,6,2,SP,359
2022,6,2,TO,108
2022,6,3,AL,2
2022,6,3,BA,6
2022,6,3,CE,8
2022,6,3,DF,1
2022,6,3,ES,1
2022,6,3,GO,5
2022,6,3,MA,5
2022,6,3,MG,12
2022,6,3,MT,2
2022,6,3,PA,6
2022,6,3,PB,2
2022,6,3,PE,3
2022,6,3,PI,6
2022,6,3,PR,3
2022,6,3,RJ,29
2022,6,3,RN,4
2022,6,3,RS,10
2022,6,3,SC,6
2022,6,3,SE,6
2022,6,3,SP,8
2022,6,1,AC,1020
2022,6,1,AL,2612
2022,6,1,AM,2760
2022,6,1,AP,1037
2022,6,1,BA,11473
2022,6,1,CE,5501
2022,6,1,DF,2147
2022,6,1,ES,2118
2022,6,1,GO,2959
2022,6,1,MA,5138
2022,6,1,MG,11365
2022,6,1,MS,1204
2022,6,1,MT,1531
2022,6,1,PA,8550
2022,6,1,PB,3968
2022,6,1,PE,6415
2022,6,1,PI,3485
2022,6,1,PR,3816
2022,6,1,RJ,9066
2022,6,1,RN,4109
2022,6,1,RO,961
2022,6,1,RR,300
2022,6,1,RS,5538
2022,6,1,SC,1948
2022,6,1,SE,2389
2022,6,1,SP,14279
2022,6,1,TO,844
2022,6,2,AC,41
2022,6,2,AL,111
2022,6,2,AM,374
2022,6,2,AP,59
2022,6,2,BA,795
2022,6,2,CE,898
2022,6,2,DF,96
2022,6,2,ES,84
2022,6,2,GO,340
2022,6,2,MA,181
2022,6,2,MG,287
2022,6,2,MS,92
2022,6,2,MT,82
2022,6,2,PA,640
2022,6,2,PB,253
2022,6,2,PE,241
2022,6,2,PI,150
2022,6,2,PR,133
2022,6,2,RJ,580
2022,6,2,RN,271
2022,6,2,RO,87
2022,6,2,RR,16
2022,6,2,RS,290
2022,6,2,SC,71
2022,6,2,SE,216
2022,6,2,SP,239
2022,6,2,TO,54
2022,6,3,AL,1
2022,6,3,AM,1
2022,6,3,AP,1
2022,6,3,BA,4
2022,6,3,CE,2
2022,6,3,MA,2
2022,6,3,MG,4
2022,6,3,MS,2
2022,6,3,MT,1
2022,6,3,PA,3
2022,6,3,PB,1
2022,6,3,PE,3
2022,6,3,PI,2
2022,6,3,PR,1
2022,6,3,RJ,9
2022,6,3,RN,1
2022,6,3,RO,1
2022,6,3,RS,2
2022,6,3,SC,1
2022,6,3,SP,4
2022,6,1,AC,838
2022,6,1,AL,2111
2022,6,1,AM,2144
2022,6,1,AP,821
2022,6,1,BA,8651
2022,6,1,CE,4206
2022,6,1,DF,1747
2022,6,1,ES,1571
2022,6,1,GO,2241
2022,6,1,MA,3933
2022,6,1,MG,8626
2022,6,1,MS,998
2022,6,1,MT,1248
2022,6,1,PA,6946
2022,6,1,PB,3099
2022,6,1,PE,5071
2022,6,1,PI,2571
2022,6,1,PR,3047
2022,6,1,RJ,6895
2022,6,1,RN,3335
2022,6,1,RO,709
2022,6,1,RR,229
2022,6,1,RS,4324
2022,6,1,SC,1531
2022,6,1,SE,1820
2022,6,1,SP,11101
2022,6,1,TO,699
2022,6,2,AC,44
2022,6,2,AL,76
2022,6,2,AM,257
2022,6,2,AP,47
2022,6,2,BA,456
2022,6,2,CE,601
2022,6,2,DF,52
2022,6,2,ES,60
2022,6,2,GO,247
2022,6,2,MA,95
2022,6,2,MG,225
2022,6,2,MS,60
2022,6,2,MT,71
2022,6,2,PA,391
2022,6,2,PB,156
2022,6,2,PE,140
2022,6,2,PI,96
2022,6,2,PR,116
2022,6,2,RJ,349
2022,6,2,RN,175
2022,6,2,RO,68
2022,6,2,RR,11
2022,6,2,RS,177
2022,6,2,SC,33
2022,6,2,SE,109
2022,6,2,SP,184
2022,6,2,TO,25
2022,6,3,GO,1
2022,6,3,MA,1
2022,6,3,MT,1
2022,6,3,PA,2
2022,6,3,PB,1
2022,6,3,PE,1
2022,6,3,RJ,5
2022,6,3,RN,1
2022,6,3,RS,2
2022,6,3,SE,1
2022,6,1,AC,646
2022,6,1,AL,1659
2022,6,1,AM,1867
2022,6,1,AP,643
2022,6,1,BA,6470
2022,6,1,CE,3240
2022,6,1,DF,1389
2022,6,1,ES,1257
2022,6,1,GO,1839
2022,6,1,MA,2963
2022,6,1,MG,6467
2022,6,1,MS,840
2022,6,1,MT,1009
2022,6,1,PA,5446
2022,6,1,PB,2461
2022,6,1,PE,4046
2022,6,1,PI,1999
2022,6,1,PR,2390
2022,6,1,RJ,5190
2022,6,1,RN,2683
2022,6,1,RO,620
2022,6,1,RR,209
2022,6,1,RS,3383
2022,6,1,SC,1178
2022,6,1,SE,1389
2022,6,1,SP,8430
2022,6,1,TO,502
2022,6,2,AC,33
2022,6,2,AL,46
2022,6,2,AM,223
2022,6,2,AP,21
2022,6,2,BA,309
2022,6,2,CE,403
2022,6,2,DF,45
2022,6,2,ES,48
2022,6,2,GO,175
2022,6,2,MA,55
2022,6,2,MG,176
2022,6,2,MS,49
2022,6,2,MT,46
2022,6,2,PA,258
2022,6,2,PB,128
2022,6,2,PE,115
2022,6,2,PI,62
2022,6,2,PR,94
2022,6,2,RJ,214
2022,6,2,RN,91
2022,6,2,RO,51
2022,6,2,RR,5
2022,6,2,RS,131
2022,6,2,SC,36
2022,6,2,SE,73
2022,6,2,SP,195
2022,6,2,TO,26
2022,6,3,AM,2
2022,6,3,CE,1
2022,6,3,MS,1
2022,6,3,PA,2
2022,6,3,PB,1
2022,6,3,PE,1
2022,6,3,PI,2
2022,6,3,RJ,1
2022,6,3,RN,1
2022,6,3,RO,1
2022,6,3,SC,1
2022,6,3,SP,1
2022,6,1,AC,588
2022,6,1,AL,1435
2022,6,1,AM,1545
2022,6,1,AP,552
2022,6,1,BA,5345
2022,6,1,CE,2850
2022,6,1,DF,1131
2022,6,1,ES,1051
2022,6,1,GO,1403
2022,6,1,MA,2379
2022,6,1,MG,5424
2022,6,1,MS,719
2022,6,1,MT,900
2022,6,1,PA,4691
2022,6,1,PB,2154
2022,6,1,PE,3326
2022,6,1,PI,1554
2022,6,1,PR,2009
2022,6,1,RJ,4436
2022,6,1,RN,2180
2022,6,1,RO,593
2022,6,1,RR,130
2022,6,1,RS,2810
2022,6,1,SC,1049
2022,6,1,SE,1151
2022,6,1,SP,7215
2022,6,1,TO,386
2022,6,2,AC,20
2022,6,2,AL,41
2022,6,2,AM,197
2022,6,2,AP,21
2022,6,2,BA,184
2022,6,2,CE,329
2022,6,2,DF,42
2022,6,2,ES,38
2022,6,2,GO,157
2022,6,2,MA,71
2022,6,2,MG,140
2022,6,2,MS,46
2022,6,2,MT,32
2022,6,2,PA,195
2022,6,2,PB,93
2022,6,2,PE,96
2022,6,2,PI,62
2022,6,2,PR,96
2022,6,2,RJ,179
2022,6,2,RN,85
2022,6,2,RO,41
2022,6,2,RR,9
2022,6,2,RS,91
2022,6,2,SC,26
2022,6,2,SE,71
2022,6,2,SP,158
2022,6,2,TO,24
2022,6,3,AL,1
2022,6,3,BA,1
2022,6,3,CE,1
2022,6,3,MT,1
2022,6,3,PA,4
2022,6,3,PB,1
2022,6,3,PR,1
2022,6,3,RJ,1
2022,6,3,RN,1
2022,6,3,RS,2
2022,6,1,AC,1805
2022,6,1,AL,4342
2022,6,1,AM,4875
2022,6,1,AP,1854
2022,6,1,BA,15314
2022,6,1,CE,8824
2022,6,1,DF,3606
2022,6,1,ES,3220
2022,6,1,GO,4630
2022,6,1,MA,7187
2022,6,1,MG,16271
2022,6,1,MS,2367
2022,6,1,MT,3090
2022,6,1,PA,15346
2022,6,1,PB,6801
2022,6,1,PE,10235
2022,6,1,PI,4716
2022,6,1,PR,6361
2022,6,1,RJ,13289
2022,6,1,RN,7416
2022,6,1,RO,1932
2022,6,1,RR,483
2022,6,1,RS,8573
2022,6,1,SC,3210
2022,6,1,SE,3503
2022,6,1,SP,20680
2022,6,1,TO,1268
2022,6,2,AC,66
2022,6,2,AL,144
2022,6,2,AM,706
2022,6,2,AP,54
2022,6,2,BA,529
2022,6,2,CE,1058
2022,6,2,DF,116
2022,6,2,ES,154
2022,6,2,GO,559
2022,6,2,MA,144
2022,6,2,MG,474
2022,6,2,MS,133
2022,6,2,MT,174
2022,6,2,PA,700
2022,6,2,PB,318
2022,6,2,PE,296
2022,6,2,PI,175
2022,6,2,PR,276
2022,6,2,RJ,662
2022,6,2,RN,221
2022,6,2,RO,168
2022,6,2,RR,13
2022,6,2,RS,336
2022,6,2,SC,116
2022,6,2,SE,178
2022,6,2,SP,644
2022,6,2,TO,55
2022,6,3,AL,1
2022,6,3,AM,1
2022,6,3,BA,2
2022,6,3,CE,2
2022,6,3,DF,3
2022,6,3,GO,1
2022,6,3,MG,1
2022,6,3,MS,1
2022,6,3,MT,3
2022,6,3,PA,3
2022,6,3,PB,1
2022,6,3,PE,1
2022,6,3,PR,2
2022,6,3,RJ,5
2022,6,3,RR,1
2022,6,3,RS,1
2022,6,3,SC,1
2022,6,3,SP,3
2022,6,1,AC,1021
2022,6,1,AL,2327
2022,6,1,AM,2610
2022,6,1,AP,1154
2022,6,1,BA,8073
2022,6,1,CE,4622
2022,6,1,DF,2012
2022,6,1,ES,1897
2022,6,1,GO,2474
2022,6,1,MA,3911
2022,6,1,MG,8593
2022,6,1,MS,1371
2022,6,1,MT,1903
2022,6,1,PA,8810
2022,6,1,PB,3931
2022,6,1,PE,5403
2022,6,1,PI,2763
2022,6,1,PR,3409
2022,6,1,RJ,6805
2022,6,1,RN,4178
2022,6,1,RO,1198
2022,6,1,RR,299
2022,6,1,RS,4636
2022,6,1,SC,1725
2022,6,1,SE,1847
2022,6,1,SP,10579
2022,6,1,TO,605
2022,6,2,AC,41
2022,6,2,AL,82
2022,6,2,AM,488
2022,6,2,AP,40
2022,6,2,BA,259
2022,6,2,CE,681
2022,6,2,DF,64
2022,6,2,ES,72
2022,6,2,GO,553
2022,6,2,MA,89
2022,6,2,MG,291
2022,6,2,MS,81
2022,6,2,MT,93
2022,6,2,PA,414
2022,6,2,PB,225
2022,6,2,PE,206
2022,6,2,PI,117
2022,6,2,PR,189
2022,6,2,RJ,404
2022,6,2,RN,118
2022,6,2,RO,98
2022,6,2,RR,7
2022,6,2,RS,193
2022,6,2,SC,55
2022,6,2,SE,102
2022,6,2,SP,456
2022,6,2,TO,45
2022,6,3,AM,2
2022,6,3,AP,1
2022,6,3,BA,1
2022,6,3,GO,2
2022,6,3,PA,1
2022,6,3,PB,1
2022,6,3,PR,1
2022,6,3,RJ,2
2022,6,3,RS,3
2022,6,3,SP,1
2022,6,1,AC,730
2022,6,1,AL,1593
2022,6,1,AM,1868
2022,6,1,AP,909
2022,6,1,BA,6100
2022,6,1,CE,3229
2022,6,1,DF,1582
2022,6,1,ES,1308
2022,6,1,GO,1703
2022,6,1,MA,2778
2022,6,1,MG,5963
2022,6,1,MS,1057
2022,6,1,MT,1415
2022,6,1,PA,6461
2022,6,1,PB,2688
2022,6,1,PE,3859
2022,6,1,PI,1918
2022,6,1,PR,2205
2022,6,1,RJ,5009
2022,6,1,RN,2941
2022,6,1,RO,863
2022,6,1,RR,182
2022,6,1,RS,3413
2022,6,1,SC,1111
2022,6,1,SE,1364
2022,6,1,SP,7431
2022,6,1,TO,403
2022,6,2,AC,23
2022,6,2,AL,72
2022,6,2,AM,272
2022,6,2,AP,27
2022,6,2,BA,212
2022,6,2,CE,536
2022,6,2,DF,57
2022,6,2,ES,84
2022,6,2,GO,439
2022,6,2,MA,77
2022,6,2,MG,222
2022,6,2,MS,50
2022,6,2,MT,87
2022,6,2,PA,270
2022,6,2,PB,179
2022,6,2,PE,150
2022,6,2,PI,99
2022,6,2,PR,146
2022,6,2,RJ,305
2022,6,2,RN,80
2022,6,2,RO,71
2022,6,2,RR,8
2022,6,2,RS,146
2022,6,2,SC,47
2022,6,2,SE,77
2022,6,2,SP,302
2022,6,2,TO,28
2022,6,3,ES,1
2022,6,3,GO,1
2022,6,3,MS,1
2022,6,3,MT,1
2022,6,3,PB,3
2022,6,3,PR,1
2022,6,3,RJ,1
2022,6,3,SC,1
2022,6,3,SP,3
2022,6,1,AC,448
2022,6,1,AL,913
2022,6,1,AM,1171
2022,6,1,AP,580
2022,6,1,BA,4042
2022,6,1,CE,2016
2022,6,1,DF,1197
2022,6,1,ES,963
2022,6,1,GO,1134
2022,6,1,MA,1670
2022,6,1,MG,4173
2022,6,1,MS,654
2022,6,1,MT,951
2022,6,1,PA,4441
2022,6,1,PB,1600
2022,6,1,PE,2558
2022,6,1,PI,1216
2022,6,1,PR,1376
2022,6,1,RJ,4075
2022,6,1,RN,1912
2022,6,1,RO,498
2022,6,1,RR,100
2022,6,1,RS,2326
2022,6,1,SC,685
2022,6,1,SE,839
2022,6,1,SP,5225
2022,6,1,TO,228
2022,6,2,AC,11
2022,6,2,AL,40
2022,6,2,AM,177
2022,6,2,AP,12
2022,6,2,BA,127
2022,6,2,CE,329
2022,6,2,DF,48
2022,6,2,ES,61
2022,6,2,GO,322
2022,6,2,MA,29
2022,6,2,MG,174
2022,6,2,MS,34
2022,6,2,MT,39
2022,6,2,PA,164
2022,6,2,PB,103
2022,6,2,PE,91
2022,6,2,PI,40
2022,6,2,PR,125
2022,6,2,RJ,249
2022,6,2,RN,60
2022,6,2,RO,46
2022,6,2,RR,1
2022,6,2,RS,96
2022,6,2,SC,29
2022,6,2,SE,33
2022,6,2,SP,277
2022,6,2,TO,17
2022,6,3,CE,1
2022,6,3,MA,1
2022,6,3,MG,1
2022,6,3,MS,1
2022,6,3,PB,1
2022,6,3,PR,1
2022,6,3,RJ,3
2022,6,3,RS,1
2022,6,1,AC,213
2022,6,1,AL,571
2022,6,1,AM,693
2022,6,1,AP,269
2022,6,1,BA,2380
2022,6,1,CE,1131
2022,6,1,DF,841
2022,6,1,ES,547
2022,6,1,GO,670
2022,6,1,MA,879
2022,6,1,MG,2582
2022,6,1,MS,349
2022,6,1,MT,502
2022,6,1,PA,2592
2022,6,1,PB,864
2022,6,1,PE,1663
2022,6,1,PI,652
2022,6,1,PR,804
2022,6,1,RJ,2928
2022,6,1,RN,984
2022,6,1,RO,290
2022,6,1,RR,82
2022,6,1,RS,1441
2022,6,1,SC,399
2022,6,1,SE,528
2022,6,1,SP,3419
2022,6,1,TO,126
2022,6,2,AC,5
2022,6,2,AL,20
2022,6,2,AM,80
2022,6,2,AP,3
2022,6,2,BA,48
2022,6,2,CE,210
2022,6,2,DF,34
2022,6,2,ES,44
2022,6,2,GO,170
2022,6,2,MA,25
2022,6,2,MG,119
2022,6,2,MS,28
2022,6,2,MT,30
2022,6,2,PA,95
2022,6,2,PB,38
2022,6,2,PE,73
2022,6,2,PI,33
2022,6,2,PR,65
2022,6,2,RJ,216
2022,6,2,RN,24
2022,6,2,RO,15
2022,6,2,RR,2
2022,6,2,RS,65
2022,6,2,SC,25
2022,6,2,SE,19
2022,6,2,SP,157
2022,6,2,TO,9
2022,6,3,AL,1
2022,6,3,BA,1
2022,6,3,CE,1
2022,6,3,MA,1
2022,6,3,MS,2
2022,6,3,MT,1
2022,6,3,PE,1
2022,6,3,PR,2
2022,6,3,RJ,2
2022,6,3,RS,2
2022,6,3,SP,1
2022,6,1,AC,89
2022,6,1,AL,300
2022,6,1,AM,315
2022,6,1,AP,150
2022,6,1,BA,1316
2022,6,1,CE,673
2022,6,1,DF,490
2022,6,1,ES,365
2022,6,1,GO,332
2022,6,1,MA,497
2022,6,1,MG,1617
2022,6,1,MS,219
2022,6,1,MT,280
2022,6,1,PA,1364
2022,6,1,PB,481
2022,6,1,PE,968
2022,6,1,PI,339
2022,6,1,PR,445
2022,6,1,RJ,2119
2022,6,1,RN,556
2022,6,1,RO,119
2022,6,1,RR,32
2022,6,1,RS,872
2022,6,1,SC,213
2022,6,1,SE,298
2022,6,1,SP,2135
2022,6,1,TO,83
2022,6,2,AC,2
2022,6,2,AL,14
2022,6,2,AM,47
2022,6,2,AP,3
2022,6,2,BA,40
2022,6,2,CE,113
2022,6,2,DF,17
2022,6,2,ES,27
2022,6,2,GO,86
2022,6,2,MA,5
2022,6,2,MG,86
2022,6,2,MS,12
2022,6,2,MT,6
2022,6,2,PA,47
2022,6,2,PB,31
2022,6,2,PE,40
2022,6,2,PI,14
2022,6,2,PR,39
2022,6,2,RJ,144
2022,6,2,RN,22
2022,6,2,RO,10
2022,6,2,RS,48
2022,6,2,SC,11
2022,6,2,SE,11
2022,6,2,SP,134
2022,6,2,TO,5
2022,6,3,GO,1
2022,6,3,PA,1
2022,6,3,RJ,1
2022,6,3,RS,2
2022,6,3,SP,2
2022,6,1,AC,33
2022,6,1,AL,141
2022,6,1,AM,144
2022,6,1,AP,60
2022,6,1,BA,755
2022,6,1,CE,380
2022,6,1,DF,263
2022,6,1,ES,203
2022,6,1,GO,171
2022,6,1,MA,205
2022,6,1,MG,979
2022,6,1,MS,103
2022,6,1,MT,132
2022,6,1,PA,661
2022,6,1,PB,234
2022,6,1,PE,481
2022,6,1,PI,190
2022,6,1,PR,259
2022,6,1,RJ,1372
2022,6,1,RN,290
2022,6,1,RO,58
2022,6,1,RR,17
2022,6,1,RS,519
2022,6,1,SC,117
2022,6,1,SE,143
2022,6,1,SP,1175
2022,6,1,TO,29
2022,6,2,AC,1
2022,6,2,AL,3
2022,6,2,AM,28
2022,6,2,BA,20
2022,6,2,CE,82
2022,6,2,DF,10
2022,6,2,ES,19
2022,6,2,GO,50
2022,6,2,MA,2
2022,6,2,MG,44
2022,6,2,MS,8
2022,6,2,MT,3
2022,6,2,PA,27
2022,6,2,PB,13
2022,6,2,PE,13
2022,6,2,PI,11
2022,6,2,PR,23
2022,6,2,RJ,75
2022,6,2,RN,6
2022,6,2,RO,5
2022,6,2,RS,27
2022,6,2,SC,6
2022,6,2,SE,9
2022,6,2,SP,86
2022,6,3,AM,1
2022,6,3,PR,1
2022,6,3,RS,1
2022,6,1,AC,7
2022,6,1,AL,40
2022,6,1,AM,67
2022,6,1,AP,25
2022,6,1,BA,304
2022,6,1,CE,135
2022,6,1,DF,92
2022,6,1,ES,74
2022,6,1,GO,69
2022,6,1,MA,85
2022,6,1,MG,395
2022,6,1,MS,33
2022,6,1,MT,61
2022,6,1,PA,212
2022,6,1,PB,94
2022,6,1,PE,183
2022,6,1,PI,59
2022,6,1,PR,100
2022,6,1,RJ,626
2022,6,1,RN,113
2022,6,1,RO,20
2022,6,1,RR,4
2022,6,1,RS,211
2022,6,1,SC,38
2022,6,1,SE,48
2022,6,1,SP,528
2022,6,1,TO,9
2022,6,2,AC,2
2022,6,2,AL,2
2022,6,2,AM,10
2022,6,2,BA,7
2022,6,2,CE,31
2022,6,2,DF,2
2022,6,2,ES,3
2022,6,2,GO,15
2022,6,2,MA,1
2022,6,2,MG,17
2022,6,2,MT,1
2022,6,2,PA,6
2022,6,2,PB,2
2022,6,2,PE,8
2022,6,2,PI,1
2022,6,2,PR,6
2022,6,2,RJ,25
2022,6,2,RN,1
2022,6,2,RO,1
2022,6,2,RS,6
2022,6,2,SC,4
2022,6,2,SP,32
2022,6,2,TO,1
2022,6,3,SP,1
2022,6,1,AC,7
2022,6,1,AL,10
2022,6,1,AM,26
2022,6,1,AP,6
2022,6,1,BA,126
2022,6,1,CE,49
2022,6,1,DF,27
2022,6,1,ES,26
2022,6,1,GO,27
2022,6,1,MA,28
2022,6,1,MG,168
2022,6,1,MS,20
2022,6,1,MT,7
2022,6,1,PA,89
2022,6,1,PB,35
2022,6,1,PE,65
2022,6,1,PI,24
2022,6,1,PR,31
2022,6,1,RJ,282
2022,6,1,RN,38
2022,6,1,RO,4
2022,6,1,RR,4
2022,6,1,RS,80
2022,6,1,SC,9
2022,6,1,SE,24
2022,6,1,SP,205
2022,6,1,TO,7
2022,6,2,AC,1
2022,6,2,AL,2
2022,6,2,AM,1
2022,6,2,BA,3
2022,6,2,CE,9
2022,6,2,DF,2
2022,6,2,ES,3
2022,6,2,GO,7
2022,6,2,MG,7
2022,6,2,PA,5
2022,6,2,PB,1
2022,6,2,PE,2
2022,6,2,PR,3
2022,6,2,RJ,12
2022,6,2,RN,1
2022,6,2,RS,3
2022,6,2,SE,1
2022,6,2,SP,16
2022,6,3,CE,1
2022,6,3,PR,1
2022,6,1,AC,2
2022,6,1,AL,5
2022,6,1,AM,8
2022,6,1,AP,3
2022,6,1,BA,38
2022,6,1,CE,24
2022,6,1,DF,22
2022,6,1,ES,10
2022,6,1,GO,9
2022,6,1,MA,8
2022,6,1,MG,82
2022,6,1,MS,2
2022,6,1,MT,4
2022,6,1,PA,34
2022,6,1,PB,10
2022,6,1,PE,25
2022,6,1,PI,9
2022,6,1,PR,15
2022,6,1,RJ,95
2022,6,1,RN,17
2022,6,1,RO,2
2022,6,1,RS,26
2022,6,1,SC,5
2022,6,1,SE,9
2022,6,1,SP,79
2022,6,1,TO,1
2022,6,2,AL,2
2022,6,2,AM,1
2022,6,2,AP,1
2022,6,2,CE,6
2022,6,2,GO,4
2022,6,2,MA,1
2022,6,2,MG,1
2022,6,2,MT,1
2022,6,2,PA,2
2022,6,2,PI,1
2022,6,2,PR,2
2022,6,2,RJ,4
2022,6,2,RS,1
2022,6,2,SP,7
2023,1,1,AC,1354
2023,1,1,AL,5344
2023,1,1,AM,4309
2023,1,1,AP,1651
2023,1,1,BA,24517
2023,1,1,CE,23485
2023,1,1,DF,5337
2023,1,1,ES,4907
2023,1,1,GO,17550
2023,1,1,MA,15001
2023,1,1,MG,32765
2023,1,1,MS,5619
2023,1,1,MT,6008
2023,1,1,PA,17534
2023,1,1,PB,12416
2023,1,1,PE,22058
2023,1,1,PI,9740
2023,1,1,PR,18866
2023,1,1,RJ,18284
2023,1,1,RN,5165
2023,1,1,RO,2768
2023,1,1,RR,992
2023,1,1,RS,9752
2023,1,1,SC,8749
2023,1,1,SE,6866
2023,1,1,SP,53074
2023,1,1,TO,3914
2023,1,2,AC,45
2023,1,2,AL,67
2023,1,2,AM,186
2023,1,2,AP,49
2023,1,2,BA,579
2023,1,2,CE,265
2023,1,2,DF,79
2023,1,2,ES,41
2023,1,2,GO,618
2023,1,2,MA,557
2023,1,2,MG,145
2023,1,2,MS,54
2023,1,2,MT,75
2023,1,2,PA,519
2023,1,2,PB,368
2023,1,2,PE,520
2023,1,2,PI,250
2023,1,2,PR,155
2023,1,2,RJ,254
2023,1,2,RN,78
2023,1,2,RO,54
2023,1,2,RR,22
2023,1,2,RS,77
2023,1,2,SC,99
2023,1,2,SE,127
2023,1,2,SP,168
2023,1,2,TO,81
2023,1,3,AC,10
2023,1,3,AL,44
2023,1,3,AM,59
2023,1,3,AP,21
2023,1,3,BA,248
2023,1,3,CE,99
2023,1,3,DF,95
2023,1,3,ES,67
2023,1,3,GO,511
2023,1,3,MA,153
2023,1,3,MG,143
2023,1,3,MS,130
2023,1,3,MT,79
2023,1,3,PA,314
2023,1,3,PB,175
2023,1,3,PE,297
2023,1,3,PI,174
2023,1,3,PR,168
2023,1,3,RJ,212
2023,1,3,RN,152
2023,1,3,RO,7
2023,1,3,RR,9
2023,1,3,RS,35
2023,1,3,SC,104
2023,1,3,SE,42
2023,1,3,SP,469
2023,1,3,TO,60
2023,2,1,AC,1041
2023,2,1,AL,4613
2023,2,1,AM,3355
2023,2,1,AP,1375
2023,2,1,BA,20707
2023,2,1,CE,15435
2023,2,1,DF,3218
2023,2,1,ES,5517
2023,2,1,GO,11234
2023,2,1,MA,11324
2023,2,1,MG,30432
2023,2,1,MS,2115
2023,2,1,MT,5035
2023,2,1,PA,13894
2023,2,1,PB,7191
2023,2,1,PE,14455
2023,2,1,PI,7992
2023,2,1,PR,6395
2023,2,1,RJ,16653
2023,2,1,RN,5744
2023,2,1,RO,2637
2023,2,1,RR,652
2023,2,1,RS,11371
2023,2,1,SC,8172
2023,2,1,SE,4371
2023,2,1,SP,43958
2023,2,1,TO,2452
2023,2,2,AC,1998
2023,2,2,AL,5280
2023,2,2,AM,9830
2023,2,2,AP,1744
2023,2,2,BA,19300
2023,2,2,CE,32656
2023,2,2,DF,6534
2023,2,2,ES,5674
2023,2,2,GO,20828
2023,2,2,MA,16148
2023,2,2,MG,26078
2023,2,2,MS,7836
2023,2,2,MT,7160
2023,2,2,PA,13113
2023,2,2,PB,9420
2023,2,2,PE,20989
2023,2,2,PI,7475
2023,2,2,PR,35600
2023,2,2,RJ,19168
2023,2,2,RN,4207
2023,2,2,RO,3332
2023,2,2,RR,717
2023,2,2,RS,12477
2023,2,2,SC,9920
2023,2,2,SE,4499
2023,2,2,SP,67458
2023,2,2,TO,4473
2023,2,3,AC,223
2023,2,3,AL,1921
2023,2,3,AM,936
2023,2,3,AP,361
2023,2,3,BA,7087
2023,2,3,CE,4180
2023,2,3,DF,3380
2023,2,3,ES,1489
2023,2,3,GO,4041
2023,2,3,MA,2099
2023,2,3,MG,7781
2023,2,3,MS,1758
2023,2,3,MT,1325
2023,2,3,PA,4102
2023,2,3,PB,3237
2023,2,3,PE,4995
2023,2,3,PI,1791
2023,2,3,PR,10059
2023,2,3,RJ,12301
2023,2,3,RN,2234
2023,2,3,RO,289
2023,2,3,RR,103
2023,2,3,RS,3568
2023,2,3,SC,4069
2023,2,3,SE,1633
2023,2,3,SP,33073
2023,2,3,TO,513
2023,3,1,AC,1401
2023,3,1,AL,3761
2023,3,1,AM,3689
2023,3,1,AP,1132
2023,3,1,BA,18187
2023,3,1,CE,11346
2023,3,1,DF,3752
2023,3,1,ES,2759
2023,3,1,GO,6405
2023,3,1,MA,10765
2023,3,1,MG,19148
2023,3,1,MS,3261
2023,3,1,MT,2776
2023,3,1,PA,11305
2023,3,1,PB,7543
2023,3,1,PE,12756
2023,3,1,PI,6237
2023,3,1,PR,10647
2023,3,1,RJ,16172
2023,3,1,RN,5248
2023,3,1,RO,1016
2023,3,1,RR,407
2023,3,1,RS,6491
2023,3,1,SC,3382
2023,3,1,SE,3761
2023,3,1,SP,32237
2023,3,1,TO,1973
2023,3,2,AC,3252
2023,3,2,AL,11702
2023,3,2,AM,17634
2023,3,2,AP,3160
2023,3,2,BA,34282
2023,3,2,CE,50276
2023,3,2,DF,9561
2023,3,2,ES,14508
2023,3,2,GO,31162
2023,3,2,MA,22892
2023,3,2,MG,53874
2023,3,2,MS,5549
2023,3,2,MT,12346
2023,3,2,PA,24421
2023,3,2,PB,12479
2023,3,2,PE,29731
2023,3,2,PI,11726
2023,3,2,PR,23721
2023,3,2,RJ,31385
2023,3,2,RN,9908
2023,3,2,RO,7971
2023,3,2,RR,1834
2023,3,2,RS,27435
2023,3,2,SC,20535
2023,3,2,SE,6877
2023,3,2,SP,109599
2023,3,2,TO,5303
2023,3,3,AC,188
2023,3,3,AL,2029
2023,3,3,AM,987
2023,3,3,AP,239
