NU_ANO,TP_LOCALIZACAO_ESC,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2022,1.0,6,SP,293
2022,1.0,6,TO,25
2022,1.0,6,AC,10
2022,1.0,6,AL,46
2022,1.0,6,AM,186
2022,1.0,6,AP,12
2022,1.0,6,BA,93
2022,1.0,6,CE,461
2022,1.0,6,DF,22
2022,1.0,6,ES,57
2022,1.0,6,GO,327
2022,1.0,6,MA,42
2022,1.0,6,MG,129
2022,1.0,6,MS,24
2022,1.0,6,MT,52
2022,1.0,6,PA,123
2022,1.0,6,PB,115
2022,1.0,6,PE,100
2022,1.0,6,PI,58
2022,1.0,6,PR,84
2022,1.0,6,RJ,193
2022,1.0,6,RN,44
2022,1.0,6,RO,48
2022,1.0,6,RR,5
2022,1.0,6,RS,75
2022,1.0,6,SC,27
2022,1.0,6,SE,52
2022,1.0,6,SP,181
2022,1.0,6,TO,15
2022,1.0,6,AC,8
2022,1.0,6,AL,25
2022,1.0,6,AM,123
2022,1.0,6,AP,5
2022,1.0,6,BA,63
2022,1.0,6,CE,292
2022,1.0,6,DF,25
2022,1.0,6,ES,38
2022,1.0,6,GO,241
2022,1.0,6,MA,17
2022,1.0,6,MG,106
2022,1.0,6,MS,17
2022,1.0,6,MT,25
2022,1.0,6,PA,88
2022,1.0,6,PB,67
2022,1.0,6,PE,60
2022,1.0,6,PI,24
2022,1.0,6,PR,81
2022,1.0,6,RJ,144
2022,1.0,6,RN,31
2022,1.0,6,RO,26
2022,1.0,6,RS,48
2022,1.0,6,SC,17
2022,1.0,6,SE,12
2022,1.0,6,SP,168
2022,1.0,6,TO,9
2022,1.0,6,AC,3
2022,1.0,6,AL,16
2022,1.0,6,AM,54
2022,1.0,6,AP,2
2022,1.0,6,BA,19
2022,1.0,6,CE,182
2022,1.0,6,DF,25
2022,1.0,6,ES,28
2022,1.0,6,GO,126
2022,1.0,6,MA,13
2022,1.0,6,MG,71
2022,1.0,6,MS,16
2022,1.0,6,MT,21
2022,1.0,6,PA,51
2022,1.0,6,PB,18
2022,1.0,6,PE,40
2022,1.0,6,PI,18
2022,1.0,6,PR,36
2022,1.0,6,RJ,121
2022,1.0,6,RN,16
2022,1.0,6,RO,11
2022,1.0,6,RR,1
2022,1.0,6,RS,35
2022,1.0,6,SC,18
2022,1.0,6,SE,11
2022,1.0,6,SP,109
2022,1.0,6,TO,6
2022,1.0,6,AC,1
2022,1.0,6,AL,8
2022,1.0,6,AM,33
2022,1.0,6,BA,15
2022,1.0,6,CE,95
2022,1.0,6,DF,14
2022,1.0,6,ES,20
2022,1.0,6,GO,61
2022,1.0,6,MA,3
2022,1.0,6,MG,55
2022,1.0,6,MS,9
2022,1.0,6,MT,4
2022,1.0,6,PA,27
2022,1.0,6,PB,16
2022,1.0,6,PE,20
2022,1.0,6,PI,7
2022,1.0,6,PR,25
2022,1.0,6,RJ,84
2022,1.0,6,RN,11
2022,1.0,6,RO,5
2022,1.0,6,RS,19
2022,1.0,6,SC,6
2022,1.0,6,SE,7
2022,1.0,6,SP,91
2022,1.0,6,TO,4
2022,1.0,6,AC,1
2022,1.0,6,AL,3
2022,1.0,6,AM,20
2022,1.0,6,BA,12
2022,1.0,6,CE,75
2022,1.0,6,DF,5
2022,1.0,6,ES,14
2022,1.0,6,GO,42
2022,1.0,6,MA,1
2022,1.0,6,MG,31
2022,1.0,6,MS,5
2022,1.0,6,MT,2
2022,1.0,6,PA,17
2022,1.0,6,PB,10
2022,1.0,6,PE,9
2022,1.0,6,PI,8
2022,1.0,6,PR,13
2022,1.0,6,RJ,51
2022,1.0,6,RN,4
2022,1.0,6,RO,4
2022,1.0,6,RS,13
2022,1.0,6,SC,4
2022,1.0,6,SE,6
2022,1.0,6,SP,62
2022,1.0,6,AC,2
2022,1.0,6,AL,2
2022,1.0,6,AM,5
2022,1.0,6,BA,3
2022,1.0,6,CE,27
2022,1.0,6,DF,1
2022,1.0,6,ES,2
2022,1.0,6,GO,13
2022,1.0,6,MA,1
2022,1.0,6,MG,10
2022,1.0,6,MT,1
2022,1.0,6,PA,5
2022,1.0,6,PB,2
2022,1.0,6,PE,4
2022,1.0,6,PI,1
2022,1.0,6,PR,5
2022,1.0,6,RJ,19
2022,1.0,6,RS,4
2022,1.0,6,SC,2
2022,1.0,6,SP,17
2022,1.0,6,TO,1
2022,1.0,6,AC,1
2022,1.0,6,AL,2
2022,1.0,6,AM,1
2022,1.0,6,BA,2
2022,1.0,6,CE,7
2022,1.0,6,DF,1
2022,1.0,6,ES,1
2022,1.0,6,GO,6
2022,1.0,6,MG,1
2022,1.0,6,PA,5
2022,1.0,6,PB,1
2022,1.0,6,PE,2
2022,1.0,6,PR,3
2022,1.0,6,RJ,7
2022,1.0,6,RN,1
2022,1.0,6,RS,2
2022,1.0,6,SE,1
2022,1.0,6,SP,11
2022,1.0,6,AM,1
2022,1.0,6,AP,1
2022,1.0,6,CE,4
2022,1.0,6,GO,4
2022,1.0,6,MG,1
2022,1.0,6,MT,1
2022,1.0,6,PA,2
2022,1.0,6,RJ,4
2022,1.0,6,SP,3
2022,2.0,1,AC,2
2022,2.0,1,AL,1
2022,2.0,1,AM,31
2022,2.0,1,AP,1
2022,2.0,1,BA,16
2022,2.0,1,CE,19
2022,2.0,1,DF,1
2022,2.0,1,ES,1
2022,2.0,1,GO,10
2022,2.0,1,MA,82
2022,2.0,1,MG,4
2022,2.0,1,MS,2
2022,2.0,1,MT,2
2022,2.0,1,PA,23
2022,2.0,1,PB,10
2022,2.0,1,PE,18
2022,2.0,1,PI,4
2022,2.0,1,PR,4
2022,2.0,1,RJ,5
2022,2.0,1,RN,2
2022,2.0,1,RO,4
2022,2.0,1,RS,4
2022,2.0,1,SC,1
2022,2.0,1,SE,5
2022,2.0,1,SP,13
2022,2.0,1,TO,6
2022,2.0,2,AC,104
2022,2.0,2,AL,199
2022,2.0,2,AM,351
2022,2.0,2,AP,58
2022,2.0,2,BA,604
2022,2.0,2,CE,1884
2022,2.0,2,DF,135
2022,2.0,2,ES,166
2022,2.0,2,GO,280
2022,2.0,2,MA,956
2022,2.0,2,MG,764
2022,2.0,2,MS,250
2022,2.0,2,MT,390
2022,2.0,2,PA,439
2022,2.0,2,PB,210
2022,2.0,2,PE,567
2022,2.0,2,PI,188
2022,2.0,2,PR,1068
2022,2.0,2,RJ,451
2022,2.0,2,RN,83
2022,2.0,2,RO,114
2022,2.0,2,RR,60
2022,2.0,2,RS,411
2022,2.0,2,SC,271
2022,2.0,2,SE,153
2022,2.0,2,SP,1130
2022,2.0,2,TO,215
2022,2.0,3,AC,146
2022,2.0,3,AL,344
2022,2.0,3,AM,666
2022,2.0,3,AP,104
2022,2.0,3,BA,1000
2022,2.0,3,CE,2652
2022,2.0,3,DF,171
2022,2.0,3,ES,420
2022,2.0,3,GO,325
2022,2.0,3,MA,1157
2022,2.0,3,MG,1016
2022,2.0,3,MS,269
2022,2.0,3,MT,554
2022,2.0,3,PA,726
2022,2.0,3,PB,243
2022,2.0,3,PE,955
2022,2.0,3,PI,254
2022,2.0,3,PR,341
2022,2.0,3,RJ,703
2022,2.0,3,RN,212
2022,2.0,3,RO,273
2022,2.0,3,RR,91
2022,2.0,3,RS,765
2022,2.0,3,SC,505
2022,2.0,3,SE,186
2022,2.0,3,SP,1078
2022,2.0,3,TO,202
2022,2.0,4,AC,37
2022,2.0,4,AL,72
2022,2.0,4,AM,266
2022,2.0,4,AP,37
2022,2.0,4,BA,340
2022,2.0,4,CE,494
2022,2.0,4,DF,71
2022,2.0,4,ES,116
2022,2.0,4,GO,102
2022,2.0,4,MA,264
2022,2.0,4,MG,166
2022,2.0,4,MS,98
2022,2.0,4,MT,64
2022,2.0,4,PA,207
2022,2.0,4,PB,76
2022,2.0,4,PE,236
2022,2.0,4,PI,89
2022,2.0,4,PR,48
2022,2.0,4,RJ,177
2022,2.0,4,RN,111
2022,2.0,4,RO,60
2022,2.0,4,RR,24
2022,2.0,4,RS,145
2022,2.0,4,SC,39
2022,2.0,4,SE,59
2022,2.0,4,SP,62
2022,2.0,4,TO,52
2022,2.0,5,AC,16
2022,2.0,5,AL,22
2022,2.0,5,AM,113
2022,2.0,5,AP,16
2022,2.0,5,BA,104
2022,2.0,5,CE,173
2022,2.0,5,DF,17
2022,2.0,5,ES,25
2022,2.0,5,GO,37
2022,2.0,5,MA,68
2022,2.0,5,MG,27
2022,2.0,5,MS,40
2022,2.0,5,MT,14
2022,2.0,5,PA,89
2022,2.0,5,PB,30
2022,2.0,5,PE,60
2022,2.0,5,PI,31
2022,2.0,5,PR,11
2022,2.0,5,RJ,48
2022,2.0,5,RN,56
2022,2.0,5,RO,24
2022,2.0,5,RR,4
2022,2.0,5,RS,34
2022,2.0,5,SC,7
2022,2.0,5,SE,30
2022,2.0,5,SP,17
2022,2.0,5,TO,12
2022,2.0,6,AC,8
2022,2.0,6,AL,17
2022,2.0,6,AM,58
2022,2.0,6,AP,7
2022,2.0,6,BA,42
2022,2.0,6,CE,84
2022,2.0,6,DF,5
2022,2.0,6,ES,3
2022,2.0,6,GO,12
2022,2.0,6,MA,18
2022,2.0,6,MG,11
2022,2.0,6,MS,12
2022,2.0,6,MT,5
2022,2.0,6,PA,39
2022,2.0,6,PB,11
2022,2.0,6,PE,23
2022,2.0,6,PI,16
2022,2.0,6,PR,4
2022,2.0,6,RJ,24
2022,2.0,6,RN,15
2022,2.0,6,RO,7
2022,2.0,6,RR,3
2022,2.0,6,RS,8
2022,2.0,6,SC,1
2022,2.0,6,SE,10
2022,2.0,6,SP,3
2022,2.0,6,TO,6
2022,2.0,6,AC,2
2022,2.0,6,AL,8
2022,2.0,6,AM,31
2022,2.0,6,AP,2
2022,2.0,6,BA,18
2022,2.0,6,CE,46
2022,2.0,6,DF,2
2022,2.0,6,ES,1
2022,2.0,6,GO,9
2022,2.0,6,MA,18
2022,2.0,6,MG,2
2022,2.0,6,MS,8
2022,2.0,6,MT,2
2022,2.0,6,PA,26
2022,2.0,6,PB,5
2022,2.0,6,PE,8
2022,2.0,6,PI,5
2022,2.0,6,PR,3
2022,2.0,6,RJ,13
2022,2.0,6,RN,8
2022,2.0,6,RO,3
2022,2.0,6,RS,4
2022,2.0,6,SC,1
2022,2.0,6,SE,5
2022,2.0,6,SP,2
2022,2.0,6,TO,3
2022,2.0,6,AC,2
2022,2.0,6,AL,3
2022,2.0,6,AM,29
2022,2.0,6,AP,3
2022,2.0,6,BA,8
2022,2.0,6,CE,26
2022,2.0,6,DF,1
2022,2.0,6,ES,1
2022,2.0,6,GO,4
2022,2.0,6,MA,15
2022,2.0,6,MG,2
2022,2.0,6,MS,3
2022,2.0,6,MT,3
2022,2.0,6,PA,17
2022,2.0,6,PB,7
2022,2.0,6,PE,5
2022,2.0,6,PI,4
2022,2.0,6,PR,1
2022,2.0,6,RJ,7
2022,2.0,6,RN,7
2022,2.0,6,RO,1
2022,2.0,6,RR,1
2022,2.0,6,RS,5
2022,2.0,6,SE,3
2022,2.0,6,TO,2
2022,2.0,6,AC,3
2022,2.0,6,AL,3
2022,2.0,6,AM,21
2022,2.0,6,AP,2
2022,2.0,6,BA,10
2022,2.0,6,CE,29
2022,2.0,6,ES,1
2022,2.0,6,GO,3
2022,2.0,6,MA,3
2022,2.0,6,MG,3
2022,2.0,6,MS,4
2022,2.0,6,PA,6
2022,2.0,6,PB,2
2022,2.0,6,PI,3
2022,2.0,6,RJ,3
2022,2.0,6,RN,1
2022,2.0,6,RO,3
2022,2.0,6,SE,3
2022,2.0,6,TO,4
2022,2.0,6,AM,17
2022,2.0,6,AP,1
2022,2.0,6,CE,12
2022,2.0,6,GO,3
2022,2.0,6,MA,9
2022,2.0,6,MS,1
2022,2.0,6,PA,9
2022,2.0,6,PB,1
2022,2.0,6,PE,6
2022,2.0,6,PI,2
2022,2.0,6,PR,3
2022,2.0,6,RJ,3
2022,2.0,6,RN,3
2022,2.0,6,RO,1
2022,2.0,6,RR,1
2022,2.0,6,RS,2
2022,2.0,6,SE,2
2022,2.0,6,SP,1
2022,2.0,6,TO,2
2022,2.0,6,AC,2
2022,2.0,6,AL,3
2022,2.0,6,AM,62
2022,2.0,6,AP,5
2022,2.0,6,BA,15
2022,2.0,6,CE,47
2022,2.0,6,DF,2
2022,2.0,6,ES,1
2022,2.0,6,GO,14
2022,2.0,6,MA,12
2022,2.0,6,MG,3
2022,2.0,6,MS,7
2022,2.0,6,MT,4
2022,2.0,6,PA,38
2022,2.0,6,PB,10
2022,2.0,6,PE,8
2022,2.0,6,PI,10
2022,2.0,6,PR,3
2022,2.0,6,RJ,4
2022,2.0,6,RN,3
2022,2.0,6,RO,6
2022,2.0,6,RR,2
2022,2.0,6,RS,3
2022,2.0,6,SE,5
2022,2.0,6,SP,1
2022,2.0,6,TO,2
2022,2.0,6,AC,2
2022,2.0,6,AL,4
2022,2.0,6,AM,48
2022,2.0,6,AP,3
2022,2.0,6,BA,11
2022,2.0,6,CE,24
2022,2.0,6,DF,2
2022,2.0,6,GO,9
2022,2.0,6,MA,7
2022,2.0,6,MG,4
2022,2.0,6,MS,6
2022,2.0,6,MT,4
2022,2.0,6,PA,15
2022,2.0,6,PB,7
2022,2.0,6,PE,4
2022,2.0,6,PI,4
2022,2.0,6,PR,3
2022,2.0,6,RJ,9
2022,2.0,6,RN,2
2022,2.0,6,RO,5
2022,2.0,6,RS,1
2022,2.0,6,SE,3
2022,2.0,6,SP,2
2022,2.0,6,TO,2
2022,2.0,6,AL,3
2022,2.0,6,AM,30
2022,2.0,6,AP,3
2022,2.0,6,BA,10
2022,2.0,6,CE,12
2022,2.0,6,DF,1
2022,2.0,6,GO,23
2022,2.0,6,MA,6
2022,2.0,6,MG,4
2022,2.0,6,MS,2
2022,2.0,6,MT,2
2022,2.0,6,PA,12
2022,2.0,6,PB,6
2022,2.0,6,PE,1
2022,2.0,6,PI,3
2022,2.0,6,PR,3
2022,2.0,6,RJ,6
2022,2.0,6,RO,1
2022,2.0,6,RR,2
2022,2.0,6,RS,3
2022,2.0,6,SE,1
2022,2.0,6,SP,1
2022,2.0,6,TO,1
2022,2.0,6,AL,1
2022,2.0,6,AM,16
2022,2.0,6,BA,4
2022,2.0,6,CE,6
2022,2.0,6,DF,2
2022,2.0,6,GO,15
2022,2.0,6,MA,3
2022,2.0,6,MT,1
2022,2.0,6,PA,5
2022,2.0,6,PB,8
2022,2.0,6,PE,3
2022,2.0,6,PR,2
2022,2.0,6,RJ,4
2022,2.0,6,RN,1
2022,2.0,6,RS,1
2022,2.0,6,SC,1
2022,2.0,6,SP,1
2022,2.0,6,TO,1
2022,2.0,6,AM,8
2022,2.0,6,BA,3
2022,2.0,6,CE,4
2022,2.0,6,GO,8
2022,2.0,6,MA,2
2022,2.0,6,PA,1
2022,2.0,6,PB,2
2022,2.0,6,PE,3
2022,2.0,6,PI,1
2022,2.0,6,PR,1
2022,2.0,6,RJ,4
2022,2.0,6,RO,1
2022,2.0,6,RS,1
2022,2.0,6,SP,1
2022,2.0,6,AM,3
2022,2.0,6,AP,1
2022,2.0,6,BA,1
2022,2.0,6,CE,2
2022,2.0,6,GO,2
2022,2.0,6,PA,1
2022,2.0,6,PB,2
2022,2.0,6,RO,1
2022,2.0,6,RS,3
2022,2.0,6,BA,1
2022,2.0,6,CE,1
2022,2.0,6,GO,2
2022,2.0,6,PB,1
2022,2.0,6,PR,1
2022,2.0,6,AM,2
2022,2.0,6,BA,1
2022,2.0,6,CE,1
2022,2.0,6,CE,3
2022,2.0,6,CE,2
2023,1.0,1,AC,31
2023,1.0,1,AL,82
2023,1.0,1,AM,161
2023,1.0,1,AP,44
2023,1.0,1,BA,430
2023,1.0,1,CE,287
2023,1.0,1,DF,132
2023,1.0,1,ES,90
2023,1.0,1,GO,903
2023,1.0,1,MA,415
2023,1.0,1,MG,183
2023,1.0,1,MS,153
2023,1.0,1,MT,109
2023,1.0,1,PA,506
2023,1.0,1,PB,358
2023,1.0,1,PE,566
2023,1.0,1,PI,277
2023,1.0,1,PR,246
2023,1.0,1,RJ,336
2023,1.0,1,RN,180
2023,1.0,1,RO,36
2023,1.0,1,RR,22
2023,1.0,1,RS,76
2023,1.0,1,SC,159
2023,1.0,1,SE,102
2023,1.0,1,SP,522
2023,1.0,1,TO,107
2023,1.0,2,AC,1252
2023,1.0,2,AL,4806
2023,1.0,2,AM,7334
2023,1.0,2,AP,1288
2023,1.0,2,BA,13519
2023,1.0,2,CE,31393
2023,1.0,2,DF,7839
2023,1.0,2,ES,5184
2023,1.0,2,GO,16150
2023,1.0,2,MA,10551
2023,1.0,2,MG,20782
2023,1.0,2,MS,6331
2023,1.0,2,MT,5440
2023,1.0,2,PA,10352
2023,1.0,2,PB,8697
2023,1.0,2,PE,16688
2023,1.0,2,PI,5597
2023,1.0,2,PR,31035
2023,1.0,2,RJ,22158
2023,1.0,2,RN,4481
2023,1.0,2,RO,2523
2023,1.0,2,RR,547
2023,1.0,2,RS,10903
2023,1.0,2,SC,10490
2023,1.0,2,SE,3577
2023,1.0,2,SP,75793
2023,1.0,2,TO,2699
2023,1.0,3,AC,1827
2023,1.0,3,AL,8849
2023,1.0,3,AM,12243
2023,1.0,3,AP,1847
2023,1.0,3,BA,18615
2023,1.0,3,CE,45224
2023,1.0,3,DF,9616
2023,1.0,3,ES,11243
2023,1.0,3,GO,21852
2023,1.0,3,MA,13272
2023,1.0,3,MG,37233
2023,1.0,3,MS,3706
2023,1.0,3,MT,8638
2023,1.0,3,PA,14609
2023,1.0,3,PB,9337
2023,1.0,3,PE,20361
2023,1.0,3,PI,7891
2023,1.0,3,PR,16727
2023,1.0,3,RJ,29683
2023,1.0,3,RN,7625
2023,1.0,3,RO,5818
2023,1.0,3,RR,1296
2023,1.0,3,RS,21941
2023,1.0,3,SC,17519
2023,1.0,3,SE,4501
2023,1.0,3,SP,99526
2023,1.0,3,TO,2951
2023,1.0,4,AC,337
2023,1.0,4,AL,2489
2023,1.0,4,AM,2608
2023,1.0,4,AP,567
2023,1.0,4,BA,4828
2023,1.0,4,CE,8218
2023,1.0,4,DF,1410
2023,1.0,4,ES,2162
2023,1.0,4,GO,3313
2023,1.0,4,MA,2817
2023,1.0,4,MG,4051
2023,1.0,4,MS,667
2023,1.0,4,MT,904
2023,1.0,4,PA,4081
2023,1.0,4,PB,2414
2023,1.0,4,PE,3664
2023,1.0,4,PI,2056
2023,1.0,4,PR,2871
2023,1.0,4,RJ,6116
2023,1.0,4,RN,2483
2023,1.0,4,RO,801
2023,1.0,4,RR,148
2023,1.0,4,RS,3532
2023,1.0,4,SC,2053
2023,1.0,4,SE,1112
2023,1.0,4,SP,6596
2023,1.0,4,TO,515
2023,1.0,5,AC,108
2023,1.0,5,AL,970
2023,1.0,5,AM,771
2023,1.0,5,AP,148
2023,1.0,5,BA,1657
2023,1.0,5,CE,2577
2023,1.0,5,DF,286
2023,1.0,5,ES,425
2023,1.0,5,GO,868
2023,1.0,5,MA,768
2023,1.0,5,MG,700
2023,1.0,5,MS,172
2023,1.0,5,MT,193
2023,1.0,5,PA,1499
2023,1.0,5,PB,947
2023,1.0,5,PE,974
2023,1.0,5,PI,700
2023,1.0,5,PR,599
2023,1.0,5,RJ,1688
2023,1.0,5,RN,829
2023,1.0,5,RO,174
2023,1.0,5,RR,24
2023,1.0,5,RS,1011
2023,1.0,5,SC,366
2023,1.0,5,SE,403
2023,1.0,5,SP,795
2023,1.0,5,TO,177
2023,1.0,6,AC,41
2023,1.0,6,AL,352
2023,1.0,6,AM,337
2023,1.0,6,AP,58
2023,1.0,6,BA,677
2023,1.0,6,CE,952
2023,1.0,6,DF,83
2023,1.0,6,ES,142
2023,1.0,6,GO,339
2023,1.0,6,MA,245
2023,1.0,6,MG,283
2023,1.0,6,MS,77
2023,1.0,6,MT,84
2023,1.0,6,PA,564
2023,1.0,6,PB,425
2023,1.0,6,PE,293
2023,1.0,6,PI,249
2023,1.0,6,PR,192
2023,1.0,6,RJ,553
2023,1.0,6,RN,315
2023,1.0,6,RO,65
2023,1.0,6,RR,7
2023,1.0,6,RS,309
2023,1.0,6,SC,88
2023,1.0,6,SE,155
2023,1.0,6,SP,200
2023,1.0,6,TO,51
2023,1.0,6,AC,21
2023,1.0,6,AL,174
2023,1.0,6,AM,175
2023,1.0,6,AP,35
2023,1.0,6,BA,322
2023,1.0,6,CE,520
2023,1.0,6,DF,41
2023,1.0,6,ES,53
2023,1.0,6,GO,174
2023,1.0,6,MA,102
2023,1.0,6,MG,193
2023,1.0,6,MS,24
2023,1.0,6,MT,32
2023,1.0,6,PA,280
2023,1.0,6,PB,226
2023,1.0,6,PE,139
2023,1.0,6,PI,100
2023,1.0,6,PR,93
2023,1.0,6,RJ,255
2023,1.0,6,RN,148
2023,1.0,6,RO,55
2023,1.0,6,RR,3
2023,1.0,6,RS,104
2023,1.0,6,SC,46
2023,1.0,6,SE,73
2023,1.0,6,SP,92
2023,1.0,6,TO,35
2023,1.0,6,AC,13
2023,1.0,6,AL,117
2023,1.0,6,AM,132
2023,1.0,6,AP,13
2023,1.0,6,BA,195
2023,1.0,6,CE,297
2023,1.0,6,DF,27
2023,1.0,6,ES,40
2023,1.0,6,GO,112
2023,1.0,6,MA,70
2023,1.0,6,MG,142
2023,1.0,6,MS,24
2023,1.0,6,MT,27
2023,1.0,6,PA,166
2023,1.0,6,PB,143
2023,1.0,6,PE,77
2023,1.0,6,PI,65
2023,1.0,6,PR,59
2023,1.0,6,RJ,162
2023,1.0,6,RN,85
2023,1.0,6,RO,24
2023,1.0,6,RR,4
2023,1.0,6,RS,83
2023,1.0,6,SC,33
2023,1.0,6,SE,39
2023,1.0,6,SP,89
2023,1.0,6,TO,13
2023,1.0,6,AC,15
2023,1.0,6,AL,90
2023,1.0,6,AM,98
2023,1.0,6,AP,10
2023,1.0,6,BA,114
2023,1.0,6,CE,237
2023,1.0,6,DF,16
2023,1.0,6,ES,26
2023,1.0,6,GO,79
2023,1.0,6,MA,51
2023,1.0,6,MG,107
2023,1.0,6,MS,12
2023,1.0,6,MT,24
2023,1.0,6,PA,118
2023,1.0,6,PB,100
2023,1.0,6,PE,44
2023,1.0,6,PI,54
2023,1.0,6,PR,49
2023,1.0,6,RJ,132
2023,1.0,6,RN,48
2023,1.0,6,RO,31
2023,1.0,6,RR,3
2023,1.0,6,RS,62
2023,1.0,6,SC,22
2023,1.0,6,SE,31
2023,1.0,6,SP,83
2023,1.0,6,TO,20
2023,1.0,6,AC,8
2023,1.0,6,AL,71
2023,1.0,6,AM,74
2023,1.0,6,AP,10
2023,1.0,6,BA,91
2023,1.0,6,CE,209
2023,1.0,6,DF,15
2023,1.0,6,ES,15
2023,1.0,6,GO,80
2023,1.0,6,MA,28
2023,1.0,6,MG,92
2023,1.0,6,MS,12
2023,1.0,6,MT,33
2023,1.0,6,PA,96
2023,1.0,6,PB,88
2023,1.0,6,PE,64
2023,1.0,6,PI,45
2023,1.0,6,PR,37
2023,1.0,6,RJ,108
2023,1.0,6,RN,42
2023,1.0,6,RO,25
2023,1.0,6,RR,2
2023,1.0,6,RS,44
2023,1.0,6,SC,12
2023,1.0,6,SE,20
2023,1.0,6,SP,76
2023,1.0,6,TO,14
2023,1.0,6,AC,37
2023,1.0,6,AL,360
2023,1.0,6,AM,385
2023,1.0,6,AP,28
2023,1.0,6,BA,247
2023,1.0,6,CE,802
2023,1.0,6,DF,47
2023,1.0,6,ES,79
2023,1.0,6,GO,293
2023,1.0,6,MA,96
2023,1.0,6,MG,288
2023,1.0,6,MS,48
2023,1.0,6,MT,57
2023,1.0,6,PA,293
2023,1.0,6,PB,287
2023,1.0,6,PE,207
2023,1.0,6,PI,147
2023,1.0,6,PR,158
2023,1.0,6,RJ,356
2023,1.0,6,RN,121
2023,1.0,6,RO,75
2023,1.0,6,RR,3
2023,1.0,6,RS,122
2023,1.0,6,SC,72
2023,1.0,6,SE,62
2023,1.0,6,SP,293
2023,1.0,6,TO,36
2023,1.0,6,AC,17
2023,1.0,6,AL,282
2023,1.0,6,AM,241
2023,1.0,6,AP,7
2023,1.0,6,BA,135
2023,1.0,6,CE,547
2023,1.0,6,DF,36
2023,1.0,6,ES,46
2023,1.0,6,GO,216
2023,1.0,6,MA,62
2023,1.0,6,MG,199
2023,1.0,6,MS,22
2023,1.0,6,MT,34
2023,1.0,6,PA,186
2023,1.0,6,PB,204
2023,1.0,6,PE,151
2023,1.0,6,PI,118
2023,1.0,6,PR,116
2023,1.0,6,RJ,250
2023,1.0,6,RN,76
2023,1.0,6,RO,60
2023,1.0,6,RR,4
2023,1.0,6,RS,79
2023,1.0,6,SC,46
2023,1.0,6,SE,36
2023,1.0,6,SP,191
2023,1.0,6,TO,31
2023,1.0,6,AC,7
2023,1.0,6,AL,267
2023,1.0,6,AM,185
2023,1.0,6,AP,12
2023,1.0,6,BA,97
2023,1.0,6,CE,471
2023,1.0,6,DF,21
2023,1.0,6,ES,46
2023,1.0,6,GO,252
2023,1.0,6,MA,57
2023,1.0,6,MG,166
2023,1.0,6,MS,22
2023,1.0,6,MT,29
2023,1.0,6,PA,152
2023,1.0,6,PB,170
2023,1.0,6,PE,121
2023,1.0,6,PI,106
2023,1.0,6,PR,96
2023,1.0,6,RJ,155
2023,1.0,6,RN,53
2023,1.0,6,RO,35
2023,1.0,6,RS,68
2023,1.0,6,SC,39
2023,1.0,6,SE,31
2023,1.0,6,SP,192
2023,1.0,6,TO,26
2023,1.0,6,AC,6
2023,1.0,6,AL,198
2023,1.0,6,AM,93
2023,1.0,6,AP,5
2023,1.0,6,BA,77
2023,1.0,6,CE,285
2023,1.0,6,DF,23
2023,1.0,6,ES,48
2023,1.0,6,GO,146
2023,1.0,6,MA,39
2023,1.0,6,MG,132
2023,1.0,6,MS,7
2023,1.0,6,MT,18
2023,1.0,6,PA,94
2023,1.0,6,PB,108
2023,1.0,6,PE,75
2023,1.0,6,PI,66
2023,1.0,6,PR,67
2023,1.0,6,RJ,147
2023,1.0,6,RN,38
2023,1.0,6,RO,22
2023,1.0,6,RS,54
2023,1.0,6,SC,16
2023,1.0,6,SE,16
2023,1.0,6,SP,175
2023,1.0,6,TO,8
2023,1.0,6,AC,4
2023,1.0,6,AL,130
2023,1.0,6,AM,64
2023,1.0,6,AP,4
2023,1.0,6,BA,49
2023,1.0,6,CE,219
2023,1.0,6,DF,22
2023,1.0,6,ES,29
2023,1.0,6,GO,95
2023,1.0,6,MA,19
2023,1.0,6,MG,121
2023,1.0,6,MS,7
2023,1.0,6,MT,13
2023,1.0,6,PA,43
2023,1.0,6,PB,59
2023,1.0,6,PE,50
2023,1.0,6,PI,28
2023,1.0,6,PR,59
2023,1.0,6,RJ,120
2023,1.0,6,RN,24
2023,1.0,6,RO,10
2023,1.0,6,RS,33
2023,1.0,6,SC,21
2023,1.0,6,SE,12
2023,1.0,6,SP,123
2023,1.0,6,TO,5
2023,1.0,6,AC,1
2023,1.0,6,AL,101
2023,1.0,6,AM,31
2023,1.0,6,BA,24
2023,1.0,6,CE,131
2023,1.0,6,DF,17
2023,1.0,6,ES,32
2023,1.0,6,GO,63
2023,1.0,6,MA,3
2023,1.0,6,MG,75
2023,1.0,6,MS,2
2023,1.0,6,MT,7
2023,1.0,6,PA,40
2023,1.0,6,PB,45
2023,1.0,6,PE,37
2023,1.0,6,PI,33
2023,1.0,6,PR,45
2023,1.0,6,RJ,79
2023,1.0,6,RN,14
2023,1.0,6,RO,4
2023,1.0,6,RS,21
2023,1.0,6,SC,15
2023,1.0,6,SE,10
2023,1.0,6,SP,86
2023,1.0,6,TO,1
2023,1.0,6,AC,1
2023,1.0,6,AL,59
2023,1.0,6,AM,17
2023,1.0,6,BA,9
2023,1.0,6,CE,80
2023,1.0,6,DF,7
2023,1.0,6,ES,12
