NU_ANO,TP_COR_RACA,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2022,5,6,SC,3
2022,5,6,SE,2
2022,5,6,SP,6
2022,5,6,TO,2
2022,5,6,AM,3
2022,5,6,BA,3
2022,5,6,CE,2
2022,5,6,ES,2
2022,5,6,GO,1
2022,5,6,MA,1
2022,5,6,MG,1
2022,5,6,MS,3
2022,5,6,PA,2
2022,5,6,PB,2
2022,5,6,PE,2
2022,5,6,PI,1
2022,5,6,RJ,8
2022,5,6,RO,2
2022,5,6,SE,1
2022,5,6,SP,2
2022,5,6,AM,2
2022,5,6,BA,1
2022,5,6,CE,1
2022,5,6,MA,1
2022,5,6,MG,1
2022,5,6,PA,2
2022,5,6,PE,1
2022,5,6,PR,1
2022,5,6,RJ,3
2022,5,6,RN,1
2022,5,6,SP,2
2022,5,6,BA,1
2022,5,6,CE,3
2022,5,6,GO,1
2022,5,6,RJ,2
2022,5,6,AM,1
2022,5,6,CE,2
2022,5,6,ES,1
2022,5,6,PE,1
2022,5,6,RJ,1
2022,5,6,SP,1
2023,0,1,AC,11
2023,0,1,AL,63
2023,0,1,AM,84
2023,0,1,AP,22
2023,0,1,BA,342
2023,0,1,CE,239
2023,0,1,DF,104
2023,0,1,ES,50
2023,0,1,GO,258
2023,0,1,MA,173
2023,0,1,MG,399
2023,0,1,MS,71
2023,0,1,MT,64
2023,0,1,PA,255
2023,0,1,PB,134
2023,0,1,PE,242
2023,0,1,PI,150
2023,0,1,PR,221
2023,0,1,RJ,278
2023,0,1,RN,48
2023,0,1,RO,46
2023,0,1,RR,11
2023,0,1,RS,71
2023,0,1,SC,85
2023,0,1,SE,97
2023,0,1,SP,429
2023,0,1,TO,32
2023,0,2,AC,54
2023,0,2,AL,132
2023,0,2,AM,213
2023,0,2,AP,37
2023,0,2,BA,563
2023,0,2,CE,1181
2023,0,2,DF,164
2023,0,2,ES,70
2023,0,2,GO,559
2023,0,2,MA,262
2023,0,2,MG,684
2023,0,2,MS,108
2023,0,2,MT,144
2023,0,2,PA,395
2023,0,2,PB,187
2023,0,2,PE,417
2023,0,2,PI,255
2023,0,2,PR,586
2023,0,2,RJ,487
2023,0,2,RN,106
2023,0,2,RO,85
2023,0,2,RR,14
2023,0,2,RS,247
2023,0,2,SC,220
2023,0,2,SE,128
2023,0,2,SP,1120
2023,0,2,TO,66
2023,0,3,AC,97
2023,0,3,AL,188
2023,0,3,AM,387
2023,0,3,AP,54
2023,0,3,BA,776
2023,0,3,CE,1765
2023,0,3,DF,187
2023,0,3,ES,145
2023,0,3,GO,710
2023,0,3,MA,301
2023,0,3,MG,812
2023,0,3,MS,111
2023,0,3,MT,202
2023,0,3,PA,541
2023,0,3,PB,254
2023,0,3,PE,550
2023,0,3,PI,272
2023,0,3,PR,417
2023,0,3,RJ,622
2023,0,3,RN,142
2023,0,3,RO,117
2023,0,3,RR,38
2023,0,3,RS,447
2023,0,3,SC,286
2023,0,3,SE,189
2023,0,3,SP,1337
2023,0,3,TO,76
2023,0,4,AC,49
2023,0,4,AL,139
2023,0,4,AM,180
2023,0,4,AP,36
2023,0,4,BA,513
2023,0,4,CE,610
2023,0,4,DF,102
2023,0,4,ES,84
2023,0,4,GO,307
2023,0,4,MA,238
2023,0,4,MG,483
2023,0,4,MS,53
2023,0,4,MT,92
2023,0,4,PA,408
2023,0,4,PB,172
2023,0,4,PE,312
2023,0,4,PI,190
2023,0,4,PR,200
2023,0,4,RJ,457
2023,0,4,RN,119
2023,0,4,RO,61
2023,0,4,RR,16
2023,0,4,RS,256
2023,0,4,SC,93
2023,0,4,SE,149
2023,0,4,SP,563
2023,0,4,TO,36
2023,0,5,AC,39
2023,0,5,AL,114
2023,0,5,AM,104
2023,0,5,AP,36
2023,0,5,BA,384
2023,0,5,CE,266
2023,0,5,DF,68
2023,0,5,ES,45
2023,0,5,GO,185
2023,0,5,MA,124
2023,0,5,MG,352
2023,0,5,MS,41
2023,0,5,MT,64
2023,0,5,PA,312
2023,0,5,PB,128
2023,0,5,PE,200
2023,0,5,PI,113
2023,0,5,PR,105
2023,0,5,RJ,301
2023,0,5,RN,100
2023,0,5,RO,26
2023,0,5,RR,15
2023,0,5,RS,154
2023,0,5,SC,54
2023,0,5,SE,96
2023,0,5,SP,324
2023,0,5,TO,24
2023,0,6,AC,24
2023,0,6,AL,85
2023,0,6,AM,73
2023,0,6,AP,17
2023,0,6,BA,308
2023,0,6,CE,164
2023,0,6,DF,46
2023,0,6,ES,31
2023,0,6,GO,109
2023,0,6,MA,94
2023,0,6,MG,241
2023,0,6,MS,20
2023,0,6,MT,41
2023,0,6,PA,183
2023,0,6,PB,110
2023,0,6,PE,147
2023,0,6,PI,75
2023,0,6,PR,80
2023,0,6,RJ,181
2023,0,6,RN,77
2023,0,6,RO,20
2023,0,6,RR,8
2023,0,6,RS,120
2023,0,6,SC,38
2023,0,6,SE,70
2023,0,6,SP,212
2023,0,6,TO,28
2023,0,6,AC,10
2023,0,6,AL,45
2023,0,6,AM,64
2023,0,6,AP,21
2023,0,6,BA,249
2023,0,6,CE,108
2023,0,6,DF,40
2023,0,6,ES,24
2023,0,6,GO,77
2023,0,6,MA,57
2023,0,6,MG,194
2023,0,6,MS,25
2023,0,6,MT,13
2023,0,6,PA,145
2023,0,6,PB,96
2023,0,6,PE,123
2023,0,6,PI,65
2023,0,6,PR,47
2023,0,6,RJ,152
2023,0,6,RN,59
2023,0,6,RO,16
2023,0,6,RR,3
2023,0,6,RS,94
2023,0,6,SC,34
2023,0,6,SE,55
2023,0,6,SP,161
2023,0,6,TO,16
2023,0,6,AC,10
2023,0,6,AL,56
2023,0,6,AM,56
2023,0,6,AP,15
2023,0,6,BA,179
2023,0,6,CE,102
2023,0,6,DF,43
2023,0,6,ES,32
2023,0,6,GO,73
2023,0,6,MA,48
2023,0,6,MG,165
2023,0,6,MS,17
2023,0,6,MT,31
2023,0,6,PA,121
2023,0,6,PB,54
2023,0,6,PE,91
2023,0,6,PI,54
2023,0,6,PR,57
2023,0,6,RJ,111
2023,0,6,RN,49
2023,0,6,RO,15
2023,0,6,RR,5
2023,0,6,RS,94
2023,0,6,SC,28
2023,0,6,SE,34
2023,0,6,SP,160
2023,0,6,TO,11
2023,0,6,AC,3
2023,0,6,AL,34
2023,0,6,AM,43
2023,0,6,AP,15
2023,0,6,BA,119
2023,0,6,CE,68
2023,0,6,DF,25
2023,0,6,ES,19
2023,0,6,GO,60
2023,0,6,MA,54
2023,0,6,MG,106
2023,0,6,MS,12
2023,0,6,MT,12
2023,0,6,PA,87
2023,0,6,PB,53
2023,0,6,PE,66
2023,0,6,PI,31
2023,0,6,PR,40
2023,0,6,RJ,120
2023,0,6,RN,50
2023,0,6,RO,3
2023,0,6,RR,6
2023,0,6,RS,57
2023,0,6,SC,30
2023,0,6,SE,44
2023,0,6,SP,133
2023,0,6,TO,13
2023,0,6,AC,6
2023,0,6,AL,21
2023,0,6,AM,48
2023,0,6,AP,15
2023,0,6,BA,90
2023,0,6,CE,47
2023,0,6,DF,31
2023,0,6,ES,14
2023,0,6,GO,35
2023,0,6,MA,22
2023,0,6,MG,121
2023,0,6,MS,11
2023,0,6,MT,19
2023,0,6,PA,59
2023,0,6,PB,53
2023,0,6,PE,54
2023,0,6,PI,32
2023,0,6,PR,32
2023,0,6,RJ,82
2023,0,6,RN,48
2023,0,6,RO,7
2023,0,6,RS,53
2023,0,6,SC,17
2023,0,6,SE,20
2023,0,6,SP,94
2023,0,6,TO,9
2023,0,6,AC,25
2023,0,6,AL,110
2023,0,6,AM,112
2023,0,6,AP,15
2023,0,6,BA,300
2023,0,6,CE,237
2023,0,6,DF,110
2023,0,6,ES,51
2023,0,6,GO,149
2023,0,6,MA,132
2023,0,6,MG,424
2023,0,6,MS,41
2023,0,6,MT,49
2023,0,6,PA,290
2023,0,6,PB,143
2023,0,6,PE,236
2023,0,6,PI,87
2023,0,6,PR,119
2023,0,6,RJ,364
2023,0,6,RN,162
2023,0,6,RO,32
2023,0,6,RR,8
2023,0,6,RS,189
2023,0,6,SC,79
2023,0,6,SE,87
2023,0,6,SP,336
2023,0,6,TO,16
2023,0,6,AC,21
2023,0,6,AL,57
2023,0,6,AM,71
2023,0,6,AP,15
2023,0,6,BA,195
2023,0,6,CE,141
2023,0,6,DF,89
2023,0,6,ES,39
2023,0,6,GO,110
2023,0,6,MA,69
2023,0,6,MG,288
2023,0,6,MS,23
2023,0,6,MT,39
2023,0,6,PA,187
2023,0,6,PB,106
2023,0,6,PE,171
2023,0,6,PI,67
2023,0,6,PR,82
2023,0,6,RJ,213
2023,0,6,RN,116
2023,0,6,RO,18
2023,0,6,RR,2
2023,0,6,RS,108
2023,0,6,SC,48
2023,0,6,SE,45
2023,0,6,SP,228
2023,0,6,TO,7
2023,0,6,AC,12
2023,0,6,AL,54
2023,0,6,AM,54
2023,0,6,AP,27
2023,0,6,BA,135
2023,0,6,CE,121
2023,0,6,DF,64
2023,0,6,ES,27
2023,0,6,GO,60
2023,0,6,MA,51
2023,0,6,MG,187
2023,0,6,MS,22
2023,0,6,MT,28
2023,0,6,PA,142
2023,0,6,PB,85
2023,0,6,PE,102
2023,0,6,PI,39
2023,0,6,PR,57
2023,0,6,RJ,125
2023,0,6,RN,81
2023,0,6,RO,10
2023,0,6,RR,4
2023,0,6,RS,82
2023,0,6,SC,34
2023,0,6,SE,44
2023,0,6,SP,170
2023,0,6,TO,7
2023,0,6,AC,5
2023,0,6,AL,24
2023,0,6,AM,29
2023,0,6,AP,8
2023,0,6,BA,78
2023,0,6,CE,56
2023,0,6,DF,34
2023,0,6,ES,14
2023,0,6,GO,52
2023,0,6,MA,38
2023,0,6,MG,128
2023,0,6,MS,12
2023,0,6,MT,27
2023,0,6,PA,102
2023,0,6,PB,46
2023,0,6,PE,50
2023,0,6,PI,19
2023,0,6,PR,38
2023,0,6,RJ,118
2023,0,6,RN,36
2023,0,6,RO,6
2023,0,6,RR,2
2023,0,6,RS,56
2023,0,6,SC,18
2023,0,6,SE,20
2023,0,6,SP,108
2023,0,6,TO,5
2023,0,6,AC,5
2023,0,6,AL,16
2023,0,6,AM,18
2023,0,6,AP,6
2023,0,6,BA,43
2023,0,6,CE,38
2023,0,6,DF,31
2023,0,6,ES,12
2023,0,6,GO,27
2023,0,6,MA,12
2023,0,6,MG,63
2023,0,6,MS,8
2023,0,6,MT,13
2023,0,6,PA,45
2023,0,6,PB,18
2023,0,6,PE,39
2023,0,6,PI,17
2023,0,6,PR,14
2023,0,6,RJ,78
2023,0,6,RN,18
2023,0,6,RO,4
2023,0,6,RR,1
2023,0,6,RS,31
2023,0,6,SC,8
2023,0,6,SE,18
2023,0,6,SP,56
2023,0,6,TO,3
2023,0,6,AC,4
2023,0,6,AL,14
2023,0,6,AM,7
2023,0,6,AP,5
2023,0,6,BA,26
2023,0,6,CE,32
2023,0,6,DF,13
2023,0,6,ES,8
2023,0,6,GO,9
2023,0,6,MA,2
2023,0,6,MG,44
2023,0,6,MS,3
2023,0,6,MT,5
2023,0,6,PA,26
2023,0,6,PB,13
2023,0,6,PE,21
2023,0,6,PI,8
2023,0,6,PR,5
2023,0,6,RJ,28
2023,0,6,RN,8
2023,0,6,RO,1
2023,0,6,RR,1
2023,0,6,RS,13
2023,0,6,SC,5
2023,0,6,SE,4
2023,0,6,SP,32
2023,0,6,TO,1
2023,0,6,AC,1
2023,0,6,AL,3
2023,0,6,AM,3
2023,0,6,AP,2
2023,0,6,BA,16
2023,0,6,CE,14
2023,0,6,DF,10
2023,0,6,ES,8
2023,0,6,GO,3
2023,0,6,MA,3
2023,0,6,MG,21
2023,0,6,MS,2
2023,0,6,MT,1
2023,0,6,PA,11
2023,0,6,PB,9
2023,0,6,PE,15
2023,0,6,PI,3
2023,0,6,PR,6
2023,0,6,RJ,32
2023,0,6,RN,11
2023,0,6,RO,1
2023,0,6,RR,1
2023,0,6,RS,9
2023,0,6,SC,2
2023,0,6,SE,4
2023,0,6,SP,17
2023,0,6,AM,1
2023,0,6,BA,4
2023,0,6,CE,6
2023,0,6,DF,7
2023,0,6,ES,2
2023,0,6,GO,7
2023,0,6,MA,2
2023,0,6,MG,8
2023,0,6,MS,1
2023,0,6,PA,3
2023,0,6,PB,3
2023,0,6,PE,8
2023,0,6,PI,1
2023,0,6,PR,3
2023,0,6,RJ,14
2023,0,6,RN,5
2023,0,6,RS,6
2023,0,6,SC,2
2023,0,6,SP,11
2023,0,6,AM,1
2023,0,6,BA,5
2023,0,6,CE,1
2023,0,6,DF,2
2023,0,6,MA,1
2023,0,6,MG,4
2023,0,6,PA,2
2023,0,6,PB,1
2023,0,6,PE,2
2023,0,6,RJ,10
2023,0,6,RN,2
2023,0,6,RO,1
2023,0,6,SE,1
2023,0,6,SP,7
2023,0,6,CE,2
2023,0,6,DF,1
2023,0,6,MG,4
2023,0,6,PA,1
2023,0,6,PE,1
2023,0,6,PI,1
2023,0,6,RJ,1
2023,0,6,SE,2
2023,0,6,SP,2
2023,1,1,AC,509
2023,1,1,AL,2241
2023,1,1,AM,1452
2023,1,1,AP,542
2023,1,1,BA,7910
2023,1,1,CE,9135
2023,1,1,DF,3237
2023,1,1,ES,2990
2023,1,1,GO,9225
2023,1,1,MA,4564
2023,1,1,MG,19379
2023,1,1,MS,3583
2023,1,1,MT,3150
2023,1,1,PA,5540
2023,1,1,PB,5749
2023,1,1,PE,10055
2023,1,1,PI,3245
2023,1,1,PR,15079
2023,1,1,RJ,12087
2023,1,1,RN,2989
2023,1,1,RO,1181
2023,1,1,RR,329
2023,1,1,RS,8769
2023,1,1,SC,7763
2023,1,1,SE,2501
2023,1,1,SP,40362
2023,1,1,TO,1359
2023,1,2,AC,911
2023,1,2,AL,3719
2023,1,2,AM,3131
2023,1,2,AP,963
2023,1,2,BA,12402
2023,1,2,CE,15070
2023,1,2,DF,6312
2023,1,2,ES,6325
2023,1,2,GO,14868
2023,1,2,MA,6878
2023,1,2,MG,33130
2023,1,2,MS,6233
2023,1,2,MT,5532
2023,1,2,PA,8006
2023,1,2,PB,7511
2023,1,2,PE,15131
2023,1,2,PI,4471
2023,1,2,PR,36652
2023,1,2,RJ,26331
2023,1,2,RN,5761
2023,1,2,RO,2197
2023,1,2,RR,398
2023,1,2,RS,23015
2023,1,2,SC,18039
2023,1,2,SE,3139
2023,1,2,SP,95096
2023,1,2,TO,2004
2023,1,3,AC,1134
2023,1,3,AL,4724
2023,1,3,AM,4252
2023,1,3,AP,1059
2023,1,3,BA,13676
2023,1,3,CE,16404
2023,1,3,DF,6934
2023,1,3,ES,8014
2023,1,3,GO,14804
2023,1,3,MA,7017
2023,1,3,MG,38308
2023,1,3,MS,4406
2023,1,3,MT,5985
2023,1,3,PA,9011
2023,1,3,PB,7531
2023,1,3,PE,15237
2023,1,3,PI,4675
2023,1,3,PR,23709
2023,1,3,RJ,29508
2023,1,3,RN,7120
2023,1,3,RO,3032
2023,1,3,RR,623
2023,1,3,RS,32000
2023,1,3,SC,21531
2023,1,3,SE,3231
2023,1,3,SP,100725
2023,1,3,TO,1813
2023,1,4,AC,609
2023,1,4,AL,2616
2023,1,4,AM,1860
2023,1,4,AP,716
2023,1,4,BA,8232
2023,1,4,CE,7780
2023,1,4,DF,3004
2023,1,4,ES,3501
2023,1,4,GO,5035
2023,1,4,MA,4052
2023,1,4,MG,18115
2023,1,4,MS,1939
2023,1,4,MT,2097
2023,1,4,PA,5789
2023,1,4,PB,4492
2023,1,4,PE,7871
2023,1,4,PI,2749
2023,1,4,PR,9135
2023,1,4,RJ,15775
2023,1,4,RN,4827
2023,1,4,RO,948
2023,1,4,RR,276
2023,1,4,RS,14711
2023,1,4,SC,5920
2023,1,4,SE,2040
2023,1,4,SP,33542
2023,1,4,TO,807
2023,1,5,AC,445
2023,1,5,AL,1749
2023,1,5,AM,1092
2023,1,5,AP,496
2023,1,5,BA,5284
2023,1,5,CE,4527
2023,1,5,DF,1932
2023,1,5,ES,1859
2023,1,5,GO,2786
2023,1,5,MA,2539
2023,1,5,MG,11052
2023,1,5,MS,1115
2023,1,5,MT,1108
2023,1,5,PA,3938
2023,1,5,PB,3056
2023,1,5,PE,4944
2023,1,5,PI,1751
2023,1,5,PR,5108
2023,1,5,RJ,9307
2023,1,5,RN,3450
2023,1,5,RO,549
2023,1,5,RR,158
2023,1,5,RS,8753
2023,1,5,SC,2810
2023,1,5,SE,1338
2023,1,5,SP,17187
2023,1,5,TO,491
2023,1,6,AC,297
2023,1,6,AL,1172
2023,1,6,AM,745
2023,1,6,AP,365
2023,1,6,BA,3558
2023,1,6,CE,2916
2023,1,6,DF,1254
2023,1,6,ES,1224
2023,1,6,GO,1715
2023,1,6,MA,1672
2023,1,6,MG,7183
2023,1,6,MS,781
2023,1,6,MT,710
2023,1,6,PA,2569
2023,1,6,PB,2159
2023,1,6,PE,3204
2023,1,6,PI,1189
2023,1,6,PR,3379
2023,1,6,RJ,5740
2023,1,6,RN,2303
2023,1,6,RO,379
2023,1,6,RR,89
2023,1,6,RS,5956
2023,1,6,SC,1913
2023,1,6,SE,823
2023,1,6,SP,10565
2023,1,6,TO,298
2023,1,6,AC,189
2023,1,6,AL,818
2023,1,6,AM,579
2023,1,6,AP,265
2023,1,6,BA,2427
2023,1,6,CE,2006
2023,1,6,DF,856
2023,1,6,ES,820
2023,1,6,GO,1182
2023,1,6,MA,1172
2023,1,6,MG,5188
2023,1,6,MS,562
2023,1,6,MT,515
2023,1,6,PA,1849
2023,1,6,PB,1570
2023,1,6,PE,2390
2023,1,6,PI,802
2023,1,6,PR,2485
2023,1,6,RJ,4008
2023,1,6,RN,1859
2023,1,6,RO,259
2023,1,6,RR,50
2023,1,6,RS,4128
2023,1,6,SC,1333
2023,1,6,SE,636
2023,1,6,SP,7495
2023,1,6,TO,210
2023,1,6,AC,142
2023,1,6,AL,615
2023,1,6,AM,418
2023,1,6,AP,225
2023,1,6,BA,1819
2023,1,6,CE,1450
2023,1,6,DF,598
2023,1,6,ES,643
2023,1,6,GO,883
2023,1,6,MA,942
2023,1,6,MG,3975
2023,1,6,MS,437
2023,1,6,MT,361
2023,1,6,PA,1373
2023,1,6,PB,1162
2023,1,6,PE,1773
2023,1,6,PI,553
2023,1,6,PR,1930
2023,1,6,RJ,3321
2023,1,6,RN,1403
2023,1,6,RO,258
2023,1,6,RR,51
2023,1,6,RS,3339
2023,1,6,SC,1073
2023,1,6,SE,430
2023,1,6,SP,5998
2023,1,6,TO,124
2023,1,6,AC,128
2023,1,6,AL,514
2023,1,6,AM,356
2023,1,6,AP,165
2023,1,6,BA,1281
2023,1,6,CE,1066
2023,1,6,DF,520
2023,1,6,ES,492
2023,1,6,GO,661
2023,1,6,MA,673
2023,1,6,MG,3012
2023,1,6,MS,375
2023,1,6,MT,322
2023,1,6,PA,1099
2023,1,6,PB,901
2023,1,6,PE,1398
2023,1,6,PI,422
2023,1,6,PR,1558
2023,1,6,RJ,2522
2023,1,6,RN,1176
2023,1,6,RO,185
2023,1,6,RR,28
2023,1,6,RS,2838
2023,1,6,SC,831
2023,1,6,SE,333
2023,1,6,SP,4797
2023,1,6,TO,119
2023,1,6,AC,93
2023,1,6,AL,442
2023,1,6,AM,303
2023,1,6,AP,130
2023,1,6,BA,967
2023,1,6,CE,837
2023,1,6,DF,428
2023,1,6,ES,392
2023,1,6,GO,497
2023,1,6,MA,600
2023,1,6,MG,2289
2023,1,6,MS,272
2023,1,6,MT,268
2023,1,6,PA,869
2023,1,6,PB,774
2023,1,6,PE,1154
2023,1,6,PI,330
2023,1,6,PR,1265
2023,1,6,RJ,1876
2023,1,6,RN,961
2023,1,6,RO,169
2023,1,6,RR,36
2023,1,6,RS,2120
2023,1,6,SC,684
2023,1,6,SE,248
2023,1,6,SP,3774
2023,1,6,TO,98
2023,1,6,AC,322
2023,1,6,AL,1291
2023,1,6,AM,999
2023,1,6,AP,464
2023,1,6,BA,2861
2023,1,6,CE,3004
2023,1,6,DF,1377
2023,1,6,ES,1186
2023,1,6,GO,1611
2023,1,6,MA,1749
2023,1,6,MG,7027
2023,1,6,MS,959
2023,1,6,MT,901
2023,1,6,PA,2865
2023,1,6,PB,2548
2023,1,6,PE,3715
2023,1,6,PI,1022
2023,1,6,PR,4139
2023,1,6,RJ,5936
2023,1,6,RN,3418
2023,1,6,RO,569
2023,1,6,RR,108
2023,1,6,RS,6710
2023,1,6,SC,2294
2023,1,6,SE,799
2023,1,6,SP,11576
2023,1,6,TO,234
2023,1,6,AC,143
2023,1,6,AL,704
2023,1,6,AM,501
2023,1,6,AP,289
2023,1,6,BA,1302
2023,1,6,CE,1485
2023,1,6,DF,786
2023,1,6,ES,623
2023,1,6,GO,849
2023,1,6,MA,887
2023,1,6,MG,3788
2023,1,6,MS,528
2023,1,6,MT,513
2023,1,6,PA,1375
2023,1,6,PB,1476
2023,1,6,PE,2038
2023,1,6,PI,502
2023,1,6,PR,2121
2023,1,6,RJ,3017
2023,1,6,RN,1860
2023,1,6,RO,326
2023,1,6,RR,68
2023,1,6,RS,3674
2023,1,6,SC,1104
2023,1,6,SE,376
2023,1,6,SP,5895
2023,1,6,TO,143
2023,1,6,AC,118
2023,1,6,AL,528
2023,1,6,AM,367
2023,1,6,AP,229
2023,1,6,BA,970
2023,1,6,CE,1052
2023,1,6,DF,601
2023,1,6,ES,512
2023,1,6,GO,690
2023,1,6,MA,605
2023,1,6,MG,2474
2023,1,6,MS,418
2023,1,6,MT,387
2023,1,6,PA,1043
2023,1,6,PB,1080
2023,1,6,PE,1446
2023,1,6,PI,372
2023,1,6,PR,1423
2023,1,6,RJ,2054
2023,1,6,RN,1334
2023,1,6,RO,213
2023,1,6,RR,42
2023,1,6,RS,2620
2023,1,6,SC,744
2023,1,6,SE,268
2023,1,6,SP,4090
2023,1,6,TO,95
2023,1,6,AC,73
2023,1,6,AL,341
2023,1,6,AM,231
2023,1,6,AP,124
2023,1,6,BA,731
2023,1,6,CE,695
2023,1,6,DF,524
2023,1,6,ES,365
2023,1,6,GO,465
2023,1,6,MA,385
2023,1,6,MG,1815
2023,1,6,MS,322
2023,1,6,MT,272
2023,1,6,PA,769
2023,1,6,PB,692
2023,1,6,PE,1104
2023,1,6,PI,228
2023,1,6,PR,1002
2023,1,6,RJ,1878
2023,1,6,RN,945
2023,1,6,RO,130
2023,1,6,RR,31
2023,1,6,RS,1917
2023,1,6,SC,466
2023,1,6,SE,200
2023,1,6,SP,3108
2023,1,6,TO,57
2023,1,6,AC,38
2023,1,6,AL,215
2023,1,6,AM,169
2023,1,6,AP,72
2023,1,6,BA,466
2023,1,6,CE,442
2023,1,6,DF,347
2023,1,6,ES,249
2023,1,6,GO,332
2023,1,6,MA,250
2023,1,6,MG,1332
2023,1,6,MS,181
2023,1,6,MT,174
2023,1,6,PA,521
2023,1,6,PB,420
2023,1,6,PE,691
2023,1,6,PI,141
2023,1,6,PR,620
2023,1,6,RJ,1364
2023,1,6,RN,531
2023,1,6,RO,82
2023,1,6,RR,15
2023,1,6,RS,1233
2023,1,6,SC,303
2023,1,6,SE,140
2023,1,6,SP,2021
2023,1,6,TO,32
2023,1,6,AC,22
2023,1,6,AL,134
2023,1,6,AM,92
2023,1,6,AP,43
2023,1,6,BA,277
2023,1,6,CE,253
2023,1,6,DF,261
2023,1,6,ES,177
2023,1,6,GO,187
2023,1,6,MA,116
2023,1,6,MG,873
2023,1,6,MS,105
2023,1,6,MT,131
2023,1,6,PA,305
2023,1,6,PB,247
2023,1,6,PE,458
2023,1,6,PI,74
2023,1,6,PR,362
2023,1,6,RJ,1079
2023,1,6,RN,321
2023,1,6,RO,40
2023,1,6,RR,9
2023,1,6,RS,815
2023,1,6,SC,186
2023,1,6,SE,88
2023,1,6,SP,1406
2023,1,6,TO,24
2023,1,6,AC,8
2023,1,6,AL,71
2023,1,6,AM,53
2023,1,6,AP,18
2023,1,6,BA,174
2023,1,6,CE,176
2023,1,6,DF,147
2023,1,6,ES,110
2023,1,6,GO,100
2023,1,6,MA,54
2023,1,6,MG,616
2023,1,6,MS,43
2023,1,6,MT,41
2023,1,6,PA,137
2023,1,6,PB,119
2023,1,6,PE,239
2023,1,6,PI,44
2023,1,6,PR,176
2023,1,6,RJ,779
2023,1,6,RN,170
2023,1,6,RO,20
2023,1,6,RR,6
2023,1,6,RS,454
2023,1,6,SC,107
2023,1,6,SE,51
2023,1,6,SP,844
2023,1,6,TO,13
2023,1,6,AC,1
2023,1,6,AL,33
2023,1,6,AM,19
2023,1,6,AP,8
2023,1,6,BA,61
2023,1,6,CE,50
2023,1,6,DF,69
2023,1,6,ES,34
2023,1,6,GO,44
2023,1,6,MA,25
2023,1,6,MG,240
2023,1,6,MS,22
2023,1,6,MT,28
2023,1,6,PA,59
2023,1,6,PB,45
2023,1,6,PE,123
2023,1,6,PI,9
2023,1,6,PR,89
2023,1,6,RJ,352
2023,1,6,RN,86
2023,1,6,RO,6
2023,1,6,RR,3
2023,1,6,RS,194
2023,1,6,SC,35
2023,1,6,SE,16
2023,1,6,SP,382
2023,1,6,TO,7
2023,1,6,AC,2
2023,1,6,AL,12
2023,1,6,AM,7
2023,1,6,AP,7
2023,1,6,BA,41
2023,1,6,CE,34
2023,1,6,DF,27
2023,1,6,ES,20
2023,1,6,GO,19
2023,1,6,MA,6
2023,1,6,MG,117
2023,1,6,MS,12
2023,1,6,MT,7
2023,1,6,PA,28
2023,1,6,PB,24
2023,1,6,PE,42
2023,1,6,PI,4
2023,1,6,PR,29
2023,1,6,RJ,170
2023,1,6,RN,24
2023,1,6,RO,2
2023,1,6,RS,70
2023,1,6,SC,16
2023,1,6,SE,6
2023,1,6,SP,139
2023,1,6,TO,2
2023,1,6,AL,1
2023,1,6,AM,3
2023,1,6,AP,3
2023,1,6,BA,14
2023,1,6,CE,12
2023,1,6,DF,10
2023,1,6,ES,9
2023,1,6,GO,11
2023,1,6,MA,4
2023,1,6,MG,65
2023,1,6,MS,2
2023,1,6,MT,5
2023,1,6,PA,15
2023,1,6,PB,10
2023,1,6,PE,14
2023,1,6,PI,5
2023,1,6,PR,14
2023,1,6,RJ,69
2023,1,6,RN,11
2023,1,6,RR,1
2023,1,6,RS,26
2023,1,6,SC,3
2023,1,6,SE,3
2023,1,6,SP,63
2023,2,1,AC,92
2023,2,1,AL,394
2023,2,1,AM,159
2023,2,1,AP,175
2023,2,1,BA,4224
2023,2,1,CE,1198
2023,2,1,DF,357
2023,2,1,ES,324
2023,2,1,GO,1226
2023,2,1,MA,1537
2023,2,1,MG,2108
2023,2,1,MS,223
2023,2,1,MT,417
2023,2,1,PA,1650
2023,2,1,PB,742
2023,2,1,PE,1712
2023,2,1,PI,895
2023,2,1,PR,376
2023,2,1,RJ,1586
2023,2,1,RN,243
2023,2,1,RO,149
2023,2,1,RR,73
2023,2,1,RS,191
2023,2,1,SC,130
2023,2,1,SE,664
2023,2,1,SP,2272
2023,2,1,TO,434
2023,2,2,AC,310
2023,2,2,AL,1276
2023,2,2,AM,715
2023,2,2,AP,395
2023,2,2,BA,9941
2023,2,2,CE,3607
2023,2,2,DF,1388
2023,2,2,ES,1303
2023,2,2,GO,3570
2023,2,2,MA,3644
2023,2,2,MG,6148
2023,2,2,MS,675
2023,2,2,MT,1383
2023,2,2,PA,3254
2023,2,2,PB,1618
2023,2,2,PE,4379
2023,2,2,PI,2068
2023,2,2,PR,1896
2023,2,2,RJ,6364
2023,2,2,RN,880
2023,2,2,RO,517
2023,2,2,RR,119
2023,2,2,RS,1000
2023,2,2,SC,580
2023,2,2,SE,1343
2023,2,2,SP,10837
2023,2,2,TO,975
2023,2,3,AC,517
2023,2,3,AL,2148
2023,2,3,AM,1191
2023,2,3,AP,603
2023,2,3,BA,14601
2023,2,3,CE,4820
