NU_ANO,Q006,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2022,F,2.0,MA,41
2022,F,2.0,MG,130
2022,F,2.0,MS,31
2022,F,2.0,MT,65
2022,F,2.0,PA,24
2022,F,2.0,PB,7
2022,F,2.0,PE,34
2022,F,2.0,PI,6
2022,F,2.0,PR,84
2022,F,2.0,RJ,57
2022,F,2.0,RN,17
2022,F,2.0,RO,27
2022,F,2.0,RR,4
2022,F,2.0,RS,102
2022,F,2.0,SC,67
2022,F,2.0,SE,6
2022,F,2.0,SP,160
2022,F,2.0,TO,15
2022,G,1.0,AC,76
2022,G,1.0,AL,236
2022,G,1.0,AM,241
2022,G,1.0,AP,79
2022,G,1.0,BA,768
2022,G,1.0,CE,566
2022,G,1.0,DF,718
2022,G,1.0,ES,523
2022,G,1.0,GO,990
2022,G,1.0,MA,320
2022,G,1.0,MG,2199
2022,G,1.0,MS,376
2022,G,1.0,MT,530
2022,G,1.0,PA,562
2022,G,1.0,PB,278
2022,G,1.0,PE,614
2022,G,1.0,PI,233
2022,G,1.0,PR,1947
2022,G,1.0,RJ,1936
2022,G,1.0,RN,340
2022,G,1.0,RO,162
2022,G,1.0,RR,60
2022,G,1.0,RS,1438
2022,G,1.0,SC,1536
2022,G,1.0,SE,212
2022,G,1.0,SP,6618
2022,G,1.0,TO,156
2022,G,2.0,AC,4
2022,G,2.0,AM,6
2022,G,2.0,AP,1
2022,G,2.0,BA,13
2022,G,2.0,CE,4
2022,G,2.0,DF,7
2022,G,2.0,ES,18
2022,G,2.0,GO,17
2022,G,2.0,MA,18
2022,G,2.0,MG,43
2022,G,2.0,MS,9
2022,G,2.0,MT,24
2022,G,2.0,PA,12
2022,G,2.0,PB,1
2022,G,2.0,PE,10
2022,G,2.0,PI,1
2022,G,2.0,PR,29
2022,G,2.0,RJ,20
2022,G,2.0,RN,19
2022,G,2.0,RO,10
2022,G,2.0,RR,4
2022,G,2.0,RS,30
2022,G,2.0,SC,34
2022,G,2.0,SE,1
2022,G,2.0,SP,44
2022,G,2.0,TO,1
2022,G,1.0,AC,60
2022,G,1.0,AL,136
2022,G,1.0,AM,189
2022,G,1.0,AP,66
2022,G,1.0,BA,606
2022,G,1.0,CE,377
2022,G,1.0,DF,582
2022,G,1.0,ES,333
2022,G,1.0,GO,686
2022,G,1.0,MA,196
2022,G,1.0,MG,1623
2022,G,1.0,MS,293
2022,G,1.0,MT,356
2022,G,1.0,PA,400
2022,G,1.0,PB,198
2022,G,1.0,PE,437
2022,G,1.0,PI,189
2022,G,1.0,PR,1309
2022,G,1.0,RJ,1544
2022,G,1.0,RN,263
2022,G,1.0,RO,128
2022,G,1.0,RR,37
2022,G,1.0,RS,1058
2022,G,1.0,SC,1018
2022,G,1.0,SE,133
2022,G,1.0,SP,4841
2022,G,1.0,TO,98
2022,G,2.0,AC,1
2022,G,2.0,AM,4
2022,G,2.0,BA,9
2022,G,2.0,CE,4
2022,G,2.0,DF,4
2022,G,2.0,ES,15
2022,G,2.0,GO,8
2022,G,2.0,MA,6
2022,G,2.0,MG,32
2022,G,2.0,MS,5
2022,G,2.0,MT,19
2022,G,2.0,PA,7
2022,G,2.0,PB,4
2022,G,2.0,PE,5
2022,G,2.0,PI,2
2022,G,2.0,PR,19
2022,G,2.0,RJ,13
2022,G,2.0,RN,9
2022,G,2.0,RO,9
2022,G,2.0,RR,2
2022,G,2.0,RS,32
2022,G,2.0,SC,26
2022,G,2.0,SE,1
2022,G,2.0,SP,40
2022,G,2.0,TO,2
2022,G,1.0,AC,39
2022,G,1.0,AL,103
2022,G,1.0,AM,113
2022,G,1.0,AP,49
2022,G,1.0,BA,419
2022,G,1.0,CE,281
2022,G,1.0,DF,382
2022,G,1.0,ES,257
2022,G,1.0,GO,479
2022,G,1.0,MA,152
2022,G,1.0,MG,1150
2022,G,1.0,MS,183
2022,G,1.0,MT,253
2022,G,1.0,PA,283
2022,G,1.0,PB,147
2022,G,1.0,PE,318
2022,G,1.0,PI,106
2022,G,1.0,PR,918
2022,G,1.0,RJ,1069
2022,G,1.0,RN,187
2022,G,1.0,RO,71
2022,G,1.0,RR,37
2022,G,1.0,RS,731
2022,G,1.0,SC,682
2022,G,1.0,SE,91
2022,G,1.0,SP,3330
2022,G,1.0,TO,71
2022,G,2.0,BA,1
2022,G,2.0,CE,3
2022,G,2.0,DF,2
2022,G,2.0,ES,7
2022,G,2.0,GO,9
2022,G,2.0,MA,1
2022,G,2.0,MG,22
2022,G,2.0,MS,7
2022,G,2.0,MT,8
2022,G,2.0,PB,1
2022,G,2.0,PE,7
2022,G,2.0,PR,14
2022,G,2.0,RJ,9
2022,G,2.0,RN,2
2022,G,2.0,RO,1
2022,G,2.0,RR,1
2022,G,2.0,RS,12
2022,G,2.0,SC,12
2022,G,2.0,SP,17
2022,G,2.0,TO,1
2022,G,1.0,AC,44
2022,G,1.0,AL,132
2022,G,1.0,AM,175
2022,G,1.0,AP,42
2022,G,1.0,BA,575
2022,G,1.0,CE,388
2022,G,1.0,DF,610
2022,G,1.0,ES,319
2022,G,1.0,GO,638
2022,G,1.0,MA,193
2022,G,1.0,MG,1575
2022,G,1.0,MS,248
2022,G,1.0,MT,360
2022,G,1.0,PA,331
2022,G,1.0,PB,184
2022,G,1.0,PE,436
2022,G,1.0,PI,123
2022,G,1.0,PR,1320
2022,G,1.0,RJ,1549
2022,G,1.0,RN,216
2022,G,1.0,RO,104
2022,G,1.0,RR,38
2022,G,1.0,RS,915
2022,G,1.0,SC,871
2022,G,1.0,SE,136
2022,G,1.0,SP,4611
2022,G,1.0,TO,98
2022,G,2.0,AM,3
2022,G,2.0,BA,9
2022,G,2.0,DF,2
2022,G,2.0,ES,4
2022,G,2.0,GO,7
2022,G,2.0,MA,9
2022,G,2.0,MG,17
2022,G,2.0,MS,10
2022,G,2.0,MT,10
2022,G,2.0,PA,4
2022,G,2.0,PB,1
2022,G,2.0,PE,6
2022,G,2.0,PR,21
2022,G,2.0,RJ,11
2022,G,2.0,RN,5
2022,G,2.0,RO,5
2022,G,2.0,RR,3
2022,G,2.0,RS,22
2022,G,2.0,SC,20
2022,G,2.0,SE,2
2022,G,2.0,SP,35
2022,G,2.0,TO,3
2022,G,1.0,AC,55
2022,G,1.0,AL,130
2022,G,1.0,AM,148
2022,G,1.0,AP,41
2022,G,1.0,BA,503
2022,G,1.0,CE,392
2022,G,1.0,DF,689
2022,G,1.0,ES,297
2022,G,1.0,GO,602
2022,G,1.0,MA,188
2022,G,1.0,MG,1462
2022,G,1.0,MS,230
2022,G,1.0,MT,350
2022,G,1.0,PA,301
2022,G,1.0,PB,185
2022,G,1.0,PE,408
2022,G,1.0,PI,148
2022,G,1.0,PR,1185
2022,G,1.0,RJ,1499
2022,G,1.0,RN,227
2022,G,1.0,RO,92
2022,G,1.0,RR,51
2022,G,1.0,RS,844
2022,G,1.0,SC,748
2022,G,1.0,SE,127
2022,G,1.0,SP,4408
2022,G,1.0,TO,101
2022,G,2.0,AM,1
2022,G,2.0,BA,3
2022,G,2.0,CE,1
2022,G,2.0,DF,1
2022,G,2.0,ES,8
2022,G,2.0,GO,10
2022,G,2.0,MA,3
2022,G,2.0,MG,12
2022,G,2.0,MS,3
2022,G,2.0,MT,15
2022,G,2.0,PA,2
2022,G,2.0,PE,4
2022,G,2.0,PR,18
2022,G,2.0,RJ,5
2022,G,2.0,RN,1
2022,G,2.0,RO,3
2022,G,2.0,RR,3
2022,G,2.0,RS,19
2022,G,2.0,SC,12
2022,G,2.0,SP,26
2022,G,2.0,TO,1
2022,G,1.0,AC,30
2022,G,1.0,AL,104
2022,G,1.0,AM,124
2022,G,1.0,AP,35
2022,G,1.0,BA,406
2022,G,1.0,CE,309
2022,G,1.0,DF,502
2022,G,1.0,ES,244
2022,G,1.0,GO,368
2022,G,1.0,MA,121
2022,G,1.0,MG,1065
2022,G,1.0,MS,171
2022,G,1.0,MT,235
2022,G,1.0,PA,216
2022,G,1.0,PB,149
2022,G,1.0,PE,350
2022,G,1.0,PI,118
2022,G,1.0,PR,836
2022,G,1.0,RJ,1141
2022,G,1.0,RN,154
2022,G,1.0,RO,53
2022,G,1.0,RR,30
2022,G,1.0,RS,591
2022,G,1.0,SC,483
2022,G,1.0,SE,83
2022,G,1.0,SP,3082
2022,G,1.0,TO,70
2022,G,2.0,AM,1
2022,G,2.0,BA,2
2022,G,2.0,ES,5
2022,G,2.0,GO,4
2022,G,2.0,MA,5
2022,G,2.0,MG,9
2022,G,2.0,MS,3
2022,G,2.0,MT,5
2022,G,2.0,PE,4
2022,G,2.0,PR,4
2022,G,2.0,RJ,8
2022,G,2.0,RN,2
2022,G,2.0,RO,2
2022,G,2.0,RS,9
2022,G,2.0,SC,8
2022,G,2.0,SP,27
2022,G,2.0,TO,1
2022,G,1.0,AC,40
2022,G,1.0,AL,128
2022,G,1.0,AM,123
2022,G,1.0,AP,46
2022,G,1.0,BA,423
2022,G,1.0,CE,312
2022,G,1.0,DF,661
2022,G,1.0,ES,267
2022,G,1.0,GO,422
2022,G,1.0,MA,109
2022,G,1.0,MG,1169
2022,G,1.0,MS,206
2022,G,1.0,MT,239
2022,G,1.0,PA,235
2022,G,1.0,PB,133
2022,G,1.0,PE,343
2022,G,1.0,PI,110
2022,G,1.0,PR,866
2022,G,1.0,RJ,1356
2022,G,1.0,RN,157
2022,G,1.0,RO,59
2022,G,1.0,RR,27
2022,G,1.0,RS,697
2022,G,1.0,SC,539
2022,G,1.0,SE,102
2022,G,1.0,SP,3723
2022,G,1.0,TO,85
2022,G,2.0,BA,3
2022,G,2.0,DF,1
2022,G,2.0,ES,7
2022,G,2.0,GO,6
2022,G,2.0,MA,3
2022,G,2.0,MG,16
2022,G,2.0,MS,2
2022,G,2.0,MT,7
2022,G,2.0,PE,3
2022,G,2.0,PR,9
2022,G,2.0,RJ,7
2022,G,2.0,RN,1
2022,G,2.0,RO,2
2022,G,2.0,RS,7
2022,G,2.0,SC,8
2022,G,2.0,SP,19
2022,G,2.0,TO,1
2022,G,1.0,AC,35
2022,G,1.0,AL,103
2022,G,1.0,AM,142
2022,G,1.0,AP,36
2022,G,1.0,BA,361
2022,G,1.0,CE,334
2022,G,1.0,DF,644
2022,G,1.0,ES,270
2022,G,1.0,GO,445
2022,G,1.0,MA,100
2022,G,1.0,MG,1121
2022,G,1.0,MS,161
2022,G,1.0,MT,231
2022,G,1.0,PA,221
2022,G,1.0,PB,149
2022,G,1.0,PE,400
2022,G,1.0,PI,85
2022,G,1.0,PR,794
2022,G,1.0,RJ,1292
2022,G,1.0,RN,176
2022,G,1.0,RO,56
2022,G,1.0,RR,17
2022,G,1.0,RS,623
2022,G,1.0,SC,491
2022,G,1.0,SE,101
2022,G,1.0,SP,3485
2022,G,1.0,TO,79
2022,G,2.0,AM,1
2022,G,2.0,AP,1
2022,G,2.0,BA,2
2022,G,2.0,DF,1
2022,G,2.0,ES,3
2022,G,2.0,GO,4
2022,G,2.0,MA,6
2022,G,2.0,MG,12
2022,G,2.0,MS,2
2022,G,2.0,MT,6
2022,G,2.0,PA,1
2022,G,2.0,PE,1
2022,G,2.0,PR,4
2022,G,2.0,RJ,4
2022,G,2.0,RN,3
2022,G,2.0,RO,1
2022,G,2.0,RS,2
2022,G,2.0,SC,7
2022,G,2.0,SP,21
2022,G,2.0,TO,1
2022,G,1.0,AC,34
2022,G,1.0,AL,125
2022,G,1.0,AM,163
2022,G,1.0,AP,40
2022,G,1.0,BA,545
2022,G,1.0,CE,478
2022,G,1.0,DF,943
2022,G,1.0,ES,328
2022,G,1.0,GO,658
2022,G,1.0,MA,200
2022,G,1.0,MG,1574
2022,G,1.0,MS,238
2022,G,1.0,MT,322
2022,G,1.0,PA,304
2022,G,1.0,PB,160
2022,G,1.0,PE,628
2022,G,1.0,PI,143
2022,G,1.0,PR,1095
2022,G,1.0,RJ,1931
2022,G,1.0,RN,194
2022,G,1.0,RO,91
2022,G,1.0,RR,22
2022,G,1.0,RS,895
2022,G,1.0,SC,695
2022,G,1.0,SE,120
2022,G,1.0,SP,5773
2022,G,1.0,TO,86
2022,G,2.0,BA,2
2022,G,2.0,ES,3
2022,G,2.0,GO,3
2022,G,2.0,MA,5
2022,G,2.0,MG,8
2022,G,2.0,MS,2
2022,G,2.0,MT,3
2022,G,2.0,PE,3
2022,G,2.0,PR,7
2022,G,2.0,RJ,3
2022,G,2.0,RO,1
2022,G,2.0,RR,1
2022,G,2.0,RS,8
2022,G,2.0,SC,14
2022,G,2.0,SE,1
2022,G,2.0,SP,12
2023,A,1.0,AC,273
2023,A,1.0,AL,1880
2023,A,1.0,AM,2259
2023,A,1.0,AP,251
2023,A,1.0,BA,3334
2023,A,1.0,CE,7199
2023,A,1.0,DF,501
2023,A,1.0,ES,462
2023,A,1.0,GO,1291
2023,A,1.0,MA,3461
2023,A,1.0,MG,1271
2023,A,1.0,MS,210
2023,A,1.0,MT,315
2023,A,1.0,PA,2752
2023,A,1.0,PB,2441
2023,A,1.0,PE,4033
2023,A,1.0,PI,2247
2023,A,1.0,PR,690
2023,A,1.0,RJ,2220
2023,A,1.0,RN,1134
2023,A,1.0,RO,419
2023,A,1.0,RR,60
2023,A,1.0,RS,629
2023,A,1.0,SC,265
2023,A,1.0,SE,924
2023,A,1.0,SP,3145
2023,A,1.0,TO,300
2023,A,2.0,AC,60
2023,A,2.0,AL,155
2023,A,2.0,AM,286
2023,A,2.0,AP,37
2023,A,2.0,BA,357
2023,A,2.0,CE,860
2023,A,2.0,DF,51
2023,A,2.0,ES,20
2023,A,2.0,GO,36
2023,A,2.0,MA,670
2023,A,2.0,MG,71
2023,A,2.0,MS,31
2023,A,2.0,MT,47
2023,A,2.0,PA,292
2023,A,2.0,PB,91
2023,A,2.0,PE,278
2023,A,2.0,PI,112
2023,A,2.0,PR,62
2023,A,2.0,RJ,58
2023,A,2.0,RN,33
2023,A,2.0,RO,16
2023,A,2.0,RR,22
2023,A,2.0,RS,35
2023,A,2.0,SC,14
2023,A,2.0,SE,71
2023,A,2.0,SP,52
2023,A,2.0,TO,48
2023,B,1.0,AC,1468
2023,B,1.0,AL,9323
2023,B,1.0,AM,11572
2023,B,1.0,AP,1506
2023,B,1.0,BA,15101
2023,B,1.0,CE,56050
2023,B,1.0,DF,3600
2023,B,1.0,ES,4174
2023,B,1.0,GO,11149
2023,B,1.0,MA,13988
2023,B,1.0,MG,11424
2023,B,1.0,MS,1859
2023,B,1.0,MT,2599
2023,B,1.0,PA,13240
2023,B,1.0,PB,12097
2023,B,1.0,PE,19747
2023,B,1.0,PI,8042
2023,B,1.0,PR,5873
2023,B,1.0,RJ,14379
2023,B,1.0,RN,6263
2023,B,1.0,RO,2712
2023,B,1.0,RR,589
2023,B,1.0,RS,5153
2023,B,1.0,SC,2369
2023,B,1.0,SE,4469
2023,B,1.0,SP,23460
2023,B,1.0,TO,1968
2023,B,2.0,AC,246
2023,B,2.0,AL,651
2023,B,2.0,AM,964
2023,B,2.0,AP,125
2023,B,2.0,BA,1264
2023,B,2.0,CE,3881
2023,B,2.0,DF,185
2023,B,2.0,ES,201
2023,B,2.0,GO,305
2023,B,2.0,MA,1812
2023,B,2.0,MG,573
2023,B,2.0,MS,209
2023,B,2.0,MT,272
2023,B,2.0,PA,1040
2023,B,2.0,PB,538
2023,B,2.0,PE,1100
2023,B,2.0,PI,536
2023,B,2.0,PR,424
2023,B,2.0,RJ,545
2023,B,2.0,RN,233
2023,B,2.0,RO,117
2023,B,2.0,RR,83
2023,B,2.0,RS,228
2023,B,2.0,SC,94
2023,B,2.0,SE,288
2023,B,2.0,SP,495
2023,B,2.0,TO,248
2023,C,1.0,AC,582
2023,C,1.0,AL,2910
2023,C,1.0,AM,4290
2023,C,1.0,AP,628
2023,C,1.0,BA,6018
2023,C,1.0,CE,13400
2023,C,1.0,DF,2636
2023,C,1.0,ES,3511
2023,C,1.0,GO,9070
2023,C,1.0,MA,4019
2023,C,1.0,MG,9994
2023,C,1.0,MS,1801
2023,C,1.0,MT,2372
2023,C,1.0,PA,5185
2023,C,1.0,PB,3088
2023,C,1.0,PE,5981
2023,C,1.0,PI,2245
2023,C,1.0,PR,7382
2023,C,1.0,RJ,9821
2023,C,1.0,RN,2264
2023,C,1.0,RO,1752
2023,C,1.0,RR,308
2023,C,1.0,RS,5615
2023,C,1.0,SC,3532
2023,C,1.0,SE,1405
2023,C,1.0,SP,26653
2023,C,1.0,TO,1190
2023,C,2.0,AC,68
2023,C,2.0,AL,125
2023,C,2.0,AM,170
2023,C,2.0,AP,66
2023,C,2.0,BA,292
2023,C,2.0,CE,565
2023,C,2.0,DF,52
2023,C,2.0,ES,146
2023,C,2.0,GO,186
2023,C,2.0,MA,377
2023,C,2.0,MG,349
2023,C,2.0,MS,121
2023,C,2.0,MT,185
2023,C,2.0,PA,261
2023,C,2.0,PB,108
2023,C,2.0,PE,268
2023,C,2.0,PI,76
2023,C,2.0,PR,303
2023,C,2.0,RJ,320
2023,C,2.0,RN,96
2023,C,2.0,RO,73
2023,C,2.0,RR,38
2023,C,2.0,RS,233
2023,C,2.0,SC,106
2023,C,2.0,SE,49
2023,C,2.0,SP,400
2023,C,2.0,TO,98
2023,C,1.0,AC,375
2023,C,1.0,AL,1594
2023,C,1.0,AM,2218
2023,C,1.0,AP,367
2023,C,1.0,BA,3768
2023,C,1.0,CE,5264
2023,C,1.0,DF,1930
2023,C,1.0,ES,2753
2023,C,1.0,GO,6416
2023,C,1.0,MA,2118
2023,C,1.0,MG,8565
2023,C,1.0,MS,1545
2023,C,1.0,MT,2074
2023,C,1.0,PA,2940
2023,C,1.0,PB,1609
2023,C,1.0,PE,3436
2023,C,1.0,PI,1368
2023,C,1.0,PR,7114
2023,C,1.0,RJ,7266
2023,C,1.0,RN,1578
2023,C,1.0,RO,1268
2023,C,1.0,RR,240
2023,C,1.0,RS,5059
2023,C,1.0,SC,4015
2023,C,1.0,SE,832
2023,C,1.0,SP,24542
2023,C,1.0,TO,799
2023,C,2.0,AC,36
2023,C,2.0,AL,57
2023,C,2.0,AM,67
2023,C,2.0,AP,9
2023,C,2.0,BA,143
2023,C,2.0,CE,195
2023,C,2.0,DF,31
2023,C,2.0,ES,121
2023,C,2.0,GO,122
2023,C,2.0,MA,165
2023,C,2.0,MG,283
2023,C,2.0,MS,78
2023,C,2.0,MT,155
2023,C,2.0,PA,107
2023,C,2.0,PB,35
2023,C,2.0,PE,135
2023,C,2.0,PI,40
2023,C,2.0,PR,238
2023,C,2.0,RJ,171
2023,C,2.0,RN,48
2023,C,2.0,RO,60
2023,C,2.0,RR,24
2023,C,2.0,RS,203
2023,C,2.0,SC,96
2023,C,2.0,SE,20
2023,C,2.0,SP,346
2023,C,2.0,TO,41
2023,D,1.0,AC,230
2023,D,1.0,AL,892
2023,D,1.0,AM,1167
2023,D,1.0,AP,254
2023,D,1.0,BA,2499
2023,D,1.0,CE,2628
2023,D,1.0,DF,1434
2023,D,1.0,ES,1968
2023,D,1.0,GO,4203
2023,D,1.0,MA,1205
2023,D,1.0,MG,6661
2023,D,1.0,MS,1210
2023,D,1.0,MT,1651
2023,D,1.0,PA,2026
2023,D,1.0,PB,963
2023,D,1.0,PE,2098
2023,D,1.0,PI,782
2023,D,1.0,PR,6216
2023,D,1.0,RJ,5095
2023,D,1.0,RN,1047
2023,D,1.0,RO,882
2023,D,1.0,RR,156
2023,D,1.0,RS,4204
2023,D,1.0,SC,3657
2023,D,1.0,SE,468
2023,D,1.0,SP,20537
2023,D,1.0,TO,518
2023,D,2.0,AC,24
2023,D,2.0,AL,29
2023,D,2.0,AM,26
2023,D,2.0,AP,7
2023,D,2.0,BA,84
2023,D,2.0,CE,61
2023,D,2.0,DF,19
2023,D,2.0,ES,97
2023,D,2.0,GO,64
2023,D,2.0,MA,84
2023,D,2.0,MG,207
2023,D,2.0,MS,57
2023,D,2.0,MT,138
2023,D,2.0,PA,70
2023,D,2.0,PB,24
2023,D,2.0,PE,78
2023,D,2.0,PI,18
2023,D,2.0,PR,183
2023,D,2.0,RJ,121
2023,D,2.0,RN,32
2023,D,2.0,RO,37
2023,D,2.0,RR,15
2023,D,2.0,RS,131
2023,D,2.0,SC,87
2023,D,2.0,SE,18
2023,D,2.0,SP,312
2023,D,2.0,TO,28
2023,D,1.0,AC,121
2023,D,1.0,AL,480
2023,D,1.0,AM,635
2023,D,1.0,AP,168
2023,D,1.0,BA,1604
2023,D,1.0,CE,1450
2023,D,1.0,DF,868
2023,D,1.0,ES,1185
2023,D,1.0,GO,2415
2023,D,1.0,MA,639
2023,D,1.0,MG,4213
2023,D,1.0,MS,716
2023,D,1.0,MT,1054
2023,D,1.0,PA,1186
2023,D,1.0,PB,560
2023,D,1.0,PE,1226
2023,D,1.0,PI,452
2023,D,1.0,PR,4094
2023,D,1.0,RJ,3075
2023,D,1.0,RN,583
2023,D,1.0,RO,536
2023,D,1.0,RR,104
2023,D,1.0,RS,2802
2023,D,1.0,SC,2637
2023,D,1.0,SE,290
2023,D,1.0,SP,12955
2023,D,1.0,TO,321
2023,D,2.0,AC,11
2023,D,2.0,AL,10
2023,D,2.0,AM,19
2023,D,2.0,AP,3
2023,D,2.0,BA,56
2023,D,2.0,CE,26
2023,D,2.0,DF,9
2023,D,2.0,ES,62
2023,D,2.0,GO,38
2023,D,2.0,MA,46
2023,D,2.0,MG,136
2023,D,2.0,MS,39
2023,D,2.0,MT,75
2023,D,2.0,PA,26
2023,D,2.0,PB,8
2023,D,2.0,PE,46
2023,D,2.0,PI,9
2023,D,2.0,PR,90
2023,D,2.0,RJ,49
2023,D,2.0,RN,13
2023,D,2.0,RO,31
2023,D,2.0,RR,4
2023,D,2.0,RS,69
2023,D,2.0,SC,56
2023,D,2.0,SE,3
2023,D,2.0,SP,186
2023,D,2.0,TO,16
2023,E,1.0,AC,196
2023,E,1.0,AL,727
2023,E,1.0,AM,914
2023,E,1.0,AP,257
2023,E,1.0,BA,2430
2023,E,1.0,CE,1895
2023,E,1.0,DF,1601
2023,E,1.0,ES,1647
2023,E,1.0,GO,3262
2023,E,1.0,MA,971
2023,E,1.0,MG,6337
2023,E,1.0,MS,1128
2023,E,1.0,MT,1620
2023,E,1.0,PA,1689
2023,E,1.0,PB,845
2023,E,1.0,PE,1859
2023,E,1.0,PI,723
2023,E,1.0,PR,6569
2023,E,1.0,RJ,5010
2023,E,1.0,RN,967
2023,E,1.0,RO,817
2023,E,1.0,RR,160
2023,E,1.0,RS,4588
2023,E,1.0,SC,4443
2023,E,1.0,SE,469
2023,E,1.0,SP,21171
2023,E,1.0,TO,452
2023,E,2.0,AC,13
2023,E,2.0,AL,11
2023,E,2.0,AM,16
2023,E,2.0,AP,2
2023,E,2.0,BA,56
2023,E,2.0,CE,25
2023,E,2.0,DF,18
2023,E,2.0,ES,81
2023,E,2.0,GO,57
2023,E,2.0,MA,53
2023,E,2.0,MG,195
2023,E,2.0,MS,37
2023,E,2.0,MT,105
2023,E,2.0,PA,50
2023,E,2.0,PB,9
2023,E,2.0,PE,40
2023,E,2.0,PI,14
2023,E,2.0,PR,129
2023,E,2.0,RJ,74
2023,E,2.0,RN,24
2023,E,2.0,RO,40
2023,E,2.0,RR,15
2023,E,2.0,RS,113
2023,E,2.0,SC,118
2023,E,2.0,SE,8
2023,E,2.0,SP,240
2023,E,2.0,TO,12
2023,F,1.0,AC,122
2023,F,1.0,AL,365
2023,F,1.0,AM,467
2023,F,1.0,AP,155
2023,F,1.0,BA,1342
2023,F,1.0,CE,1008
2023,F,1.0,DF,1012
2023,F,1.0,ES,886
2023,F,1.0,GO,1656
2023,F,1.0,MA,509
2023,F,1.0,MG,3566
2023,F,1.0,MS,642
2023,F,1.0,MT,903
2023,F,1.0,PA,964
2023,F,1.0,PB,417
2023,F,1.0,PE,1089
2023,F,1.0,PI,376
2023,F,1.0,PR,3520
2023,F,1.0,RJ,2729
2023,F,1.0,RN,572
2023,F,1.0,RO,377
2023,F,1.0,RR,95
2023,F,1.0,RS,2464
2023,F,1.0,SC,2528
2023,F,1.0,SE,305
2023,F,1.0,SP,11566
2023,F,1.0,TO,283
2023,F,2.0,AC,5
2023,F,2.0,AL,6
2023,F,2.0,AM,8
2023,F,2.0,AP,1
2023,F,2.0,BA,35
2023,F,2.0,CE,9
2023,F,2.0,DF,10
2023,F,2.0,ES,51
2023,F,2.0,GO,28
2023,F,2.0,MA,25
2023,F,2.0,MG,88
2023,F,2.0,MS,19
2023,F,2.0,MT,41
2023,F,2.0,PA,13
2023,F,2.0,PB,4
2023,F,2.0,PE,24
2023,F,2.0,PI,3
2023,F,2.0,PR,71
2023,F,2.0,RJ,23
2023,F,2.0,RN,14
2023,F,2.0,RO,12
2023,F,2.0,RR,10
2023,F,2.0,RS,66
2023,F,2.0,SC,59
2023,F,2.0,SE,3
2023,F,2.0,SP,116
2023,F,2.0,TO,12
2023,G,1.0,AC,52
2023,G,1.0,AL,236
2023,G,1.0,AM,258
2023,G,1.0,AP,108
2023,G,1.0,BA,862
2023,G,1.0,CE,643
2023,G,1.0,DF,717
2023,G,1.0,ES,511
2023,G,1.0,GO,961
2023,G,1.0,MA,327
2023,G,1.0,MG,2250
2023,G,1.0,MS,366
2023,G,1.0,MT,555
2023,G,1.0,PA,557
2023,G,1.0,PB,272
2023,G,1.0,PE,647
2023,G,1.0,PI,250
2023,G,1.0,PR,2113
2023,G,1.0,RJ,1964
2023,G,1.0,RN,405
2023,G,1.0,RO,224
2023,G,1.0,RR,76
2023,G,1.0,RS,1516
2023,G,1.0,SC,1611
2023,G,1.0,SE,183
2023,G,1.0,SP,7092
2023,G,1.0,TO,165
2023,G,2.0,AC,3
2023,G,2.0,AM,5
2023,G,2.0,BA,16
2023,G,2.0,CE,1
2023,G,2.0,DF,3
2023,G,2.0,ES,23
2023,G,2.0,GO,24
2023,G,2.0,MA,5
2023,G,2.0,MG,41
2023,G,2.0,MS,12
2023,G,2.0,MT,21
2023,G,2.0,PA,11
2023,G,2.0,PB,4
2023,G,2.0,PE,12
2023,G,2.0,PI,1
2023,G,2.0,PR,28
2023,G,2.0,RJ,15
2023,G,2.0,RN,8
2023,G,2.0,RO,9
2023,G,2.0,RR,4
2023,G,2.0,RS,35
2023,G,2.0,SC,27
2023,G,2.0,SE,4
2023,G,2.0,SP,62
2023,G,2.0,TO,6
2023,G,1.0,AC,75
2023,G,1.0,AL,210
2023,G,1.0,AM,222
2023,G,1.0,AP,85
2023,G,1.0,BA,768
2023,G,1.0,CE,502
2023,G,1.0,DF,759
2023,G,1.0,ES,495
2023,G,1.0,GO,863
2023,G,1.0,MA,314
2023,G,1.0,MG,2005
2023,G,1.0,MS,367
2023,G,1.0,MT,461
2023,G,1.0,PA,517
2023,G,1.0,PB,237
2023,G,1.0,PE,536
2023,G,1.0,PI,187
2023,G,1.0,PR,1884
2023,G,1.0,RJ,1759
2023,G,1.0,RN,352
2023,G,1.0,RO,175
2023,G,1.0,RR,51
2023,G,1.0,RS,1288
2023,G,1.0,SC,1319
2023,G,1.0,SE,167
2023,G,1.0,SP,6301
2023,G,1.0,TO,128
2023,G,2.0,AC,2
2023,G,2.0,AL,1
2023,G,2.0,AM,2
2023,G,2.0,AP,1
2023,G,2.0,BA,7
2023,G,2.0,CE,5
2023,G,2.0,DF,3
2023,G,2.0,ES,22
2023,G,2.0,GO,11
2023,G,2.0,MA,7
2023,G,2.0,MG,36
2023,G,2.0,MS,6
2023,G,2.0,MT,23
2023,G,2.0,PA,11
2023,G,2.0,PE,14
2023,G,2.0,PR,24
2023,G,2.0,RJ,13
2023,G,2.0,RN,5
2023,G,2.0,RO,11
2023,G,2.0,RR,1
2023,G,2.0,RS,25
2023,G,2.0,SC,26
2023,G,2.0,SE,4
2023,G,2.0,SP,56
