NU_ANO,TP_ESCOLA,Q006,SG_UF_PROVA,QTD
2020,2,G,RS,278
2020,2,G,SC,217
2020,2,G,SE,6
2020,2,G,SP,752
2020,2,G,TO,31
2020,2,G,AC,8
2020,2,G,AL,6
2020,2,G,AM,55
2020,2,G,AP,7
2020,2,G,BA,52
2020,2,G,CE,26
2020,2,G,DF,173
2020,2,G,ES,67
2020,2,G,GO,78
2020,2,G,MA,24
2020,2,G,MG,246
2020,2,G,MS,45
2020,2,G,MT,59
2020,2,G,PA,37
2020,2,G,PB,7
2020,2,G,PE,32
2020,2,G,PI,8
2020,2,G,PR,178
2020,2,G,RJ,161
2020,2,G,RN,23
2020,2,G,RO,20
2020,2,G,RR,12
2020,2,G,RS,201
2020,2,G,SC,120
2020,2,G,SE,8
2020,2,G,SP,510
2020,2,G,TO,34
2020,2,G,AC,8
2020,2,G,AL,7
2020,2,G,AM,38
2020,2,G,AP,6
2020,2,G,BA,29
2020,2,G,CE,21
2020,2,G,DF,127
2020,2,G,ES,49
2020,2,G,GO,63
2020,2,G,MA,14
2020,2,G,MG,179
2020,2,G,MS,37
2020,2,G,MT,54
2020,2,G,PA,26
2020,2,G,PB,3
2020,2,G,PE,25
2020,2,G,PI,4
2020,2,G,PR,112
2020,2,G,RJ,118
2020,2,G,RN,14
2020,2,G,RO,15
2020,2,G,RR,9
2020,2,G,RS,153
2020,2,G,SC,99
2020,2,G,SE,6
2020,2,G,SP,290
2020,2,G,TO,25
2020,3,A,AC,3
2020,3,A,AL,48
2020,3,A,AM,20
2020,3,A,AP,6
2020,3,A,BA,168
2020,3,A,CE,83
2020,3,A,DF,36
2020,3,A,ES,18
2020,3,A,GO,33
2020,3,A,MA,35
2020,3,A,MG,64
2020,3,A,MS,10
2020,3,A,MT,8
2020,3,A,PA,91
2020,3,A,PB,70
2020,3,A,PE,124
2020,3,A,PI,47
2020,3,A,PR,56
2020,3,A,RJ,197
2020,3,A,RN,43
2020,3,A,RO,10
2020,3,A,RR,3
2020,3,A,RS,34
2020,3,A,SC,23
2020,3,A,SE,53
2020,3,A,SP,350
2020,3,A,TO,7
2020,3,B,AC,11
2020,3,B,AL,500
2020,3,B,AM,134
2020,3,B,AP,29
2020,3,B,BA,1116
2020,3,B,CE,711
2020,3,B,DF,189
2020,3,B,ES,61
2020,3,B,GO,216
2020,3,B,MA,317
2020,3,B,MG,324
2020,3,B,MS,32
2020,3,B,MT,56
2020,3,B,PA,727
2020,3,B,PB,666
2020,3,B,PE,823
2020,3,B,PI,412
2020,3,B,PR,124
2020,3,B,RJ,1014
2020,3,B,RN,353
2020,3,B,RO,19
2020,3,B,RR,11
2020,3,B,RS,165
2020,3,B,SC,71
2020,3,B,SE,386
2020,3,B,SP,971
2020,3,B,TO,29
2020,3,C,AC,15
2020,3,C,AL,399
2020,3,C,AM,118
2020,3,C,AP,25
2020,3,C,BA,1128
2020,3,C,CE,652
2020,3,C,DF,161
2020,3,C,ES,108
2020,3,C,GO,367
2020,3,C,MA,219
2020,3,C,MG,595
2020,3,C,MS,54
2020,3,C,MT,99
2020,3,C,PA,678
2020,3,C,PB,550
2020,3,C,PE,795
2020,3,C,PI,354
2020,3,C,PR,280
2020,3,C,RJ,1566
2020,3,C,RN,352
2020,3,C,RO,21
2020,3,C,RR,11
2020,3,C,RS,291
2020,3,C,SC,141
2020,3,C,SE,375
2020,3,C,SP,1849
2020,3,C,TO,25
2020,3,C,AC,19
2020,3,C,AL,472
2020,3,C,AM,122
2020,3,C,AP,29
2020,3,C,BA,1308
2020,3,C,CE,824
2020,3,C,DF,244
2020,3,C,ES,196
2020,3,C,GO,534
2020,3,C,MA,282
2020,3,C,MG,920
2020,3,C,MS,118
2020,3,C,MT,100
2020,3,C,PA,720
2020,3,C,PB,595
2020,3,C,PE,946
2020,3,C,PI,445
2020,3,C,PR,513
2020,3,C,RJ,2064
2020,3,C,RN,425
2020,3,C,RO,34
2020,3,C,RR,14
2020,3,C,RS,422
2020,3,C,SC,254
2020,3,C,SE,401
2020,3,C,SP,2979
2020,3,C,TO,44
2020,3,D,AC,14
2020,3,D,AL,260
2020,3,D,AM,70
2020,3,D,AP,21
2020,3,D,BA,826
2020,3,D,CE,572
2020,3,D,DF,172
2020,3,D,ES,154
2020,3,D,GO,405
2020,3,D,MA,179
2020,3,D,MG,838
2020,3,D,MS,79
2020,3,D,MT,97
2020,3,D,PA,466
2020,3,D,PB,391
2020,3,D,PE,619
2020,3,D,PI,279
2020,3,D,PR,549
2020,3,D,RJ,1544
2020,3,D,RN,286
2020,3,D,RO,22
2020,3,D,RR,12
2020,3,D,RS,436
2020,3,D,SC,249
2020,3,D,SE,221
2020,3,D,SP,2668
2020,3,D,TO,34
2020,3,D,AC,25
2020,3,D,AL,333
2020,3,D,AM,120
2020,3,D,AP,43
2020,3,D,BA,1201
2020,3,D,CE,813
2020,3,D,DF,301
2020,3,D,ES,274
2020,3,D,GO,642
2020,3,D,MA,279
2020,3,D,MG,1314
2020,3,D,MS,169
2020,3,D,MT,184
2020,3,D,PA,679
2020,3,D,PB,554
2020,3,D,PE,885
2020,3,D,PI,371
2020,3,D,PR,896
2020,3,D,RJ,2284
2020,3,D,RN,386
2020,3,D,RO,35
2020,3,D,RR,21
2020,3,D,RS,569
2020,3,D,SC,435
2020,3,D,SE,290
2020,3,D,SP,4700
2020,3,D,TO,60
2020,3,E,AC,25
2020,3,E,AL,314
2020,3,E,AM,106
2020,3,E,AP,46
2020,3,E,BA,1233
2020,3,E,CE,791
2020,3,E,DF,384
2020,3,E,ES,283
2020,3,E,GO,662
2020,3,E,MA,308
2020,3,E,MG,1578
2020,3,E,MS,182
2020,3,E,MT,182
2020,3,E,PA,613
2020,3,E,PB,464
2020,3,E,PE,795
2020,3,E,PI,322
2020,3,E,PR,1004
2020,3,E,RJ,2300
2020,3,E,RN,348
2020,3,E,RO,45
2020,3,E,RR,15
2020,3,E,RS,684
2020,3,E,SC,546
2020,3,E,SE,277
2020,3,E,SP,5508
2020,3,E,TO,62
2020,3,F,AC,19
2020,3,F,AL,282
2020,3,F,AM,137
2020,3,F,AP,62
2020,3,F,BA,1011
2020,3,F,CE,695
2020,3,F,DF,415
2020,3,F,ES,302
2020,3,F,GO,633
2020,3,F,MA,268
2020,3,F,MG,1599
2020,3,F,MS,186
2020,3,F,MT,237
2020,3,F,PA,533
2020,3,F,PB,392
2020,3,F,PE,784
2020,3,F,PI,291
2020,3,F,PR,1205
2020,3,F,RJ,2208
2020,3,F,RN,297
2020,3,F,RO,46
2020,3,F,RR,12
2020,3,F,RS,757
2020,3,F,SC,597
2020,3,F,SE,261
2020,3,F,SP,5808
2020,3,F,TO,67
2020,3,G,AC,18
2020,3,G,AL,194
2020,3,G,AM,87
2020,3,G,AP,40
2020,3,G,BA,624
2020,3,G,CE,493
2020,3,G,DF,343
2020,3,G,ES,202
2020,3,G,GO,439
2020,3,G,MA,190
2020,3,G,MG,1154
2020,3,G,MS,163
2020,3,G,MT,182
2020,3,G,PA,379
2020,3,G,PB,259
2020,3,G,PE,509
2020,3,G,PI,181
2020,3,G,PR,843
2020,3,G,RJ,1572
2020,3,G,RN,216
2020,3,G,RO,40
2020,3,G,RR,19
2020,3,G,RS,609
2020,3,G,SC,433
2020,3,G,SE,173
2020,3,G,SP,4097
2020,3,G,TO,47
2020,3,G,AC,20
2020,3,G,AL,101
2020,3,G,AM,63
2020,3,G,AP,34
2020,3,G,BA,420
2020,3,G,CE,303
2020,3,G,DF,322
2020,3,G,ES,154
2020,3,G,GO,288
2020,3,G,MA,107
2020,3,G,MG,801
2020,3,G,MS,116
2020,3,G,MT,96
2020,3,G,PA,226
2020,3,G,PB,154
2020,3,G,PE,323
2020,3,G,PI,133
2020,3,G,PR,583
2020,3,G,RJ,1066
2020,3,G,RN,165
2020,3,G,RO,19
2020,3,G,RR,11
2020,3,G,RS,374
2020,3,G,SC,338
2020,3,G,SE,121
2020,3,G,SP,2865
2020,3,G,TO,50
2020,3,G,AC,16
2020,3,G,AL,99
2020,3,G,AM,51
2020,3,G,AP,22
2020,3,G,BA,358
2020,3,G,CE,233
2020,3,G,DF,267
2020,3,G,ES,118
2020,3,G,GO,249
2020,3,G,MA,88
2020,3,G,MG,701
2020,3,G,MS,83
2020,3,G,MT,90
2020,3,G,PA,181
2020,3,G,PB,138
2020,3,G,PE,293
2020,3,G,PI,83
2020,3,G,PR,575
2020,3,G,RJ,873
2020,3,G,RN,115
2020,3,G,RO,14
2020,3,G,RR,10
2020,3,G,RS,332
2020,3,G,SC,244
2020,3,G,SE,84
2020,3,G,SP,2513
2020,3,G,TO,26
2020,3,G,AC,14
2020,3,G,AL,63
2020,3,G,AM,33
2020,3,G,AP,19
2020,3,G,BA,287
2020,3,G,CE,196
2020,3,G,DF,236
2020,3,G,ES,118
2020,3,G,GO,174
2020,3,G,MA,71
2020,3,G,MG,557
2020,3,G,MS,62
2020,3,G,MT,79
2020,3,G,PA,150
2020,3,G,PB,113
2020,3,G,PE,193
2020,3,G,PI,76
2020,3,G,PR,426
2020,3,G,RJ,714
2020,3,G,RN,86
2020,3,G,RO,17
2020,3,G,RR,8
2020,3,G,RS,308
2020,3,G,SC,228
2020,3,G,SE,71
2020,3,G,SP,2131
2020,3,G,TO,19
2020,3,G,AC,14
2020,3,G,AL,95
2020,3,G,AM,87
2020,3,G,AP,38
2020,3,G,BA,439
2020,3,G,CE,275
2020,3,G,DF,445
2020,3,G,ES,169
2020,3,G,GO,313
2020,3,G,MA,124
2020,3,G,MG,857
2020,3,G,MS,160
2020,3,G,MT,136
2020,3,G,PA,233
2020,3,G,PB,141
2020,3,G,PE,343
2020,3,G,PI,97
2020,3,G,PR,639
2020,3,G,RJ,1158
2020,3,G,RN,147
2020,3,G,RO,34
2020,3,G,RR,13
2020,3,G,RS,483
2020,3,G,SC,383
2020,3,G,SE,114
2020,3,G,SP,3314
2020,3,G,TO,43
2020,3,G,AC,14
2020,3,G,AL,91
2020,3,G,AM,86
2020,3,G,AP,31
2020,3,G,BA,418
2020,3,G,CE,297
2020,3,G,DF,447
2020,3,G,ES,178
2020,3,G,GO,321
2020,3,G,MA,112
2020,3,G,MG,861
2020,3,G,MS,132
2020,3,G,MT,128
2020,3,G,PA,179
2020,3,G,PB,175
2020,3,G,PE,329
2020,3,G,PI,103
2020,3,G,PR,702
2020,3,G,RJ,1131
2020,3,G,RN,120
2020,3,G,RO,29
2020,3,G,RR,18
2020,3,G,RS,472
2020,3,G,SC,389
2020,3,G,SE,101
2020,3,G,SP,3248
2020,3,G,TO,50
2020,3,G,AC,19
2020,3,G,AL,93
2020,3,G,AM,68
2020,3,G,AP,30
2020,3,G,BA,380
2020,3,G,CE,276
2020,3,G,DF,509
2020,3,G,ES,175
2020,3,G,GO,308
2020,3,G,MA,104
2020,3,G,MG,852
2020,3,G,MS,123
2020,3,G,MT,128
2020,3,G,PA,174
2020,3,G,PB,132
2020,3,G,PE,344
2020,3,G,PI,86
2020,3,G,PR,696
2020,3,G,RJ,1103
2020,3,G,RN,120
2020,3,G,RO,26
2020,3,G,RR,17
2020,3,G,RS,496
2020,3,G,SC,345
2020,3,G,SE,110
2020,3,G,SP,3141
2020,3,G,TO,58
2020,3,G,AC,20
2020,3,G,AL,96
2020,3,G,AM,79
2020,3,G,AP,26
2020,3,G,BA,410
2020,3,G,CE,281
2020,3,G,DF,616
2020,3,G,ES,195
2020,3,G,GO,357
2020,3,G,MA,119
2020,3,G,MG,993
2020,3,G,MS,135
2020,3,G,MT,155
2020,3,G,PA,213
2020,3,G,PB,161
2020,3,G,PE,383
2020,3,G,PI,75
2020,3,G,PR,738
2020,3,G,RJ,1240
2020,3,G,RN,144
2020,3,G,RO,28
2020,3,G,RR,20
2020,3,G,RS,488
2020,3,G,SC,351
2020,3,G,SE,98
2020,3,G,SP,3471
2020,3,G,TO,56
2020,3,G,AC,31
2020,3,G,AL,130
2020,3,G,AM,130
2020,3,G,AP,37
2020,3,G,BA,522
2020,3,G,CE,419
2020,3,G,DF,1001
2020,3,G,ES,247
2020,3,G,GO,482
2020,3,G,MA,173
2020,3,G,MG,1342
2020,3,G,MS,165
2020,3,G,MT,217
2020,3,G,PA,216
2020,3,G,PB,178
2020,3,G,PE,556
2020,3,G,PI,121
2020,3,G,PR,942
2020,3,G,RJ,2006
2020,3,G,RN,185
2020,3,G,RO,37
2020,3,G,RR,22
2020,3,G,RS,771
2020,3,G,SC,469
2020,3,G,SE,127
2020,3,G,SP,5570
2020,3,G,TO,64
2021,1,A,AC,1326
2021,1,A,AL,3461
2021,1,A,AM,4594
2021,1,A,AP,1320
2021,1,A,BA,15411
2021,1,A,CE,8611
2021,1,A,DF,1686
2021,1,A,ES,1321
2021,1,A,GO,2023
2021,1,A,MA,9632
2021,1,A,MG,6726
2021,1,A,MS,861
2021,1,A,MT,1070
2021,1,A,PA,12434
2021,1,A,PB,7230
2021,1,A,PE,11691
2021,1,A,PI,7024
2021,1,A,PR,1601
2021,1,A,RJ,7441
2021,1,A,RN,4340
2021,1,A,RO,984
2021,1,A,RR,314
2021,1,A,RS,2485
2021,1,A,SC,796
2021,1,A,SE,3770
2021,1,A,SP,8656
2021,1,A,TO,1144
2021,1,B,AC,5891
2021,1,B,AL,15926
2021,1,B,AM,18511
2021,1,B,AP,6890
2021,1,B,BA,67018
2021,1,B,CE,43639
2021,1,B,DF,9146
2021,1,B,ES,8271
2021,1,B,GO,15283
2021,1,B,MA,39017
2021,1,B,MG,43688
2021,1,B,MS,5353
2021,1,B,MT,6771
2021,1,B,PA,58827
2021,1,B,PB,29666
2021,1,B,PE,50647
2021,1,B,PI,24261
2021,1,B,PR,9333
2021,1,B,RJ,35126
2021,1,B,RN,21434
2021,1,B,RO,5400
2021,1,B,RR,1594
2021,1,B,RS,14873
2021,1,B,SC,4103
2021,1,B,SE,15315
2021,1,B,SP,40483
2021,1,B,TO,6006
2021,1,C,AC,2679
2021,1,C,AL,7202
2021,1,C,AM,9149
2021,1,C,AP,3001
2021,1,C,BA,31498
2021,1,C,CE,19091
2021,1,C,DF,7910
2021,1,C,ES,7909
2021,1,C,GO,14337
2021,1,C,MA,16441
2021,1,C,MG,42057
2021,1,C,MS,5115
2021,1,C,MT,7284
2021,1,C,PA,27729
2021,1,C,PB,12585
2021,1,C,PE,23463
2021,1,C,PI,9476
2021,1,C,PR,14078
2021,1,C,RJ,30905
2021,1,C,RN,10343
2021,1,C,RO,4557
2021,1,C,RR,973
2021,1,C,RS,18553
2021,1,C,SC,6719
2021,1,C,SE,6686
2021,1,C,SP,52477
2021,1,C,TO,3649
2021,1,C,AC,1625
2021,1,C,AL,4657
2021,1,C,AM,5183
2021,1,C,AP,1537
2021,1,C,BA,19954
2021,1,C,CE,12284
2021,1,C,DF,5415
2021,1,C,ES,6244
2021,1,C,GO,11447
2021,1,C,MA,9745
2021,1,C,MG,36375
2021,1,C,MS,4368
2021,1,C,MT,5783
2021,1,C,PA,15366
2021,1,C,PB,8445
2021,1,C,PE,14859
2021,1,C,PI,6005
2021,1,C,PR,13605
2021,1,C,RJ,22256
2021,1,C,RN,7398
2021,1,C,RO,3229
2021,1,C,RR,661
2021,1,C,RS,15790
2021,1,C,SC,6660
2021,1,C,SE,4084
2021,1,C,SP,48331
2021,1,C,TO,2623
2021,1,D,AC,687
2021,1,D,AL,1806
2021,1,D,AM,1973
2021,1,D,AP,603
2021,1,D,BA,8305
2021,1,D,CE,4925
2021,1,D,DF,2511
2021,1,D,ES,3235
2021,1,D,GO,5581
2021,1,D,MA,3959
2021,1,D,MG,18312
2021,1,D,MS,1958
2021,1,D,MT,2771
2021,1,D,PA,5909
2021,1,D,PB,3289
2021,1,D,PE,5876
2021,1,D,PI,2409
2021,1,D,PR,7540
2021,1,D,RJ,10598
2021,1,D,RN,2993
2021,1,D,RO,1509
2021,1,D,RR,291
2021,1,D,RS,8507
2021,1,D,SC,3922
2021,1,D,SE,1593
2021,1,D,SP,26822
2021,1,D,TO,1100
2021,1,D,AC,727
2021,1,D,AL,2028
2021,1,D,AM,2017
2021,1,D,AP,724
2021,1,D,BA,8860
2021,1,D,CE,5118
2021,1,D,DF,2667
2021,1,D,ES,3406
2021,1,D,GO,5927
2021,1,D,MA,3946
2021,1,D,MG,20295
2021,1,D,MS,2157
2021,1,D,MT,3249
2021,1,D,PA,6054
2021,1,D,PB,3349
2021,1,D,PE,6123
2021,1,D,PI,2620
2021,1,D,PR,8907
2021,1,D,RJ,11822
2021,1,D,RN,3297
2021,1,D,RO,1667
2021,1,D,RR,321
2021,1,D,RS,9294
2021,1,D,SC,4799
2021,1,D,SE,1734
2021,1,D,SP,31329
2021,1,D,TO,1314
2021,1,E,AC,578
2021,1,E,AL,1669
2021,1,E,AM,1488
2021,1,E,AP,616
2021,1,E,BA,6951
2021,1,E,CE,4181
2021,1,E,DF,2208
2021,1,E,ES,2777
2021,1,E,GO,4733
2021,1,E,MA,3025
2021,1,E,MG,17321
2021,1,E,MS,1725
2021,1,E,MT,2591
2021,1,E,PA,4721
2021,1,E,PB,2719
2021,1,E,PE,4781
2021,1,E,PI,2045
2021,1,E,PR,7860
2021,1,E,RJ,9551
2021,1,E,RN,2746
2021,1,E,RO,1342
2021,1,E,RR,303
2021,1,E,RS,8171
2021,1,E,SC,4587
2021,1,E,SE,1448
2021,1,E,SP,27499
2021,1,E,TO,1108
2021,1,F,AC,454
2021,1,F,AL,1290
2021,1,F,AM,1216
2021,1,F,AP,572
2021,1,F,BA,5174
2021,1,F,CE,3088
2021,1,F,DF,2183
2021,1,F,ES,2072
2021,1,F,GO,3691
2021,1,F,MA,2283
2021,1,F,MG,12382
2021,1,F,MS,1316
2021,1,F,MT,2173
2021,1,F,PA,3533
2021,1,F,PB,1989
2021,1,F,PE,3580
2021,1,F,PI,1470
2021,1,F,PR,5858
2021,1,F,RJ,7811
2021,1,F,RN,2067
2021,1,F,RO,972
2021,1,F,RR,264
2021,1,F,RS,6230
2021,1,F,SC,3732
2021,1,F,SE,1181
2021,1,F,SP,21579
2021,1,F,TO,890
2021,1,G,AC,311
2021,1,G,AL,806
2021,1,G,AM,682
2021,1,G,AP,347
2021,1,G,BA,3131
2021,1,G,CE,1814
2021,1,G,DF,1588
2021,1,G,ES,1226
2021,1,G,GO,2273
2021,1,G,MA,1351
2021,1,G,MG,7539
2021,1,G,MS,896
2021,1,G,MT,1354
2021,1,G,PA,1979
2021,1,G,PB,1238
2021,1,G,PE,2284
2021,1,G,PI,904
2021,1,G,PR,3735
2021,1,G,RJ,5237
2021,1,G,RN,1349
2021,1,G,RO,554
2021,1,G,RR,210
2021,1,G,RS,3654
2021,1,G,SC,2316
2021,1,G,SE,802
2021,1,G,SP,13395
2021,1,G,TO,529
2021,1,G,AC,185
2021,1,G,AL,494
2021,1,G,AM,473
2021,1,G,AP,221
2021,1,G,BA,1794
2021,1,G,CE,1084
2021,1,G,DF,1174
2021,1,G,ES,772
2021,1,G,GO,1364
2021,1,G,MA,756
2021,1,G,MG,4584
2021,1,G,MS,538
2021,1,G,MT,783
2021,1,G,PA,1250
2021,1,G,PB,728
2021,1,G,PE,1411
2021,1,G,PI,547
2021,1,G,PR,2239
2021,1,G,RJ,3334
2021,1,G,RN,844
2021,1,G,RO,321
2021,1,G,RR,117
2021,1,G,RS,2295
2021,1,G,SC,1399
2021,1,G,SE,454
2021,1,G,SP,8321
2021,1,G,TO,303
2021,1,G,AC,139
2021,1,G,AL,408
2021,1,G,AM,339
2021,1,G,AP,208
2021,1,G,BA,1407
2021,1,G,CE,819
2021,1,G,DF,1038
2021,1,G,ES,591
2021,1,G,GO,1085
2021,1,G,MA,573
2021,1,G,MG,3517
2021,1,G,MS,432
2021,1,G,MT,623
2021,1,G,PA,912
2021,1,G,PB,563
2021,1,G,PE,1077
2021,1,G,PI,405
2021,1,G,PR,1788
2021,1,G,RJ,2702
2021,1,G,RN,617
2021,1,G,RO,221
2021,1,G,RR,99
2021,1,G,RS,1709
2021,1,G,SC,1117
2021,1,G,SE,343
2021,1,G,SP,6552
2021,1,G,TO,254
2021,1,G,AC,129
2021,1,G,AL,338
2021,1,G,AM,298
2021,1,G,AP,172
2021,1,G,BA,1266
2021,1,G,CE,791
2021,1,G,DF,964
2021,1,G,ES,518
2021,1,G,GO,949
2021,1,G,MA,522
2021,1,G,MG,3152
2021,1,G,MS,351
2021,1,G,MT,580
2021,1,G,PA,768
2021,1,G,PB,556
2021,1,G,PE,945
2021,1,G,PI,328
2021,1,G,PR,1574
2021,1,G,RJ,2432
2021,1,G,RN,509
2021,1,G,RO,193
2021,1,G,RR,103
2021,1,G,RS,1520
2021,1,G,SC,963
2021,1,G,SE,318
2021,1,G,SP,5733
2021,1,G,TO,225
2021,1,G,AC,185
2021,1,G,AL,454
2021,1,G,AM,411
2021,1,G,AP,190
2021,1,G,BA,1730
2021,1,G,CE,1112
2021,1,G,DF,1477
2021,1,G,ES,695
2021,1,G,GO,1360
2021,1,G,MA,726
2021,1,G,MG,4383
2021,1,G,MS,551
2021,1,G,MT,915
2021,1,G,PA,1027
2021,1,G,PB,797
2021,1,G,PE,1296
2021,1,G,PI,441
2021,1,G,PR,2165
2021,1,G,RJ,3655
2021,1,G,RN,805
2021,1,G,RO,279
2021,1,G,RR,122
2021,1,G,RS,2077
2021,1,G,SC,1413
2021,1,G,SE,474
2021,1,G,SP,8581
2021,1,G,TO,329
2021,1,G,AC,115
2021,1,G,AL,267
2021,1,G,AM,285
2021,1,G,AP,113
2021,1,G,BA,1133
2021,1,G,CE,766
2021,1,G,DF,1141
2021,1,G,ES,490
2021,1,G,GO,788
2021,1,G,MA,424
2021,1,G,MG,2687
2021,1,G,MS,312
2021,1,G,MT,510
2021,1,G,PA,630
2021,1,G,PB,462
2021,1,G,PE,889
2021,1,G,PI,321
2021,1,G,PR,1382
2021,1,G,RJ,2446
2021,1,G,RN,525
2021,1,G,RO,141
2021,1,G,RR,58
2021,1,G,RS,1365
2021,1,G,SC,782
2021,1,G,SE,307
2021,1,G,SP,5196
2021,1,G,TO,186
2021,1,G,AC,103
2021,1,G,AL,337
2021,1,G,AM,302
2021,1,G,AP,153
2021,1,G,BA,1094
2021,1,G,CE,799
2021,1,G,DF,1340
2021,1,G,ES,522
2021,1,G,GO,848
2021,1,G,MA,423
2021,1,G,MG,2813
2021,1,G,MS,380
2021,1,G,MT,573
2021,1,G,PA,643
2021,1,G,PB,534
2021,1,G,PE,947
2021,1,G,PI,305
2021,1,G,PR,1379
2021,1,G,RJ,2570
2021,1,G,RN,547
2021,1,G,RO,140
2021,1,G,RR,64
2021,1,G,RS,1425
2021,1,G,SC,849
2021,1,G,SE,313
2021,1,G,SP,5962
2021,1,G,TO,235
2021,1,G,AC,96
2021,1,G,AL,285
2021,1,G,AM,296
2021,1,G,AP,113
2021,1,G,BA,1139
2021,1,G,CE,815
2021,1,G,DF,1469
2021,1,G,ES,520
2021,1,G,GO,867
2021,1,G,MA,384
2021,1,G,MG,2684
2021,1,G,MS,372
2021,1,G,MT,523
2021,1,G,PA,589
2021,1,G,PB,506
2021,1,G,PE,1078
2021,1,G,PI,288
2021,1,G,PR,1312
2021,1,G,RJ,2755
2021,1,G,RN,530
2021,1,G,RO,148
2021,1,G,RR,55
2021,1,G,RS,1369
2021,1,G,SC,825
2021,1,G,SE,320
2021,1,G,SP,5900
2021,1,G,TO,233
2021,1,G,AC,107
2021,1,G,AL,325
2021,1,G,AM,301
2021,1,G,AP,108
2021,1,G,BA,1305
2021,1,G,CE,959
2021,1,G,DF,1995
2021,1,G,ES,623
2021,1,G,GO,1144
2021,1,G,MA,494
2021,1,G,MG,2970
2021,1,G,MS,396
2021,1,G,MT,624
2021,1,G,PA,687
2021,1,G,PB,569
2021,1,G,PE,1404
2021,1,G,PI,343
2021,1,G,PR,1454
2021,1,G,RJ,3246
2021,1,G,RN,616
2021,1,G,RO,153
2021,1,G,RR,74
2021,1,G,RS,1583
2021,1,G,SC,918
2021,1,G,SE,285
2021,1,G,SP,7857
2021,1,G,TO,221
2021,2,A,AC,438
2021,2,A,AL,1373
2021,2,A,AM,5323
2021,2,A,AP,422
2021,2,A,BA,10131
2021,2,A,CE,13475
2021,2,A,DF,595
2021,2,A,ES,690
2021,2,A,GO,1941
2021,2,A,MA,4989
2021,2,A,MG,2810
2021,2,A,MS,353
2021,2,A,MT,434
2021,2,A,PA,4244
2021,2,A,PB,3328
2021,2,A,PE,7027
2021,2,A,PI,3011
2021,2,A,PR,801
2021,2,A,RJ,2602
2021,2,A,RN,1605
2021,2,A,RO,511
2021,2,A,RR,110
2021,2,A,RS,879
2021,2,A,SC,279
2021,2,A,SE,1697
2021,2,A,SP,3054
2021,2,A,TO,723
2021,2,B,AC,1900
2021,2,B,AL,5372
2021,2,B,AM,20434
2021,2,B,AP,1933
2021,2,B,BA,36711
2021,2,B,CE,63831
2021,2,B,DF,3688
2021,2,B,ES,4923
2021,2,B,GO,15124
2021,2,B,MA,14652
2021,2,B,MG,18122
2021,2,B,MS,2924
2021,2,B,MT,3020
2021,2,B,PA,17096
2021,2,B,PB,11226
2021,2,B,PE,26479
2021,2,B,PI,8351
2021,2,B,PR,5747
2021,2,B,RJ,13751
2021,2,B,RN,7198
2021,2,B,RO,2894
2021,2,B,RR,711
2021,2,B,RS,6747
2021,2,B,SC,2532
2021,2,B,SE,5754
2021,2,B,SP,18743
2021,2,B,TO,3383
2021,2,C,AC,857
2021,2,C,AL,2042
2021,2,C,AM,6841
2021,2,C,AP,777
2021,2,C,BA,13211
2021,2,C,CE,14428
2021,2,C,DF,3087
2021,2,C,ES,4340
2021,2,C,GO,14106
2021,2,C,MA,4813
2021,2,C,MG,15600
2021,2,C,MS,2692
2021,2,C,MT,2933
2021,2,C,PA,6511
2021,2,C,PB,3368
2021,2,C,PE,8648
2021,2,C,PI,2642
2021,2,C,PR,8253
2021,2,C,RJ,11021
2021,2,C,RN,2781
2021,2,C,RO,2069
2021,2,C,RR,364
2021,2,C,RS,7628
2021,2,C,SC,4009
2021,2,C,SE,1807
2021,2,C,SP,23622
2021,2,C,TO,1794
2021,2,C,AC,495
2021,2,C,AL,1110
2021,2,C,AM,3357
2021,2,C,AP,421
2021,2,C,BA,7443
2021,2,C,CE,5977
2021,2,C,DF,2397
2021,2,C,ES,3247
2021,2,C,GO,10441
2021,2,C,MA,2702
2021,2,C,MG,13556
2021,2,C,MS,2397
2021,2,C,MT,2617
2021,2,C,PA,3570
2021,2,C,PB,1956
2021,2,C,PE,4578
2021,2,C,PI,1431
2021,2,C,PR,8430
2021,2,C,RJ,7961
2021,2,C,RN,1699
2021,2,C,RO,1694
2021,2,C,RR,302
2021,2,C,RS,6934
2021,2,C,SC,4652
2021,2,C,SE,919
2021,2,C,SP,23514
2021,2,C,TO,1261
2021,2,D,AC,210
2021,2,D,AL,467
2021,2,D,AM,1324
2021,2,D,AP,194
2021,2,D,BA,2826
2021,2,D,CE,1991
2021,2,D,DF,1026
2021,2,D,ES,1721
2021,2,D,GO,4581
2021,2,D,MA,1043
2021,2,D,MG,6999
2021,2,D,MS,1159
2021,2,D,MT,1383
2021,2,D,PA,1455
2021,2,D,PB,705
2021,2,D,PE,1655
2021,2,D,PI,535
2021,2,D,PR,4932
2021,2,D,RJ,3807
2021,2,D,RN,709
2021,2,D,RO,740
2021,2,D,RR,134
2021,2,D,RS,3933
2021,2,D,SC,3095
2021,2,D,SE,322
2021,2,D,SP,13285
2021,2,D,TO,582
2021,2,D,AC,205
2021,2,D,AL,384
2021,2,D,AM,1033
2021,2,D,AP,180
2021,2,D,BA,2471
2021,2,D,CE,1353
2021,2,D,DF,1233
2021,2,D,ES,1684
2021,2,D,GO,4061
2021,2,D,MA,1087
2021,2,D,MG,7294
