NU_ANO,TP_FAIXA_ETARIA,TP_ESTADO_CIVIL,SG_UF_PROVA,QTD
2022,6,3,ES,82
2022,6,3,GO,69
2022,6,3,MA,55
2022,6,3,MG,305
2022,6,3,MS,41
2022,6,3,MT,52
2022,6,3,PA,145
2022,6,3,PB,88
2022,6,3,PE,151
2022,6,3,PI,59
2022,6,3,PR,88
2022,6,3,RJ,350
2022,6,3,RN,82
2022,6,3,RO,24
2022,6,3,RR,10
2022,6,3,RS,176
2022,6,3,SC,30
2022,6,3,SE,52
2022,6,3,SP,451
2022,6,3,TO,12
2022,6,4,AC,2
2022,6,4,AL,13
2022,6,4,AM,9
2022,6,4,AP,5
2022,6,4,BA,32
2022,6,4,CE,15
2022,6,4,DF,10
2022,6,4,ES,7
2022,6,4,GO,16
2022,6,4,MA,11
2022,6,4,MG,36
2022,6,4,MS,6
2022,6,4,MT,7
2022,6,4,PA,31
2022,6,4,PB,9
2022,6,4,PE,28
2022,6,4,PI,7
2022,6,4,PR,14
2022,6,4,RJ,73
2022,6,4,RN,10
2022,6,4,RO,4
2022,6,4,RS,22
2022,6,4,SC,5
2022,6,4,SE,8
2022,6,4,SP,51
2022,6,4,TO,3
2022,6,0,AC,3
2022,6,0,AL,7
2022,6,0,AM,9
2022,6,0,AP,3
2022,6,0,BA,75
2022,6,0,CE,38
2022,6,0,DF,20
2022,6,0,ES,13
2022,6,0,GO,12
2022,6,0,MA,20
2022,6,0,MG,71
2022,6,0,MS,9
2022,6,0,MT,8
2022,6,0,PA,60
2022,6,0,PB,17
2022,6,0,PE,21
2022,6,0,PI,15
2022,6,0,PR,15
2022,6,0,RJ,88
2022,6,0,RN,12
2022,6,0,RO,6
2022,6,0,RR,1
2022,6,0,RS,38
2022,6,0,SC,13
2022,6,0,SE,10
2022,6,0,SP,91
2022,6,1,AC,9
2022,6,1,AL,33
2022,6,1,AM,52
2022,6,1,AP,25
2022,6,1,BA,233
2022,6,1,CE,133
2022,6,1,DF,70
2022,6,1,ES,53
2022,6,1,GO,59
2022,6,1,MA,66
2022,6,1,MG,255
2022,6,1,MS,27
2022,6,1,MT,27
2022,6,1,PA,248
2022,6,1,PB,55
2022,6,1,PE,140
2022,6,1,PI,61
2022,6,1,PR,46
2022,6,1,RJ,393
2022,6,1,RN,79
2022,6,1,RO,17
2022,6,1,RR,6
2022,6,1,RS,139
2022,6,1,SC,29
2022,6,1,SE,40
2022,6,1,SP,307
2022,6,1,TO,6
2022,6,2,AC,14
2022,6,2,AL,68
2022,6,2,AM,86
2022,6,2,AP,24
2022,6,2,BA,328
2022,6,2,CE,210
2022,6,2,DF,113
2022,6,2,ES,110
2022,6,2,GO,99
2022,6,2,MA,84
2022,6,2,MG,468
2022,6,2,MS,44
2022,6,2,MT,60
2022,6,2,PA,266
2022,6,2,PB,110
2022,6,2,PE,231
2022,6,2,PI,78
2022,6,2,PR,148
2022,6,2,RJ,650
2022,6,2,RN,141
2022,6,2,RO,31
2022,6,2,RR,8
2022,6,2,RS,225
2022,6,2,SC,52
2022,6,2,SE,66
2022,6,2,SP,533
2022,6,2,TO,17
2022,6,3,AC,7
2022,6,3,AL,25
2022,6,3,AM,15
2022,6,3,AP,7
2022,6,3,BA,115
2022,6,3,CE,61
2022,6,3,DF,64
2022,6,3,ES,39
2022,6,3,GO,38
2022,6,3,MA,32
2022,6,3,MG,198
2022,6,3,MS,23
2022,6,3,MT,37
2022,6,3,PA,95
2022,6,3,PB,54
2022,6,3,PE,86
2022,6,3,PI,37
2022,6,3,PR,58
2022,6,3,RJ,242
2022,6,3,RN,55
2022,6,3,RO,6
2022,6,3,RR,1
2022,6,3,RS,129
2022,6,3,SC,23
2022,6,3,SE,30
2022,6,3,SP,277
2022,6,3,TO,6
2022,6,4,AC,1
2022,6,4,AL,11
2022,6,4,AM,11
2022,6,4,AP,1
2022,6,4,BA,24
2022,6,4,CE,20
2022,6,4,DF,6
2022,6,4,ES,7
2022,6,4,GO,13
2022,6,4,MA,5
2022,6,4,MG,31
2022,6,4,MS,8
2022,6,4,MT,3
2022,6,4,PA,19
2022,6,4,PB,11
2022,6,4,PE,16
2022,6,4,PI,10
2022,6,4,PR,16
2022,6,4,RJ,74
2022,6,4,RN,9
2022,6,4,RO,3
2022,6,4,RR,1
2022,6,4,RS,16
2022,6,4,SC,6
2022,6,4,SE,6
2022,6,4,SP,53
2022,6,0,AL,5
2022,6,0,AM,5
2022,6,0,AP,2
2022,6,0,BA,20
2022,6,0,CE,10
2022,6,0,DF,12
2022,6,0,ES,6
2022,6,0,GO,2
2022,6,0,MA,11
2022,6,0,MG,27
2022,6,0,MS,1
2022,6,0,MT,3
2022,6,0,PA,15
2022,6,0,PB,8
2022,6,0,PE,14
2022,6,0,PI,3
2022,6,0,PR,4
2022,6,0,RJ,50
2022,6,0,RN,2
2022,6,0,RS,11
2022,6,0,SE,2
2022,6,0,SP,27
2022,6,0,TO,1
2022,6,1,AC,3
2022,6,1,AL,13
2022,6,1,AM,22
2022,6,1,AP,5
2022,6,1,BA,85
2022,6,1,CE,41
2022,6,1,DF,15
2022,6,1,ES,13
2022,6,1,GO,20
2022,6,1,MA,20
2022,6,1,MG,90
2022,6,1,MS,8
2022,6,1,MT,15
2022,6,1,PA,65
2022,6,1,PB,11
2022,6,1,PE,39
2022,6,1,PI,13
2022,6,1,PR,27
2022,6,1,RJ,167
2022,6,1,RN,29
2022,6,1,RO,3
2022,6,1,RR,3
2022,6,1,RS,50
2022,6,1,SC,11
2022,6,1,SE,10
2022,6,1,SP,135
2022,6,1,TO,1
2022,6,2,AC,3
2022,6,2,AL,12
2022,6,2,AM,28
2022,6,2,AP,16
2022,6,2,BA,116
2022,6,2,CE,73
2022,6,2,DF,42
2022,6,2,ES,36
2022,6,2,GO,33
2022,6,2,MA,35
2022,6,2,MG,192
2022,6,2,MS,18
2022,6,2,MT,27
2022,6,2,PA,88
2022,6,2,PB,45
2022,6,2,PE,99
2022,6,2,PI,30
2022,6,2,PR,41
2022,6,2,RJ,261
2022,6,2,RN,46
2022,6,2,RO,9
2022,6,2,RS,92
2022,6,2,SC,19
2022,6,2,SE,22
2022,6,2,SP,241
2022,6,2,TO,5
2022,6,3,AC,2
2022,6,3,AL,9
2022,6,3,AM,15
2022,6,3,AP,1
2022,6,3,BA,68
2022,6,3,CE,30
2022,6,3,DF,20
2022,6,3,ES,16
2022,6,3,GO,22
2022,6,3,MA,14
2022,6,3,MG,76
2022,6,3,MS,3
2022,6,3,MT,12
2022,6,3,PA,37
2022,6,3,PB,25
2022,6,3,PE,30
2022,6,3,PI,7
2022,6,3,PR,25
2022,6,3,RJ,133
2022,6,3,RN,28
2022,6,3,RO,6
2022,6,3,RR,1
2022,6,3,RS,50
2022,6,3,SC,12
2022,6,3,SE,13
2022,6,3,SP,119
2022,6,3,TO,3
2022,6,4,AC,1
2022,6,4,AL,3
2022,6,4,AM,7
2022,6,4,AP,1
2022,6,4,BA,22
2022,6,4,CE,12
2022,6,4,DF,5
2022,6,4,ES,6
2022,6,4,GO,7
2022,6,4,MA,6
2022,6,4,MG,27
2022,6,4,MS,3
2022,6,4,MT,5
2022,6,4,PA,13
2022,6,4,PB,7
2022,6,4,PE,9
2022,6,4,PI,7
2022,6,4,PR,9
2022,6,4,RJ,40
2022,6,4,RN,9
2022,6,4,RO,3
2022,6,4,RS,14
2022,6,4,SE,1
2022,6,4,SP,39
2022,6,0,AM,1
2022,6,0,BA,8
2022,6,0,CE,1
2022,6,0,DF,2
2022,6,0,MA,3
2022,6,0,MG,3
2022,6,0,MT,2
2022,6,0,PA,9
2022,6,0,PB,4
2022,6,0,PE,4
2022,6,0,PR,1
2022,6,0,RJ,20
2022,6,0,RN,3
2022,6,0,RR,2
2022,6,0,RS,3
2022,6,0,SE,1
2022,6,0,SP,8
2022,6,0,TO,2
2022,6,1,AC,2
2022,6,1,AL,5
2022,6,1,AM,7
2022,6,1,AP,3
2022,6,1,BA,37
2022,6,1,CE,19
2022,6,1,DF,9
2022,6,1,ES,6
2022,6,1,GO,4
2022,6,1,MA,8
2022,6,1,MG,42
2022,6,1,MS,5
2022,6,1,MT,1
2022,6,1,PA,22
2022,6,1,PB,7
2022,6,1,PE,12
2022,6,1,PI,4
2022,6,1,PR,9
2022,6,1,RJ,70
2022,6,1,RN,7
2022,6,1,RO,1
2022,6,1,RR,1
2022,6,1,RS,14
2022,6,1,SC,1
2022,6,1,SE,3
2022,6,1,SP,49
2022,6,2,AC,3
2022,6,2,AL,4
2022,6,2,AM,12
2022,6,2,BA,50
2022,6,2,CE,26
2022,6,2,DF,8
2022,6,2,ES,18
2022,6,2,GO,15
2022,6,2,MA,11
2022,6,2,MG,77
2022,6,2,MS,9
2022,6,2,MT,3
2022,6,2,PA,37
2022,6,2,PB,13
2022,6,2,PE,20
2022,6,2,PI,15
2022,6,2,PR,16
2022,6,2,RJ,114
2022,6,2,RN,12
2022,6,2,RO,3
2022,6,2,RS,30
2022,6,2,SC,4
2022,6,2,SE,13
2022,6,2,SP,90
2022,6,2,TO,4
2022,6,3,AL,3
2022,6,3,AM,5
2022,6,3,AP,3
2022,6,3,BA,25
2022,6,3,CE,12
2022,6,3,DF,5
2022,6,3,ES,5
2022,6,3,GO,9
2022,6,3,MA,4
2022,6,3,MG,38
2022,6,3,MS,4
2022,6,3,MT,1
2022,6,3,PA,17
2022,6,3,PB,9
2022,6,3,PE,21
2022,6,3,PI,3
2022,6,3,PR,5
2022,6,3,RJ,62
2022,6,3,RN,14
2022,6,3,RS,23
2022,6,3,SC,4
2022,6,3,SE,5
2022,6,3,SP,47
2022,6,4,AC,3
2022,6,4,AM,2
2022,6,4,BA,9
2022,6,4,CE,1
2022,6,4,DF,5
2022,6,4,GO,6
2022,6,4,MA,2
2022,6,4,MG,15
2022,6,4,MS,2
2022,6,4,PA,9
2022,6,4,PB,3
2022,6,4,PE,10
2022,6,4,PI,2
2022,6,4,PR,4
2022,6,4,RJ,28
2022,6,4,RN,3
2022,6,4,RR,1
2022,6,4,RS,13
2022,6,4,SE,3
2022,6,4,SP,27
2022,6,4,TO,1
2022,6,0,AL,1
2022,6,0,AM,1
2022,6,0,BA,6
2022,6,0,CE,1
2022,6,0,DF,2
2022,6,0,MG,2
2022,6,0,PE,1
2022,6,0,PI,1
2022,6,0,RJ,5
2022,6,0,RN,1
2022,6,0,RS,3
2022,6,0,SP,3
2022,6,1,AL,1
2022,6,1,AM,2
2022,6,1,BA,8
2022,6,1,CE,5
2022,6,1,DF,2
2022,6,1,ES,1
2022,6,1,GO,2
2022,6,1,MA,1
2022,6,1,MG,14
2022,6,1,PA,5
2022,6,1,PE,7
2022,6,1,PR,2
2022,6,1,RJ,19
2022,6,1,RN,1
2022,6,1,RS,2
2022,6,1,SE,1
2022,6,1,SP,17
2022,6,2,AC,1
2022,6,2,AL,3
2022,6,2,AM,2
2022,6,2,AP,2
2022,6,2,BA,17
2022,6,2,CE,15
2022,6,2,DF,8
2022,6,2,ES,6
2022,6,2,GO,7
2022,6,2,MA,6
2022,6,2,MG,40
2022,6,2,MS,1
2022,6,2,MT,3
2022,6,2,PA,13
2022,6,2,PB,6
2022,6,2,PE,13
2022,6,2,PI,6
2022,6,2,PR,8
2022,6,2,RJ,41
2022,6,2,RN,10
2022,6,2,RO,1
2022,6,2,RS,10
2022,6,2,SC,2
2022,6,2,SE,7
2022,6,2,SP,32
2022,6,3,AL,1
2022,6,3,AM,1
2022,6,3,AP,1
2022,6,3,BA,4
2022,6,3,CE,6
2022,6,3,DF,9
2022,6,3,ES,3
2022,6,3,GO,3
2022,6,3,MA,2
2022,6,3,MG,12
2022,6,3,MT,1
2022,6,3,PA,7
2022,6,3,PB,2
2022,6,3,PE,2
2022,6,3,PI,3
2022,6,3,PR,4
2022,6,3,RJ,17
2022,6,3,RN,4
2022,6,3,RS,8
2022,6,3,SC,3
2022,6,3,SE,1
2022,6,3,SP,17
2022,6,4,AC,1
2022,6,4,AL,1
2022,6,4,AM,3
2022,6,4,AP,1
2022,6,4,BA,3
2022,6,4,CE,3
2022,6,4,DF,1
2022,6,4,GO,1
2022,6,4,MG,15
2022,6,4,MS,1
2022,6,4,MT,1
2022,6,4,PA,11
2022,6,4,PB,2
2022,6,4,PE,2
2022,6,4,PR,3
2022,6,4,RJ,17
2022,6,4,RN,1
2022,6,4,RO,1
2022,6,4,RS,4
2022,6,4,SP,17
2022,6,4,TO,1
2023,1,0,AC,58
2023,1,0,AL,221
2023,1,0,AM,221
2023,1,0,AP,94
2023,1,0,BA,1415
2023,1,0,CE,1344
2023,1,0,DF,209
2023,1,0,ES,151
2023,1,0,GO,918
2023,1,0,MA,931
2023,1,0,MG,1162
2023,1,0,MS,230
2023,1,0,MT,273
2023,1,0,PA,961
2023,1,0,PB,538
2023,1,0,PE,951
2023,1,0,PI,638
2023,1,0,PR,702
2023,1,0,RJ,583
2023,1,0,RN,197
2023,1,0,RO,125
2023,1,0,RR,51
2023,1,0,RS,388
2023,1,0,SC,341
2023,1,0,SE,367
2023,1,0,SP,1954
2023,1,0,TO,188
2023,1,1,AC,1332
2023,1,1,AL,5195
2023,1,1,AM,4285
2023,1,1,AP,1614
2023,1,1,BA,23729
2023,1,1,CE,22327
2023,1,1,DF,5252
2023,1,1,ES,4836
2023,1,1,GO,17600
2023,1,1,MA,14621
2023,1,1,MG,31641
2023,1,1,MS,5521
2023,1,1,MT,5827
2023,1,1,PA,17284
2023,1,1,PB,12322
2023,1,1,PE,21751
2023,1,1,PI,9432
2023,1,1,PR,18340
2023,1,1,RJ,18021
2023,1,1,RN,5171
2023,1,1,RO,2675
2023,1,1,RR,959
2023,1,1,RS,9404
2023,1,1,SC,8525
2023,1,1,SE,6616
2023,1,1,SP,51268
2023,1,1,TO,3813
2023,1,2,AC,4
2023,1,2,AL,8
2023,1,2,AM,13
2023,1,2,AP,4
2023,1,2,BA,51
2023,1,2,CE,61
2023,1,2,DF,9
2023,1,2,ES,8
2023,1,2,GO,40
2023,1,2,MA,49
2023,1,2,MG,81
2023,1,2,MS,10
2023,1,2,MT,20
2023,1,2,PA,34
2023,1,2,PB,37
2023,1,2,PE,52
2023,1,2,PI,37
2023,1,2,PR,66
2023,1,2,RJ,34
2023,1,2,RN,9
2023,1,2,RO,8
2023,1,2,RR,2
2023,1,2,RS,17
2023,1,2,SC,29
2023,1,2,SE,16
2023,1,2,SP,183
2023,1,2,TO,18
2023,1,3,AC,15
2023,1,3,AL,30
2023,1,3,AM,34
2023,1,3,AP,9
2023,1,3,BA,144
2023,1,3,CE,111
2023,1,3,DF,38
2023,1,3,ES,19
2023,1,3,GO,120
2023,1,3,MA,110
2023,1,3,MG,168
2023,1,3,MS,42
2023,1,3,MT,41
2023,1,3,PA,84
2023,1,3,PB,60
2023,1,3,PE,116
2023,1,3,PI,57
2023,1,3,PR,77
2023,1,3,RJ,107
2023,1,3,RN,18
2023,1,3,RO,20
2023,1,3,RR,11
2023,1,3,RS,55
2023,1,3,SC,57
2023,1,3,SE,34
2023,1,3,SP,299
2023,1,3,TO,36
2023,1,4,AL,1
2023,1,4,AM,1
2023,1,4,BA,5
2023,1,4,CE,6
2023,1,4,DF,3
2023,1,4,ES,1
2023,1,4,GO,1
2023,1,4,MG,1
2023,1,4,MT,1
2023,1,4,PA,4
2023,1,4,PB,2
2023,1,4,PE,5
2023,1,4,PR,4
2023,1,4,RJ,5
2023,1,4,RO,1
2023,1,4,SE,2
2023,1,4,SP,7
2023,2,0,AC,182
2023,2,0,AL,573
2023,2,0,AM,628
2023,2,0,AP,195
2023,2,0,BA,2528
2023,2,0,CE,2698
2023,2,0,DF,505
2023,2,0,ES,461
2023,2,0,GO,2002
2023,2,0,MA,1779
2023,2,0,MG,2354
2023,2,0,MS,542
2023,2,0,MT,587
2023,2,0,PA,1583
2023,2,0,PB,954
2023,2,0,PE,1823
2023,2,0,PI,1089
2023,2,0,PR,2187
2023,2,0,RJ,1374
2023,2,0,RN,498
2023,2,0,RO,336
2023,2,0,RR,79
2023,2,0,RS,1150
2023,2,0,SC,911
2023,2,0,SE,512
2023,2,0,SP,5166
2023,2,0,TO,351
2023,2,1,AC,3029
2023,2,1,AL,11117
2023,2,1,AM,13314
2023,2,1,AP,3260
2023,2,1,BA,44113
2023,2,1,CE,49112
2023,2,1,DF,12458
2023,2,1,ES,12090
2023,2,1,GO,33571
2023,2,1,MA,27469
2023,2,1,MG,61313
2023,2,1,MS,11029
2023,2,1,MT,12766
2023,2,1,PA,29275
2023,2,1,PB,18700
2023,2,1,PE,38238
2023,2,1,PI,15992
2023,2,1,PR,49276
2023,2,1,RJ,46296
2023,2,1,RN,11576
2023,2,1,RO,5816
2023,2,1,RR,1377
2023,2,1,RS,26001
2023,2,1,SC,20995
2023,2,1,SE,9864
2023,2,1,SP,137715
2023,2,1,TO,6996
2023,2,2,AC,22
2023,2,2,AL,64
2023,2,2,AM,46
2023,2,2,AP,10
2023,2,2,BA,161
2023,2,2,CE,179
2023,2,2,DF,34
2023,2,2,ES,42
2023,2,2,GO,181
2023,2,2,MA,111
2023,2,2,MG,200
2023,2,2,MS,59
2023,2,2,MT,60
2023,2,2,PA,74
2023,2,2,PB,98
2023,2,2,PE,143
2023,2,2,PI,63
2023,2,2,PR,254
2023,2,2,RJ,124
2023,2,2,RN,30
2023,2,2,RO,46
2023,2,2,RR,1
2023,2,2,RS,85
2023,2,2,SC,96
2023,2,2,SE,47
2023,2,2,SP,589
2023,2,2,TO,24
2023,2,3,AC,29
2023,2,3,AL,58
2023,2,3,AM,128
2023,2,3,AP,15
2023,2,3,BA,289
2023,2,3,CE,265
2023,2,3,DF,133
2023,2,3,ES,86
2023,2,3,GO,341
2023,2,3,MA,209
2023,2,3,MG,416
2023,2,3,MS,77
2023,2,3,MT,99
2023,2,3,PA,173
2023,2,3,PB,92
2023,2,3,PE,232
2023,2,3,PI,113
2023,2,3,PR,325
2023,2,3,RJ,320
2023,2,3,RN,79
2023,2,3,RO,59
2023,2,3,RR,15
2023,2,3,RS,177
2023,2,3,SC,154
2023,2,3,SE,79
2023,2,3,SP,992
2023,2,3,TO,65
2023,2,4,AL,2
2023,2,4,AM,5
2023,2,4,BA,3
2023,2,4,CE,17
2023,2,4,DF,2
2023,2,4,ES,1
2023,2,4,GO,8
2023,2,4,MA,3
2023,2,4,MG,8
2023,2,4,MS,2
2023,2,4,MT,8
2023,2,4,PA,4
2023,2,4,PB,4
2023,2,4,PE,3
2023,2,4,PI,1
2023,2,4,PR,12
2023,2,4,RJ,8
2023,2,4,RN,2
2023,2,4,RO,1
2023,2,4,RS,3
2023,2,4,SC,5
2023,2,4,SE,1
2023,2,4,SP,27
2023,2,4,TO,2
2023,3,0,AC,260
2023,3,0,AL,728
2023,3,0,AM,883
2023,3,0,AP,185
2023,3,0,BA,2764
2023,3,0,CE,2971
2023,3,0,DF,445
2023,3,0,ES,678
2023,3,0,GO,2109
2023,3,0,MA,1675
2023,3,0,MG,2574
2023,3,0,MS,348
2023,3,0,MT,753
2023,3,0,PA,1671
2023,3,0,PB,803
2023,3,0,PE,1744
2023,3,0,PI,1014
2023,3,0,PR,1336
2023,3,0,RJ,1330
2023,3,0,RN,609
2023,3,0,RO,522
2023,3,0,RR,90
2023,3,0,RS,1429
2023,3,0,SC,1117
2023,3,0,SE,519
2023,3,0,SP,5071
2023,3,0,TO,296
2023,3,1,AC,4489
2023,3,1,AL,16472
2023,3,1,AM,21111
2023,3,1,AP,4309
2023,3,1,BA,55435
2023,3,1,CE,61405
2023,3,1,DF,15784
2023,3,1,ES,18273
2023,3,1,GO,38098
2023,3,1,MA,32969
2023,3,1,MG,79869
2023,3,1,MS,8870
2023,3,1,MT,15757
2023,3,1,PA,36613
2023,3,1,PB,20728
2023,3,1,PE,43899
2023,3,1,PI,18392
2023,3,1,PR,34946
2023,3,1,RJ,58657
2023,3,1,RN,16459
2023,3,1,RO,8706
2023,3,1,RR,2276
2023,3,1,RS,38159
2023,3,1,SC,26411
2023,3,1,SE,11289
2023,3,1,SP,163978
2023,3,1,TO,7218
2023,3,2,AC,46
2023,3,2,AL,176
2023,3,2,AM,98
2023,3,2,AP,17
2023,3,2,BA,290
2023,3,2,CE,252
2023,3,2,DF,48
2023,3,2,ES,92
2023,3,2,GO,330
2023,3,2,MA,203
2023,3,2,MG,319
2023,3,2,MS,49
2023,3,2,MT,114
2023,3,2,PA,164
2023,3,2,PB,127
2023,3,2,PE,194
2023,3,2,PI,112
2023,3,2,PR,210
2023,3,2,RJ,167
2023,3,2,RN,67
2023,3,2,RO,148
2023,3,2,RR,5
2023,3,2,RS,144
2023,3,2,SC,143
2023,3,2,SE,57
2023,3,2,SP,612
2023,3,2,TO,43
2023,3,3,AC,46
2023,3,3,AL,114
2023,3,3,AM,213
2023,3,3,AP,19
2023,3,3,BA,363
2023,3,3,CE,327
2023,3,3,DF,155
2023,3,3,ES,122
2023,3,3,GO,392
2023,3,3,MA,258
2023,3,3,MG,582
2023,3,3,MS,62
2023,3,3,MT,116
2023,3,3,PA,214
2023,3,3,PB,97
2023,3,3,PE,262
2023,3,3,PI,118
2023,3,3,PR,248
2023,3,3,RJ,430
2023,3,3,RN,95
2023,3,3,RO,55
2023,3,3,RR,46
2023,3,3,RS,254
2023,3,3,SC,199
2023,3,3,SE,64
2023,3,3,SP,1250
2023,3,3,TO,66
2023,3,4,AL,2
2023,3,4,AM,5
2023,3,4,AP,1
2023,3,4,BA,7
2023,3,4,CE,20
2023,3,4,DF,3
2023,3,4,ES,2
2023,3,4,GO,17
2023,3,4,MA,8
2023,3,4,MG,5
2023,3,4,MS,3
2023,3,4,MT,4
2023,3,4,PA,8
2023,3,4,PB,8
2023,3,4,PE,9
2023,3,4,PI,4
2023,3,4,PR,9
2023,3,4,RJ,8
2023,3,4,RO,3
2023,3,4,RS,5
2023,3,4,SC,3
2023,3,4,SE,2
2023,3,4,SP,20
2023,3,4,TO,1
2023,4,0,AC,120
2023,4,0,AL,309
2023,4,0,AM,321
2023,4,0,AP,110
2023,4,0,BA,1215
2023,4,0,CE,922
2023,4,0,DF,174
2023,4,0,ES,229
2023,4,0,GO,553
2023,4,0,MA,696
2023,4,0,MG,817
2023,4,0,MS,132
2023,4,0,MT,202
2023,4,0,PA,874
2023,4,0,PB,413
2023,4,0,PE,625
2023,4,0,PI,437
2023,4,0,PR,449
2023,4,0,RJ,649
2023,4,0,RN,315
2023,4,0,RO,118
2023,4,0,RR,32
2023,4,0,RS,517
2023,4,0,SC,281
2023,4,0,SE,242
2023,4,0,SP,1240
2023,4,0,TO,102
2023,4,1,AC,2616
2023,4,1,AL,9568
2023,4,1,AM,9755
2023,4,1,AP,2919
2023,4,1,BA,37852
2023,4,1,CE,24604
2023,4,1,DF,7513
2023,4,1,ES,8491
2023,4,1,GO,13240
2023,4,1,MA,19329
2023,4,1,MG,38982
2023,4,1,MS,4040
2023,4,1,MT,5883
2023,4,1,PA,24755
2023,4,1,PB,12944
2023,4,1,PE,22951
2023,4,1,PI,11429
2023,4,1,PR,13773
2023,4,1,RJ,34055
2023,4,1,RN,11626
2023,4,1,RO,3179
2023,4,1,RR,1041
2023,4,1,RS,18318
2023,4,1,SC,7876
2023,4,1,SE,7318
2023,4,1,SP,56605
2023,4,1,TO,3295
2023,4,2,AC,38
2023,4,2,AL,118
2023,4,2,AM,53
2023,4,2,AP,21
2023,4,2,BA,282
2023,4,2,CE,135
2023,4,2,DF,39
2023,4,2,ES,64
2023,4,2,GO,136
2023,4,2,MA,150
2023,4,2,MG,187
2023,4,2,MS,49
2023,4,2,MT,62
2023,4,2,PA,213
2023,4,2,PB,125
2023,4,2,PE,174
2023,4,2,PI,96
2023,4,2,PR,105
2023,4,2,RJ,132
2023,4,2,RN,82
2023,4,2,RO,79
2023,4,2,RR,8
2023,4,2,RS,100
2023,4,2,SC,65
2023,4,2,SE,40
2023,4,2,SP,261
2023,4,2,TO,29
2023,4,3,AC,24
2023,4,3,AL,73
2023,4,3,AM,73
2023,4,3,AP,13
2023,4,3,BA,258
2023,4,3,CE,153
2023,4,3,DF,61
2023,4,3,ES,52
2023,4,3,GO,109
2023,4,3,MA,147
2023,4,3,MG,219
2023,4,3,MS,29
2023,4,3,MT,52
2023,4,3,PA,120
2023,4,3,PB,66
2023,4,3,PE,147
2023,4,3,PI,52
2023,4,3,PR,81
2023,4,3,RJ,208
2023,4,3,RN,64
2023,4,3,RO,20
2023,4,3,RR,8
2023,4,3,RS,113
2023,4,3,SC,57
2023,4,3,SE,32
2023,4,3,SP,377
2023,4,3,TO,22
2023,4,4,AL,2
2023,4,4,AM,4
2023,4,4,BA,3
2023,4,4,CE,5
2023,4,4,DF,2
2023,4,4,GO,2
2023,4,4,MA,7
2023,4,4,MG,4
2023,4,4,MS,1
2023,4,4,MT,3
2023,4,4,PA,5
2023,4,4,PB,1
2023,4,4,PE,3
2023,4,4,PI,1
2023,4,4,PR,3
2023,4,4,RJ,1
2023,4,4,RN,2
2023,4,4,RO,3
2023,4,4,RS,1
2023,4,4,SC,3
2023,4,4,SE,3
2023,4,4,SP,7
2023,4,4,TO,2
2023,5,0,AC,85
2023,5,0,AL,196
2023,5,0,AM,179
2023,5,0,AP,75
2023,5,0,BA,814
2023,5,0,CE,483
2023,5,0,DF,117
2023,5,0,ES,105
2023,5,0,GO,259
2023,5,0,MA,408
2023,5,0,MG,464
2023,5,0,MS,83
2023,5,0,MT,125
2023,5,0,PA,599
2023,5,0,PB,259
2023,5,0,PE,353
2023,5,0,PI,258
2023,5,0,PR,270
2023,5,0,RJ,360
2023,5,0,RN,225
2023,5,0,RO,56
2023,5,0,RR,22
2023,5,0,RS,375
2023,5,0,SC,154
2023,5,0,SE,133
2023,5,0,SP,658
2023,5,0,TO,65
2023,5,1,AC,1870
2023,5,1,AL,6373
2023,5,1,AM,5908
2023,5,1,AP,2150
2023,5,1,BA,26065
2023,5,1,CE,13788
2023,5,1,DF,4794
2023,5,1,ES,4558
2023,5,1,GO,7404
2023,5,1,MA,12363
2023,5,1,MG,24687
2023,5,1,MS,2389
2023,5,1,MT,3269
2023,5,1,PA,17504
2023,5,1,PB,8950
2023,5,1,PE,14639
2023,5,1,PI,7395
2023,5,1,PR,7624
2023,5,1,RJ,21016
2023,5,1,RN,8363
2023,5,1,RO,1837
2023,5,1,RR,638
2023,5,1,RS,11119
2023,5,1,SC,3954
2023,5,1,SE,4959
2023,5,1,SP,30081
2023,5,1,TO,2025
2023,5,2,AC,45
2023,5,2,AL,134
2023,5,2,AM,50
2023,5,2,AP,21
2023,5,2,BA,336
2023,5,2,CE,129
2023,5,2,DF,50
2023,5,2,ES,76
2023,5,2,GO,136
2023,5,2,MA,143
2023,5,2,MG,226
2023,5,2,MS,45
2023,5,2,MT,49
2023,5,2,PA,203
2023,5,2,PB,163
2023,5,2,PE,157
2023,5,2,PI,83
2023,5,2,PR,98
2023,5,2,RJ,149
2023,5,2,RN,103
2023,5,2,RO,64
2023,5,2,RR,10
2023,5,2,RS,92
2023,5,2,SC,57
2023,5,2,SE,57
2023,5,2,SP,301
2023,5,2,TO,34
2023,5,3,AC,15
2023,5,3,AL,39
2023,5,3,AM,39
2023,5,3,AP,14
2023,5,3,BA,146
2023,5,3,CE,73
2023,5,3,DF,31
2023,5,3,ES,29
2023,5,3,GO,39
2023,5,3,MA,72
2023,5,3,MG,141
2023,5,3,MS,11
2023,5,3,MT,18
2023,5,3,PA,75
2023,5,3,PB,53
2023,5,3,PE,82
2023,5,3,PI,31
2023,5,3,PR,54
2023,5,3,RJ,122
2023,5,3,RN,46
2023,5,3,RO,7
2023,5,3,RR,5
2023,5,3,RS,60
2023,5,3,SC,21
2023,5,3,SE,36
2023,5,3,SP,157
2023,5,3,TO,12
