NU_ANO,TP_ESTADO_CIVIL,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2019,2,2,SP,1163
2019,2,2,TO,34
2019,2,3,AC,55
2019,2,3,AL,125
2019,2,3,AM,76
2019,2,3,AP,19
2019,2,3,BA,307
2019,2,3,CE,369
2019,2,3,DF,58
2019,2,3,ES,122
2019,2,3,GO,246
2019,2,3,MA,233
2019,2,3,MG,502
2019,2,3,MS,109
2019,2,3,MT,130
2019,2,3,PA,163
2019,2,3,PB,195
2019,2,3,PE,319
2019,2,3,PI,126
2019,2,3,PR,300
2019,2,3,RJ,239
2019,2,3,RN,102
2019,2,3,RO,139
2019,2,3,RR,7
2019,2,3,RS,231
2019,2,3,SC,239
2019,2,3,SE,57
2019,2,3,SP,853
2019,2,3,TO,71
2019,2,4,AC,79
2019,2,4,AL,158
2019,2,4,AM,97
2019,2,4,AP,23
2019,2,4,BA,490
2019,2,4,CE,307
2019,2,4,DF,69
2019,2,4,ES,140
2019,2,4,GO,270
2019,2,4,MA,266
2019,2,4,MG,468
2019,2,4,MS,119
2019,2,4,MT,153
2019,2,4,PA,243
2019,2,4,PB,229
2019,2,4,PE,329
2019,2,4,PI,187
2019,2,4,PR,252
2019,2,4,RJ,241
2019,2,4,RN,111
2019,2,4,RO,201
2019,2,4,RR,12
2019,2,4,RS,192
2019,2,4,SC,132
2019,2,4,SE,95
2019,2,4,SP,640
2019,2,4,TO,85
2019,2,5,AC,119
2019,2,5,AL,206
2019,2,5,AM,130
2019,2,5,AP,48
2019,2,5,BA,642
2019,2,5,CE,350
2019,2,5,DF,120
2019,2,5,ES,183
2019,2,5,GO,295
2019,2,5,MA,349
2019,2,5,MG,620
2019,2,5,MS,127
2019,2,5,MT,176
2019,2,5,PA,339
2019,2,5,PB,261
2019,2,5,PE,367
2019,2,5,PI,192
2019,2,5,PR,275
2019,2,5,RJ,333
2019,2,5,RN,182
2019,2,5,RO,226
2019,2,5,RR,19
2019,2,5,RS,216
2019,2,5,SC,103
2019,2,5,SE,110
2019,2,5,SP,820
2019,2,5,TO,125
2019,2,6,AC,149
2019,2,6,AL,259
2019,2,6,AM,174
2019,2,6,AP,47
2019,2,6,BA,741
2019,2,6,CE,412
2019,2,6,DF,158
2019,2,6,ES,191
2019,2,6,GO,382
2019,2,6,MA,405
2019,2,6,MG,771
2019,2,6,MS,179
2019,2,6,MT,204
2019,2,6,PA,496
2019,2,6,PB,339
2019,2,6,PE,459
2019,2,6,PI,242
2019,2,6,PR,353
2019,2,6,RJ,452
2019,2,6,RN,245
2019,2,6,RO,273
2019,2,6,RR,25
2019,2,6,RS,280
2019,2,6,SC,149
2019,2,6,SE,108
2019,2,6,SP,1098
2019,2,6,TO,94
2019,2,6,AC,180
2019,2,6,AL,374
2019,2,6,AM,230
2019,2,6,AP,60
2019,2,6,BA,950
2019,2,6,CE,461
2019,2,6,DF,213
2019,2,6,ES,295
2019,2,6,GO,460
2019,2,6,MA,457
2019,2,6,MG,1044
2019,2,6,MS,194
2019,2,6,MT,263
2019,2,6,PA,632
2019,2,6,PB,408
2019,2,6,PE,576
2019,2,6,PI,268
2019,2,6,PR,462
2019,2,6,RJ,582
2019,2,6,RN,313
2019,2,6,RO,305
2019,2,6,RR,27
2019,2,6,RS,361
2019,2,6,SC,164
2019,2,6,SE,147
2019,2,6,SP,1359
2019,2,6,TO,154
2019,2,6,AC,187
2019,2,6,AL,379
2019,2,6,AM,301
2019,2,6,AP,75
2019,2,6,BA,1076
2019,2,6,CE,566
2019,2,6,DF,278
2019,2,6,ES,319
2019,2,6,GO,537
2019,2,6,MA,541
2019,2,6,MG,1191
2019,2,6,MS,268
2019,2,6,MT,276
2019,2,6,PA,766
2019,2,6,PB,509
2019,2,6,PE,731
2019,2,6,PI,318
2019,2,6,PR,546
2019,2,6,RJ,689
2019,2,6,RN,367
2019,2,6,RO,417
2019,2,6,RR,38
2019,2,6,RS,409
2019,2,6,SC,211
2019,2,6,SE,171
2019,2,6,SP,1590
2019,2,6,TO,155
2019,2,6,AC,245
2019,2,6,AL,446
2019,2,6,AM,342
2019,2,6,AP,89
2019,2,6,BA,1233
2019,2,6,CE,620
2019,2,6,DF,327
2019,2,6,ES,392
2019,2,6,GO,563
2019,2,6,MA,600
2019,2,6,MG,1402
2019,2,6,MS,284
2019,2,6,MT,304
2019,2,6,PA,791
2019,2,6,PB,620
2019,2,6,PE,824
2019,2,6,PI,350
2019,2,6,PR,612
2019,2,6,RJ,916
2019,2,6,RN,435
2019,2,6,RO,395
2019,2,6,RR,51
2019,2,6,RS,466
2019,2,6,SC,226
2019,2,6,SE,229
2019,2,6,SP,1847
2019,2,6,TO,161
2019,2,6,AC,242
2019,2,6,AL,439
2019,2,6,AM,358
2019,2,6,AP,120
2019,2,6,BA,1275
2019,2,6,CE,649
2019,2,6,DF,315
2019,2,6,ES,446
2019,2,6,GO,574
2019,2,6,MA,629
2019,2,6,MG,1452
2019,2,6,MS,286
2019,2,6,MT,328
2019,2,6,PA,849
2019,2,6,PB,530
2019,2,6,PE,847
2019,2,6,PI,348
2019,2,6,PR,622
2019,2,6,RJ,1003
2019,2,6,RN,460
2019,2,6,RO,428
2019,2,6,RR,43
2019,2,6,RS,534
2019,2,6,SC,229
2019,2,6,SE,204
2019,2,6,SP,1836
2019,2,6,TO,186
2019,2,6,AC,1148
2019,2,6,AL,2137
2019,2,6,AM,2022
2019,2,6,AP,615
2019,2,6,BA,6203
2019,2,6,CE,3548
2019,2,6,DF,1597
2019,2,6,ES,2183
2019,2,6,GO,2763
2019,2,6,MA,3382
2019,2,6,MG,8073
2019,2,6,MS,1557
2019,2,6,MT,1506
2019,2,6,PA,4797
2019,2,6,PB,3362
2019,2,6,PE,4526
2019,2,6,PI,1788
2019,2,6,PR,3262
2019,2,6,RJ,5046
2019,2,6,RN,2339
2019,2,6,RO,1853
2019,2,6,RR,230
2019,2,6,RS,2461
2019,2,6,SC,1160
2019,2,6,SE,1124
2019,2,6,SP,9344
2019,2,6,TO,793
2019,2,6,AC,1054
2019,2,6,AL,1890
2019,2,6,AM,2070
2019,2,6,AP,630
2019,2,6,BA,6319
2019,2,6,CE,3620
2019,2,6,DF,1548
2019,2,6,ES,2048
2019,2,6,GO,2407
2019,2,6,MA,3307
2019,2,6,MG,7719
2019,2,6,MS,1446
2019,2,6,MT,1430
2019,2,6,PA,4846
2019,2,6,PB,3145
2019,2,6,PE,4179
2019,2,6,PI,1884
2019,2,6,PR,2714
2019,2,6,RJ,4658
2019,2,6,RN,2491
2019,2,6,RO,1643
2019,2,6,RR,199
2019,2,6,RS,2393
2019,2,6,SC,997
2019,2,6,SE,1125
2019,2,6,SP,8793
2019,2,6,TO,628
2019,2,6,AC,782
2019,2,6,AL,1385
2019,2,6,AM,1943
2019,2,6,AP,617
2019,2,6,BA,5527
2019,2,6,CE,2694
2019,2,6,DF,1467
2019,2,6,ES,1714
2019,2,6,GO,1958
2019,2,6,MA,2520
2019,2,6,MG,6955
2019,2,6,MS,1186
2019,2,6,MT,1302
2019,2,6,PA,4171
2019,2,6,PB,2482
2019,2,6,PE,3388
2019,2,6,PI,1459
2019,2,6,PR,2220
2019,2,6,RJ,4361
2019,2,6,RN,1944
2019,2,6,RO,1252
2019,2,6,RR,158
2019,2,6,RS,2235
2019,2,6,SC,785
2019,2,6,SE,880
2019,2,6,SP,7618
2019,2,6,TO,496
2019,2,6,AC,432
2019,2,6,AL,854
2019,2,6,AM,1200
2019,2,6,AP,405
2019,2,6,BA,3325
2019,2,6,CE,1714
2019,2,6,DF,1074
2019,2,6,ES,1163
2019,2,6,GO,1261
2019,2,6,MA,1449
2019,2,6,MG,4553
2019,2,6,MS,724
2019,2,6,MT,903
2019,2,6,PA,2861
2019,2,6,PB,1396
2019,2,6,PE,2289
2019,2,6,PI,992
2019,2,6,PR,1472
2019,2,6,RJ,3305
2019,2,6,RN,1222
2019,2,6,RO,724
2019,2,6,RR,93
2019,2,6,RS,1542
2019,2,6,SC,518
2019,2,6,SE,581
2019,2,6,SP,5274
2019,2,6,TO,282
2019,2,6,AC,177
2019,2,6,AL,499
2019,2,6,AM,731
2019,2,6,AP,216
2019,2,6,BA,2122
2019,2,6,CE,1061
2019,2,6,DF,778
2019,2,6,ES,706
2019,2,6,GO,754
2019,2,6,MA,853
2019,2,6,MG,3038
2019,2,6,MS,420
2019,2,6,MT,552
2019,2,6,PA,1616
2019,2,6,PB,777
2019,2,6,PE,1481
2019,2,6,PI,637
2019,2,6,PR,824
2019,2,6,RJ,2484
2019,2,6,RN,761
2019,2,6,RO,327
2019,2,6,RR,52
2019,2,6,RS,1032
2019,2,6,SC,316
2019,2,6,SE,381
2019,2,6,SP,3506
2019,2,6,TO,139
2019,2,6,AC,66
2019,2,6,AL,241
2019,2,6,AM,322
2019,2,6,AP,117
2019,2,6,BA,1158
2019,2,6,CE,683
2019,2,6,DF,408
2019,2,6,ES,383
2019,2,6,GO,376
2019,2,6,MA,433
2019,2,6,MG,1813
2019,2,6,MS,206
2019,2,6,MT,262
2019,2,6,PA,835
2019,2,6,PB,442
2019,2,6,PE,781
2019,2,6,PI,356
2019,2,6,PR,427
2019,2,6,RJ,1613
2019,2,6,RN,397
2019,2,6,RO,161
2019,2,6,RR,14
2019,2,6,RS,696
2019,2,6,SC,155
2019,2,6,SE,182
2019,2,6,SP,1971
2019,2,6,TO,55
2019,2,6,AC,20
2019,2,6,AL,105
2019,2,6,AM,146
2019,2,6,AP,61
2019,2,6,BA,479
2019,2,6,CE,293
2019,2,6,DF,175
2019,2,6,ES,167
2019,2,6,GO,136
2019,2,6,MA,180
2019,2,6,MG,877
2019,2,6,MS,98
2019,2,6,MT,120
2019,2,6,PA,353
2019,2,6,PB,176
2019,2,6,PE,362
2019,2,6,PI,153
2019,2,6,PR,172
2019,2,6,RJ,929
2019,2,6,RN,210
2019,2,6,RO,66
2019,2,6,RR,11
2019,2,6,RS,354
2019,2,6,SC,76
2019,2,6,SE,77
2019,2,6,SP,887
2019,2,6,TO,25
2019,2,6,AC,5
2019,2,6,AL,22
2019,2,6,AM,44
2019,2,6,AP,26
2019,2,6,BA,196
2019,2,6,CE,76
2019,2,6,DF,55
2019,2,6,ES,57
2019,2,6,GO,53
2019,2,6,MA,56
2019,2,6,MG,330
2019,2,6,MS,35
2019,2,6,MT,31
2019,2,6,PA,126
2019,2,6,PB,62
2019,2,6,PE,130
2019,2,6,PI,54
2019,2,6,PR,75
2019,2,6,RJ,396
2019,2,6,RN,64
2019,2,6,RO,17
2019,2,6,RR,3
2019,2,6,RS,137
2019,2,6,SC,26
2019,2,6,SE,26
2019,2,6,SP,363
2019,2,6,TO,12
2019,2,6,AC,2
2019,2,6,AL,6
2019,2,6,AM,13
2019,2,6,AP,4
2019,2,6,BA,69
2019,2,6,CE,39
2019,2,6,DF,28
2019,2,6,ES,28
2019,2,6,GO,18
2019,2,6,MA,24
2019,2,6,MG,118
2019,2,6,MS,15
2019,2,6,MT,9
2019,2,6,PA,37
2019,2,6,PB,24
2019,2,6,PE,55
2019,2,6,PI,14
2019,2,6,PR,27
2019,2,6,RJ,134
2019,2,6,RN,16
2019,2,6,RO,8
2019,2,6,RS,43
2019,2,6,SC,11
2019,2,6,SE,11
2019,2,6,SP,121
2019,2,6,TO,1
2019,2,6,AM,3
2019,2,6,AP,2
2019,2,6,BA,27
2019,2,6,CE,10
2019,2,6,DF,11
2019,2,6,ES,6
2019,2,6,GO,3
2019,2,6,MA,6
2019,2,6,MG,37
2019,2,6,MS,3
2019,2,6,MT,8
2019,2,6,PA,12
2019,2,6,PB,7
2019,2,6,PE,19
2019,2,6,PI,5
2019,2,6,PR,7
2019,2,6,RJ,54
2019,2,6,RN,7
2019,2,6,RO,4
2019,2,6,RS,22
2019,2,6,SC,5
2019,2,6,SE,4
2019,2,6,SP,41
2019,2,6,TO,1
2019,3,1,AC,8
2019,3,1,AL,15
2019,3,1,AM,21
2019,3,1,AP,12
2019,3,1,BA,143
2019,3,1,CE,105
2019,3,1,DF,41
2019,3,1,ES,20
2019,3,1,GO,116
2019,3,1,MA,89
2019,3,1,MG,191
2019,3,1,MS,31
2019,3,1,MT,42
2019,3,1,PA,86
2019,3,1,PB,47
2019,3,1,PE,105
2019,3,1,PI,38
2019,3,1,PR,95
2019,3,1,RJ,97
2019,3,1,RN,27
2019,3,1,RO,17
2019,3,1,RR,6
2019,3,1,RS,57
2019,3,1,SC,60
2019,3,1,SE,30
2019,3,1,SP,332
2019,3,1,TO,25
2019,3,2,AC,24
2019,3,2,AL,57
2019,3,2,AM,82
2019,3,2,AP,17
2019,3,2,BA,227
2019,3,2,CE,202
2019,3,2,DF,90
2019,3,2,ES,77
2019,3,2,GO,179
2019,3,2,MA,147
2019,3,2,MG,404
2019,3,2,MS,67
2019,3,2,MT,79
2019,3,2,PA,141
2019,3,2,PB,79
2019,3,2,PE,181
2019,3,2,PI,63
2019,3,2,PR,254
2019,3,2,RJ,242
2019,3,2,RN,43
2019,3,2,RO,28
2019,3,2,RR,15
2019,3,2,RS,167
2019,3,2,SC,142
2019,3,2,SE,41
2019,3,2,SP,1308
2019,3,2,TO,33
2019,3,3,AC,29
2019,3,3,AL,59
2019,3,3,AM,101
2019,3,3,AP,38
2019,3,3,BA,242
2019,3,3,CE,237
2019,3,3,DF,116
2019,3,3,ES,89
2019,3,3,GO,189
2019,3,3,MA,190
2019,3,3,MG,435
2019,3,3,MS,53
2019,3,3,MT,88
2019,3,3,PA,157
2019,3,3,PB,76
2019,3,3,PE,215
2019,3,3,PI,75
2019,3,3,PR,207
2019,3,3,RJ,378
2019,3,3,RN,53
2019,3,3,RO,47
2019,3,3,RR,21
2019,3,3,RS,263
2019,3,3,SC,174
2019,3,3,SE,49
2019,3,3,SP,838
2019,3,3,TO,64
2019,3,4,AC,25
2019,3,4,AL,48
2019,3,4,AM,68
2019,3,4,AP,26
2019,3,4,BA,230
2019,3,4,CE,138
2019,3,4,DF,91
2019,3,4,ES,67
2019,3,4,GO,106
2019,3,4,MA,148
2019,3,4,MG,305
2019,3,4,MS,39
2019,3,4,MT,67
2019,3,4,PA,146
2019,3,4,PB,50
2019,3,4,PE,152
2019,3,4,PI,53
2019,3,4,PR,107
2019,3,4,RJ,270
2019,3,4,RN,53
2019,3,4,RO,32
2019,3,4,RR,13
2019,3,4,RS,140
2019,3,4,SC,68
2019,3,4,SE,46
2019,3,4,SP,425
2019,3,4,TO,27
2019,3,5,AC,15
2019,3,5,AL,43
2019,3,5,AM,62
2019,3,5,AP,27
2019,3,5,BA,163
2019,3,5,CE,99
2019,3,5,DF,46
2019,3,5,ES,48
2019,3,5,GO,75
2019,3,5,MA,130
2019,3,5,MG,203
2019,3,5,MS,36
2019,3,5,MT,42
2019,3,5,PA,117
2019,3,5,PB,47
2019,3,5,PE,87
2019,3,5,PI,39
2019,3,5,PR,73
2019,3,5,RJ,160
2019,3,5,RN,41
2019,3,5,RO,31
2019,3,5,RR,13
2019,3,5,RS,96
2019,3,5,SC,28
2019,3,5,SE,24
2019,3,5,SP,266
2019,3,5,TO,30
2019,3,6,AC,23
2019,3,6,AL,43
2019,3,6,AM,40
2019,3,6,AP,18
2019,3,6,BA,124
2019,3,6,CE,76
2019,3,6,DF,40
2019,3,6,ES,33
2019,3,6,GO,80
2019,3,6,MA,95
2019,3,6,MG,160
2019,3,6,MS,29
2019,3,6,MT,42
2019,3,6,PA,85
2019,3,6,PB,40
2019,3,6,PE,87
2019,3,6,PI,41
2019,3,6,PR,64
2019,3,6,RJ,123
2019,3,6,RN,35
2019,3,6,RO,35
2019,3,6,RR,5
2019,3,6,RS,85
2019,3,6,SC,23
2019,3,6,SE,15
2019,3,6,SP,230
2019,3,6,TO,28
2019,3,6,AC,20
2019,3,6,AL,50
2019,3,6,AM,39
2019,3,6,AP,11
2019,3,6,BA,115
2019,3,6,CE,71
2019,3,6,DF,34
2019,3,6,ES,34
2019,3,6,GO,56
2019,3,6,MA,82
2019,3,6,MG,126
2019,3,6,MS,37
2019,3,6,MT,34
2019,3,6,PA,88
2019,3,6,PB,54
2019,3,6,PE,63
2019,3,6,PI,39
2019,3,6,PR,65
2019,3,6,RJ,92
2019,3,6,RN,33
2019,3,6,RO,42
2019,3,6,RR,9
2019,3,6,RS,69
2019,3,6,SC,27
2019,3,6,SE,25
2019,3,6,SP,229
2019,3,6,TO,19
2019,3,6,AC,22
2019,3,6,AL,51
2019,3,6,AM,41
2019,3,6,AP,13
2019,3,6,BA,119
2019,3,6,CE,74
2019,3,6,DF,48
2019,3,6,ES,39
2019,3,6,GO,75
2019,3,6,MA,85
2019,3,6,MG,182
2019,3,6,MS,31
2019,3,6,MT,51
2019,3,6,PA,84
2019,3,6,PB,69
2019,3,6,PE,92
2019,3,6,PI,45
2019,3,6,PR,90
2019,3,6,RJ,97
2019,3,6,RN,38
2019,3,6,RO,51
2019,3,6,RR,12
2019,3,6,RS,84
2019,3,6,SC,27
2019,3,6,SE,31
2019,3,6,SP,279
2019,3,6,TO,18
2019,3,6,AC,30
2019,3,6,AL,46
2019,3,6,AM,34
2019,3,6,AP,13
2019,3,6,BA,122
2019,3,6,CE,69
2019,3,6,DF,41
2019,3,6,ES,45
2019,3,6,GO,88
2019,3,6,MA,72
2019,3,6,MG,202
2019,3,6,MS,38
2019,3,6,MT,51
2019,3,6,PA,83
2019,3,6,PB,74
2019,3,6,PE,112
2019,3,6,PI,34
2019,3,6,PR,90
2019,3,6,RJ,96
2019,3,6,RN,51
2019,3,6,RO,62
2019,3,6,RR,9
2019,3,6,RS,73
2019,3,6,SC,28
2019,3,6,SE,24
2019,3,6,SP,276
2019,3,6,TO,20
2019,3,6,AC,35
2019,3,6,AL,61
2019,3,6,AM,33
2019,3,6,AP,16
2019,3,6,BA,129
2019,3,6,CE,72
2019,3,6,DF,38
2019,3,6,ES,55
2019,3,6,GO,75
2019,3,6,MA,89
2019,3,6,MG,180
2019,3,6,MS,43
2019,3,6,MT,45
2019,3,6,PA,90
2019,3,6,PB,74
2019,3,6,PE,105
2019,3,6,PI,46
2019,3,6,PR,111
2019,3,6,RJ,111
2019,3,6,RN,59
2019,3,6,RO,67
2019,3,6,RR,9
2019,3,6,RS,76
2019,3,6,SC,39
2019,3,6,SE,35
2019,3,6,SP,303
2019,3,6,TO,28
2019,3,6,AC,166
2019,3,6,AL,281
2019,3,6,AM,265
2019,3,6,AP,76
2019,3,6,BA,682
2019,3,6,CE,394
2019,3,6,DF,248
2019,3,6,ES,310
2019,3,6,GO,516
2019,3,6,MA,431
2019,3,6,MG,1101
2019,3,6,MS,252
2019,3,6,MT,263
2019,3,6,PA,508
2019,3,6,PB,485
2019,3,6,PE,661
2019,3,6,PI,248
2019,3,6,PR,508
2019,3,6,RJ,594
2019,3,6,RN,303
2019,3,6,RO,325
2019,3,6,RR,43
2019,3,6,RS,442
2019,3,6,SC,211
2019,3,6,SE,156
2019,3,6,SP,1665
2019,3,6,TO,121
2019,3,6,AC,184
2019,3,6,AL,316
2019,3,6,AM,266
2019,3,6,AP,83
2019,3,6,BA,850
2019,3,6,CE,514
2019,3,6,DF,278
2019,3,6,ES,373
2019,3,6,GO,477
2019,3,6,MA,447
2019,3,6,MG,1320
2019,3,6,MS,291
2019,3,6,MT,278
2019,3,6,PA,628
2019,3,6,PB,533
2019,3,6,PE,687
2019,3,6,PI,285
2019,3,6,PR,482
2019,3,6,RJ,735
2019,3,6,RN,371
2019,3,6,RO,282
2019,3,6,RR,37
2019,3,6,RS,532
2019,3,6,SC,191
2019,3,6,SE,234
2019,3,6,SP,1730
2019,3,6,TO,91
2019,3,6,AC,164
2019,3,6,AL,250
2019,3,6,AM,303
2019,3,6,AP,98
2019,3,6,BA,897
2019,3,6,CE,471
2019,3,6,DF,293
2019,3,6,ES,336
2019,3,6,GO,454
2019,3,6,MA,410
2019,3,6,MG,1494
2019,3,6,MS,285
2019,3,6,MT,293
2019,3,6,PA,579
2019,3,6,PB,494
2019,3,6,PE,675
2019,3,6,PI,272
2019,3,6,PR,488
2019,3,6,RJ,817
2019,3,6,RN,341
2019,3,6,RO,251
2019,3,6,RR,35
2019,3,6,RS,533
2019,3,6,SC,183
2019,3,6,SE,220
2019,3,6,SP,1960
2019,3,6,TO,98
2019,3,6,AC,90
2019,3,6,AL,198
2019,3,6,AM,225
2019,3,6,AP,74
2019,3,6,BA,712
2019,3,6,CE,328
2019,3,6,DF,259
2019,3,6,ES,257
2019,3,6,GO,323
2019,3,6,MA,283
2019,3,6,MG,1186
2019,3,6,MS,191
2019,3,6,MT,200
2019,3,6,PA,455
2019,3,6,PB,322
2019,3,6,PE,492
2019,3,6,PI,177
2019,3,6,PR,383
2019,3,6,RJ,761
2019,3,6,RN,268
2019,3,6,RO,160
2019,3,6,RR,25
2019,3,6,RS,504
2019,3,6,SC,139
2019,3,6,SE,170
2019,3,6,SP,1534
2019,3,6,TO,55
2019,3,6,AC,48
2019,3,6,AL,137
2019,3,6,AM,185
2019,3,6,AP,60
2019,3,6,BA,564
2019,3,6,CE,242
2019,3,6,DF,216
2019,3,6,ES,215
2019,3,6,GO,212
2019,3,6,MA,178
2019,3,6,MG,981
2019,3,6,MS,129
2019,3,6,MT,164
2019,3,6,PA,327
2019,3,6,PB,221
2019,3,6,PE,373
2019,3,6,PI,119
2019,3,6,PR,279
2019,3,6,RJ,706
2019,3,6,RN,196
2019,3,6,RO,106
2019,3,6,RR,14
2019,3,6,RS,439
2019,3,6,SC,102
2019,3,6,SE,118
2019,3,6,SP,1179
2019,3,6,TO,44
2019,3,6,AC,27
2019,3,6,AL,64
2019,3,6,AM,108
2019,3,6,AP,31
2019,3,6,BA,337
2019,3,6,CE,160
2019,3,6,DF,145
2019,3,6,ES,112
2019,3,6,GO,137
2019,3,6,MA,109
2019,3,6,MG,635
2019,3,6,MS,83
2019,3,6,MT,98
2019,3,6,PA,229
2019,3,6,PB,159
2019,3,6,PE,247
2019,3,6,PI,92
2019,3,6,PR,170
2019,3,6,RJ,583
2019,3,6,RN,135
2019,3,6,RO,46
2019,3,6,RR,2
2019,3,6,RS,328
2019,3,6,SC,70
2019,3,6,SE,67
2019,3,6,SP,856
2019,3,6,TO,15
2019,3,6,AC,9
2019,3,6,AL,35
2019,3,6,AM,53
2019,3,6,AP,18
2019,3,6,BA,195
2019,3,6,CE,68
2019,3,6,DF,81
2019,3,6,ES,70
2019,3,6,GO,64
2019,3,6,MA,53
2019,3,6,MG,338
2019,3,6,MS,33
2019,3,6,MT,48
2019,3,6,PA,97
2019,3,6,PB,76
2019,3,6,PE,121
2019,3,6,PI,50
2019,3,6,PR,72
2019,3,6,RJ,401
2019,3,6,RN,62
2019,3,6,RO,28
2019,3,6,RR,7
2019,3,6,RS,219
2019,3,6,SC,54
2019,3,6,SE,27
2019,3,6,SP,430
2019,3,6,TO,12
2019,3,6,AC,2
2019,3,6,AL,7
2019,3,6,AM,19
2019,3,6,AP,4
2019,3,6,BA,86
2019,3,6,CE,33
2019,3,6,DF,37
2019,3,6,ES,31
2019,3,6,GO,25
2019,3,6,MA,22
2019,3,6,MG,138
2019,3,6,MS,15
2019,3,6,MT,29
2019,3,6,PA,35
2019,3,6,PB,27
2019,3,6,PE,59
2019,3,6,PI,22
2019,3,6,PR,29
2019,3,6,RJ,189
2019,3,6,RN,23
2019,3,6,RO,8
2019,3,6,RR,2
2019,3,6,RS,102
2019,3,6,SC,14
2019,3,6,SE,14
2019,3,6,SP,170
2019,3,6,TO,2
2019,3,6,AC,3
2019,3,6,AL,2
2019,3,6,AM,3
2019,3,6,AP,2
2019,3,6,BA,21
2019,3,6,CE,7
2019,3,6,DF,13
2019,3,6,ES,7
2019,3,6,GO,14
2019,3,6,MA,5
2019,3,6,MG,46
2019,3,6,MS,9
2019,3,6,MT,3
2019,3,6,PA,28
2019,3,6,PB,9
2019,3,6,PE,18
2019,3,6,PI,4
2019,3,6,PR,12
2019,3,6,RJ,58
2019,3,6,RN,7
2019,3,6,RR,1
2019,3,6,RS,28
2019,3,6,SC,6
2019,3,6,SE,6
2019,3,6,SP,52
2019,3,6,TO,2
2019,3,6,AL,1
2019,3,6,AM,1
2019,3,6,AP,2
2019,3,6,BA,11
2019,3,6,CE,6
2019,3,6,DF,7
2019,3,6,ES,2
2019,3,6,GO,2
2019,3,6,MG,11
2019,3,6,MS,1
2019,3,6,MT,1
2019,3,6,PA,5
2019,3,6,PB,1
2019,3,6,PE,5
2019,3,6,PI,3
2019,3,6,PR,4
2019,3,6,RJ,22
2019,3,6,RN,1
2019,3,6,RO,1
2019,3,6,RS,10
2019,3,6,SC,1
2019,3,6,SE,1
2019,3,6,SP,21
2019,3,6,TO,1
2019,4,1,BA,3
2019,4,1,CE,9
2019,4,1,GO,5
2019,4,1,MA,6
2019,4,1,MG,3
2019,4,1,MS,2
2019,4,1,PA,5
2019,4,1,PB,2
2019,4,1,PE,2
2019,4,1,PI,1
2019,4,1,PR,3
2019,4,1,RJ,2
2019,4,1,RO,1
2019,4,1,RS,4
2019,4,1,SP,9
2019,4,2,AC,2
2019,4,2,AM,2
2019,4,2,AP,1
2019,4,2,BA,5
2019,4,2,CE,9
2019,4,2,DF,2
2019,4,2,ES,3
2019,4,2,GO,3
2019,4,2,MA,7
2019,4,2,MG,11
2019,4,2,MS,2
2019,4,2,MT,3
2019,4,2,PA,2
2019,4,2,PB,1
2019,4,2,PE,4
2019,4,2,PI,2
2019,4,2,PR,4
2019,4,2,RJ,6
2019,4,2,RN,3
2019,4,2,RO,1
2019,4,2,RS,5
2019,4,2,SC,2
2019,4,2,SE,1
2019,4,2,SP,32
2019,4,2,TO,2
2019,4,3,AC,1
2019,4,3,AL,2
2019,4,3,AM,2
2019,4,3,AP,2
2019,4,3,BA,4
2019,4,3,CE,10
2019,4,3,ES,1
2019,4,3,GO,2
2019,4,3,MA,8
2019,4,3,MG,7
2019,4,3,MS,3
2019,4,3,MT,3
2019,4,3,PA,6
2019,4,3,PE,5
2019,4,3,PR,5
2019,4,3,RJ,8
2019,4,3,RO,2
2019,4,3,RS,8
2019,4,3,SE,2
2019,4,3,SP,20
2019,4,3,TO,1
2019,4,4,AC,1
2019,4,4,AM,4
2019,4,4,AP,1
2019,4,4,BA,7
2019,4,4,CE,10
2019,4,4,ES,1
2019,4,4,GO,1
2019,4,4,MA,6
2019,4,4,MG,6
2019,4,4,MS,1
2019,4,4,MT,2
2019,4,4,PA,3
2019,4,4,PB,4
2019,4,4,PE,3
2019,4,4,PR,2
2019,4,4,RJ,9
2019,4,4,RN,1
2019,4,4,RO,1
2019,4,4,RS,2
2019,4,4,SE,2
2019,4,4,SP,9
2019,4,4,TO,1
2019,4,5,AC,2
2019,4,5,AL,1
2019,4,5,AM,4
2019,4,5,BA,11
2019,4,5,CE,2
2019,4,5,GO,2
2019,4,5,MA,7
2019,4,5,MG,3
2019,4,5,MS,1
2019,4,5,PA,1
2019,4,5,PB,2
2019,4,5,PE,3
2019,4,5,PI,2
2019,4,5,RJ,3
2019,4,5,RN,1
2019,4,5,RO,2
2019,4,5,RS,5
2019,4,5,SC,2
2019,4,5,SE,1
2019,4,5,SP,7
2019,4,6,AL,2
2019,4,6,AM,1
2019,4,6,AP,1
2019,4,6,BA,1
2019,4,6,CE,5
2019,4,6,DF,1
2019,4,6,ES,2
2019,4,6,GO,3
2019,4,6,MA,5
2019,4,6,MG,8
2019,4,6,MS,2
2019,4,6,MT,1
2019,4,6,PA,1
2019,4,6,PB,2
2019,4,6,PE,2
2019,4,6,PI,3
2019,4,6,PR,4
2019,4,6,RJ,5
2019,4,6,RN,1
2019,4,6,RS,4
2019,4,6,SE,1
2019,4,6,SP,10
2019,4,6,AM,1
2019,4,6,BA,3
2019,4,6,CE,4
