NU_ANO,TP_ESTADO_CIVIL,TP_COR_RACA,SG_UF_PROVA,QTD
2023,1,1,RO,9180
2023,1,1,RR,2060
2023,1,1,RS,111043
2023,1,1,SC,61605
2023,1,1,SE,15196
2023,1,1,SP,322557
2023,1,1,TO,7256
2023,1,2,AC,2294
2023,1,2,AL,8788
2023,1,2,AM,4651
2023,1,2,AP,3504
2023,1,2,BA,79670
2023,1,2,CE,16605
2023,1,2,DF,8822
2023,1,2,ES,9512
2023,1,2,GO,15293
2023,1,2,MA,21213
2023,1,2,MG,42619
2023,1,2,MS,3052
2023,1,2,MT,7148
2023,1,2,PA,25208
2023,1,2,PB,10264
2023,1,2,PE,24744
2023,1,2,PI,12554
2023,1,2,PR,7492
2023,1,2,RJ,46003
2023,1,2,RN,8481
2023,1,2,RO,3118
2023,1,2,RR,708
2023,1,2,RS,10172
2023,1,2,SC,4024
2023,1,2,SE,8734
2023,1,2,SP,54043
2023,1,2,TO,4447
2023,1,3,AC,12448
2023,1,3,AL,39683
2023,1,3,AM,56958
2023,1,3,AP,15239
2023,1,3,BA,136479
2023,1,3,CE,130830
2023,1,3,DF,26858
2023,1,3,ES,26495
2023,1,3,GO,60057
2023,1,3,MA,91926
2023,1,3,MG,123236
2023,1,3,MS,16019
2023,1,3,MT,26337
2023,1,3,PA,124486
2023,1,3,PB,56553
2023,1,3,PE,95123
2023,1,3,PI,51893
2023,1,3,PR,36809
2023,1,3,RJ,82435
2023,1,3,RN,40245
2023,1,3,RO,16677
2023,1,3,RR,5004
2023,1,3,RS,19090
2023,1,3,SC,14901
2023,1,3,SE,32121
2023,1,3,SP,144066
2023,1,3,TO,16226
2023,1,4,AC,586
2023,1,4,AL,1860
2023,1,4,AM,1200
2023,1,4,AP,322
2023,1,4,BA,4734
2023,1,4,CE,2629
2023,1,4,DF,1010
2023,1,4,ES,635
2023,1,4,GO,3405
2023,1,4,MA,1992
2023,1,4,MG,3928
2023,1,4,MS,870
2023,1,4,MT,1016
2023,1,4,PA,3316
2023,1,4,PB,2020
2023,1,4,PE,3073
2023,1,4,PI,1709
2023,1,4,PR,2956
2023,1,4,RJ,2511
2023,1,4,RN,1303
2023,1,4,RO,611
2023,1,4,RR,95
2023,1,4,RS,465
2023,1,4,SC,633
2023,1,4,SE,1138
2023,1,4,SP,11169
2023,1,4,TO,749
2023,1,5,AC,232
2023,1,5,AL,578
2023,1,5,AM,3167
2023,1,5,AP,193
2023,1,5,BA,1933
2023,1,5,CE,1134
2023,1,5,DF,203
2023,1,5,ES,284
2023,1,5,GO,617
2023,1,5,MA,667
2023,1,5,MG,816
2023,1,5,MS,1053
2023,1,5,MT,382
2023,1,5,PA,1098
2023,1,5,PB,1056
2023,1,5,PE,2715
2023,1,5,PI,396
2023,1,5,PR,355
2023,1,5,RJ,603
2023,1,5,RN,323
2023,1,5,RO,272
2023,1,5,RR,533
2023,1,5,RS,279
2023,1,5,SC,253
2023,1,5,SE,310
2023,1,5,SP,1566
2023,1,5,TO,232
2023,2,0,AC,28
2023,2,0,AL,91
2023,2,0,AM,65
2023,2,0,AP,26
2023,2,0,BA,212
2023,2,0,CE,123
2023,2,0,DF,83
2023,2,0,ES,50
2023,2,0,GO,115
2023,2,0,MA,69
2023,2,0,MG,293
2023,2,0,MS,40
2023,2,0,MT,55
2023,2,0,PA,195
2023,2,0,PB,107
2023,2,0,PE,164
2023,2,0,PI,69
2023,2,0,PR,86
2023,2,0,RJ,203
2023,2,0,RN,105
2023,2,0,RO,22
2023,2,0,RR,5
2023,2,0,RS,77
2023,2,0,SC,47
2023,2,0,SE,51
2023,2,0,SP,200
2023,2,0,TO,16
2023,2,1,AC,278
2023,2,1,AL,1285
2023,2,1,AM,703
2023,2,1,AP,305
2023,2,1,BA,2269
2023,2,1,CE,2145
2023,2,1,DF,1425
2023,2,1,ES,1297
2023,2,1,GO,1706
2023,2,1,MA,1345
2023,2,1,MG,5948
2023,2,1,MS,978
2023,2,1,MT,910
2023,2,1,PA,1973
2023,2,1,PB,2360
2023,2,1,PE,3335
2023,2,1,PI,736
2023,2,1,PR,3450
2023,2,1,RJ,5091
2023,2,1,RN,2665
2023,2,1,RO,610
2023,2,1,RR,86
2023,2,1,RS,4424
2023,2,1,SC,1642
2023,2,1,SE,513
2023,2,1,SP,9965
2023,2,1,TO,222
2023,2,2,AC,220
2023,2,2,AL,772
2023,2,2,AM,331
2023,2,2,AP,219
2023,2,2,BA,6125
2023,2,2,CE,910
2023,2,2,DF,610
2023,2,2,ES,1042
2023,2,2,GO,961
2023,2,2,MA,1264
2023,2,2,MG,3456
2023,2,2,MS,285
2023,2,2,MT,561
2023,2,2,PA,1913
2023,2,2,PB,951
2023,2,2,PE,1786
2023,2,2,PI,781
2023,2,2,PR,526
2023,2,2,RJ,4159
2023,2,2,RN,803
2023,2,2,RO,356
2023,2,2,RR,39
2023,2,2,RS,655
2023,2,2,SC,331
2023,2,2,SE,567
2023,2,2,SP,3220
2023,2,2,TO,231
2023,2,3,AC,1325
2023,2,3,AL,3848
2023,2,3,AM,3340
2023,2,3,AP,1150
2023,2,3,BA,9898
2023,2,3,CE,6105
2023,2,3,DF,2129
2023,2,3,ES,2544
2023,2,3,GO,3432
2023,2,3,MA,4633
2023,2,3,MG,8344
2023,2,3,MS,1257
2023,2,3,MT,1936
2023,2,3,PA,10171
2023,2,3,PB,4953
2023,2,3,PE,6796
2023,2,3,PI,3086
2023,2,3,PR,2098
2023,2,3,RJ,6819
2023,2,3,RN,3660
2023,2,3,RO,1833
2023,2,3,RR,284
2023,2,3,RS,1090
2023,2,3,SC,955
2023,2,3,SE,1808
2023,2,3,SP,7804
2023,2,3,TO,870
2023,2,4,AC,52
2023,2,4,AL,167
2023,2,4,AM,59
2023,2,4,AP,16
2023,2,4,BA,318
2023,2,4,CE,180
2023,2,4,DF,98
2023,2,4,ES,70
2023,2,4,GO,188
2023,2,4,MA,105
2023,2,4,MG,311
2023,2,4,MS,46
2023,2,4,MT,77
2023,2,4,PA,212
2023,2,4,PB,195
2023,2,4,PE,257
2023,2,4,PI,95
2023,2,4,PR,97
2023,2,4,RJ,239
2023,2,4,RN,132
2023,2,4,RO,82
2023,2,4,RR,2
2023,2,4,RS,23
2023,2,4,SC,37
2023,2,4,SE,81
2023,2,4,SP,321
2023,2,4,TO,40
2023,2,5,AC,20
2023,2,5,AL,50
2023,2,5,AM,172
2023,2,5,AP,11
2023,2,5,BA,167
2023,2,5,CE,58
2023,2,5,DF,14
2023,2,5,ES,16
2023,2,5,GO,37
2023,2,5,MA,29
2023,2,5,MG,73
2023,2,5,MS,108
2023,2,5,MT,43
2023,2,5,PA,48
2023,2,5,PB,99
2023,2,5,PE,210
2023,2,5,PI,14
2023,2,5,PR,19
2023,2,5,RJ,51
2023,2,5,RN,23
2023,2,5,RO,24
2023,2,5,RR,30
2023,2,5,RS,17
2023,2,5,SC,13
2023,2,5,SE,15
2023,2,5,SP,80
2023,2,5,TO,10
2023,3,0,AC,7
2023,3,0,AL,26
2023,3,0,AM,20
2023,3,0,AP,7
2023,3,0,BA,62
2023,3,0,CE,50
2023,3,0,DF,23
2023,3,0,ES,13
2023,3,0,GO,36
2023,3,0,MA,18
2023,3,0,MG,86
2023,3,0,MS,6
2023,3,0,MT,10
2023,3,0,PA,42
2023,3,0,PB,33
2023,3,0,PE,49
2023,3,0,PI,22
2023,3,0,PR,33
2023,3,0,RJ,73
2023,3,0,RN,29
2023,3,0,RO,10
2023,3,0,RR,3
2023,3,0,RS,43
2023,3,0,SC,21
2023,3,0,SE,21
2023,3,0,SP,92
2023,3,0,TO,12
2023,3,1,AC,98
2023,3,1,AL,389
2023,3,1,AM,262
2023,3,1,AP,75
2023,3,1,BA,803
2023,3,1,CE,806
2023,3,1,DF,523
2023,3,1,ES,474
2023,3,1,GO,816
2023,3,1,MA,438
2023,3,1,MG,2265
2023,3,1,MS,394
2023,3,1,MT,342
2023,3,1,PA,631
2023,3,1,PB,726
2023,3,1,PE,1072
2023,3,1,PI,289
2023,3,1,PR,1464
2023,3,1,RJ,1977
2023,3,1,RN,740
2023,3,1,RO,211
2023,3,1,RR,50
2023,3,1,RS,1917
2023,3,1,SC,775
2023,3,1,SE,228
2023,3,1,SP,4665
2023,3,1,TO,104
2023,3,2,AC,66
2023,3,2,AL,224
2023,3,2,AM,137
2023,3,2,AP,46
2023,3,2,BA,1556
2023,3,2,CE,307
2023,3,2,DF,261
2023,3,2,ES,301
2023,3,2,GO,366
2023,3,2,MA,380
2023,3,2,MG,1098
2023,3,2,MS,106
2023,3,2,MT,196
2023,3,2,PA,442
2023,3,2,PB,238
2023,3,2,PE,546
2023,3,2,PI,240
2023,3,2,PR,182
2023,3,2,RJ,1260
2023,3,2,RN,189
2023,3,2,RO,110
2023,3,2,RR,18
2023,3,2,RS,269
2023,3,2,SC,116
2023,3,2,SE,194
2023,3,2,SP,1307
2023,3,2,TO,88
2023,3,3,AC,368
2023,3,3,AL,1000
2023,3,3,AM,993
2023,3,3,AP,216
2023,3,3,BA,2502
2023,3,3,CE,1709
2023,3,3,DF,789
2023,3,3,ES,722
2023,3,3,GO,1254
2023,3,3,MA,1303
2023,3,3,MG,2679
2023,3,3,MS,448
2023,3,3,MT,633
2023,3,3,PA,2083
2023,3,3,PB,1241
2023,3,3,PE,1894
2023,3,3,PI,850
2023,3,3,PR,659
2023,3,3,RJ,2140
2023,3,3,RN,902
2023,3,3,RO,527
2023,3,3,RR,115
2023,3,3,RS,416
2023,3,3,SC,310
2023,3,3,SE,606
2023,3,3,SP,2966
2023,3,3,TO,284
2023,3,4,AC,17
2023,3,4,AL,56
2023,3,4,AM,28
2023,3,4,AP,5
2023,3,4,BA,109
2023,3,4,CE,69
2023,3,4,DF,51
2023,3,4,ES,21
2023,3,4,GO,78
2023,3,4,MA,37
2023,3,4,MG,130
2023,3,4,MS,24
2023,3,4,MT,21
2023,3,4,PA,47
2023,3,4,PB,56
2023,3,4,PE,76
2023,3,4,PI,24
2023,3,4,PR,37
2023,3,4,RJ,60
2023,3,4,RN,27
2023,3,4,RO,15
2023,3,4,RR,5
2023,3,4,RS,9
2023,3,4,SC,13
2023,3,4,SE,21
2023,3,4,SP,173
2023,3,4,TO,16
2023,3,5,AC,7
2023,3,5,AL,15
2023,3,5,AM,48
2023,3,5,AP,1
2023,3,5,BA,35
2023,3,5,CE,20
2023,3,5,DF,6
2023,3,5,ES,10
2023,3,5,GO,14
2023,3,5,MA,17
2023,3,5,MG,32
2023,3,5,MS,17
2023,3,5,MT,6
2023,3,5,PA,15
2023,3,5,PB,30
2023,3,5,PE,70
2023,3,5,PI,4
2023,3,5,PR,10
2023,3,5,RJ,27
2023,3,5,RN,6
2023,3,5,RO,5
2023,3,5,RR,10
2023,3,5,RS,4
2023,3,5,SC,6
2023,3,5,SE,12
2023,3,5,SP,42
2023,3,5,TO,6
2023,4,0,AL,1
2023,4,0,BA,3
2023,4,0,CE,2
2023,4,0,DF,7
2023,4,0,ES,1
2023,4,0,GO,3
2023,4,0,MA,3
2023,4,0,MG,5
2023,4,0,MT,1
2023,4,0,PA,6
2023,4,0,PB,1
2023,4,0,PE,4
2023,4,0,PR,2
2023,4,0,RJ,10
2023,4,0,RN,2
2023,4,0,RS,7
2023,4,0,SC,1
2023,4,0,SE,1
2023,4,0,SP,8
2023,4,1,AC,1
2023,4,1,AL,36
2023,4,1,AM,20
2023,4,1,AP,6
2023,4,1,BA,53
2023,4,1,CE,70
2023,4,1,DF,25
2023,4,1,ES,43
2023,4,1,GO,53
2023,4,1,MA,24
2023,4,1,MG,157
2023,4,1,MS,26
2023,4,1,MT,23
2023,4,1,PA,47
2023,4,1,PB,47
2023,4,1,PE,71
2023,4,1,PI,16
2023,4,1,PR,91
2023,4,1,RJ,182
2023,4,1,RN,67
2023,4,1,RO,15
2023,4,1,RR,1
2023,4,1,RS,132
2023,4,1,SC,37
2023,4,1,SE,15
2023,4,1,SP,276
2023,4,1,TO,9
2023,4,2,AC,4
2023,4,2,AL,26
2023,4,2,AM,10
2023,4,2,AP,6
2023,4,2,BA,138
2023,4,2,CE,27
2023,4,2,DF,21
2023,4,2,ES,28
2023,4,2,GO,15
2023,4,2,MA,29
2023,4,2,MG,93
2023,4,2,MS,6
2023,4,2,MT,21
2023,4,2,PA,32
2023,4,2,PB,25
2023,4,2,PE,49
2023,4,2,PI,19
2023,4,2,PR,22
2023,4,2,RJ,164
2023,4,2,RN,11
2023,4,2,RO,7
2023,4,2,RS,32
2023,4,2,SC,4
2023,4,2,SE,15
2023,4,2,SP,85
2023,4,2,TO,2
2023,4,3,AC,22
2023,4,3,AL,86
2023,4,3,AM,93
2023,4,3,AP,16
2023,4,3,BA,199
2023,4,3,CE,156
2023,4,3,DF,41
2023,4,3,ES,59
2023,4,3,GO,75
2023,4,3,MA,83
2023,4,3,MG,180
2023,4,3,MS,22
2023,4,3,MT,44
2023,4,3,PA,182
2023,4,3,PB,102
2023,4,3,PE,129
2023,4,3,PI,63
2023,4,3,PR,43
2023,4,3,RJ,212
2023,4,3,RN,61
2023,4,3,RO,27
2023,4,3,RR,6
2023,4,3,RS,27
2023,4,3,SC,14
2023,4,3,SE,46
2023,4,3,SP,188
2023,4,3,TO,22
2023,4,4,AL,3
2023,4,4,AM,2
2023,4,4,AP,1
2023,4,4,BA,5
2023,4,4,CE,3
2023,4,4,DF,1
2023,4,4,ES,2
2023,4,4,GO,5
2023,4,4,MA,2
2023,4,4,MG,7
2023,4,4,MS,4
2023,4,4,MT,3
2023,4,4,PA,4
2023,4,4,PB,2
2023,4,4,PE,2
2023,4,4,PI,2
2023,4,4,PR,5
2023,4,4,RJ,8
2023,4,4,RN,1
2023,4,4,RO,4
2023,4,4,RS,1
2023,4,4,SC,2
2023,4,4,SE,3
2023,4,4,SP,10
2023,4,5,AL,1
2023,4,5,AM,2
2023,4,5,BA,3
2023,4,5,GO,1
2023,4,5,MA,1
2023,4,5,MG,1
2023,4,5,MS,1
2023,4,5,MT,1
2023,4,5,PA,3
2023,4,5,PB,1
2023,4,5,PE,6
2023,4,5,PR,1
2023,4,5,RJ,3
2023,4,5,SP,2
